Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7
Tracks 1 to 7
279	171.75865	652.0602	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
280	171.81667	652.06805	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
281	171.74792	652.02075	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
282	171.73923	652.03827	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
283	171.69751	652.0829	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
284	171.6928	652.03534	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
285	171.70111	652.0506	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
286	171.71191	652.0346	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
287	171.6595	652.03955	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
288	171.5982	652.0588	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

Track 	Length	Distance traveled	Nr of Frames
1	987.52997	632.4236	288
2	46.479755	19.775883	110
3	6.3609962	0.3502713	16
4	3.8273337	0.08807376	12
5	6.473594	0.21825007	15
6	3.6965342	0.09269175	10
7	5.101304	0.34483534	16
