Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7
45	144.9041	20.224138	 	181.1699	688.27454	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	144.89098	20.389366	 	181.14069	688.2803	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	144.85294	20.553476	 	181.18655	688.282	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
48	144.80406	20.814775	 	181.4816	688.27814	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	145.04883	21.213375	 	181.14586	688.2707	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50	145.47346	21.93312	 	181.31453	688.282	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51	145.96971	22.774176	 	181.12106	688.28284	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
52	146.36166	23.53168	 	181.6757	688.27765	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
53	147.22165	24.763918	 	180.69089	688.2853	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
54	147.60251	25.86985	 	181.36038	688.27814	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
55	148.14185	27.354124	 	181.08162	688.2805	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
56	148.74152	29.038921	 	181.171	688.28503	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
57	149.20103	42.61684	*	181.68575	688.27106	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
58	149.21404	46.207016	*	181.62675	688.2779	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
59	149.26491	50.16316	*	181.3236	688.27814	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
60	149.26802	54.22408	 	181.63246	688.2796	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
61	149.35017	58.633575	 	181.16882	688.26776	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
62	149.32784	63.45055	 	181.27415	688.2861	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
63	149.3814	68.5657	 	181.15656	688.2822	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
64	149.30037	73.906654	 	181.52165	688.27704	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
65	149.33708	79.61798	 	180.94946	688.2688	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
66	149.38637	85.73485	 	181.45021	688.27704	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
67	149.48848	92.03167	 	181.10495	688.2718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68	149.55202	98.815994	 	181.55075	688.27216	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
69	149.44118	105.803925	 	181.77773	688.2653	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
70	149.42702	113.07791	 	181.59209	688.279	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
71	149.49596	120.672066	 	180.76602	688.2872	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
72	149.5246	128.59221	 	180.54216	688.28485	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
73	149.63458	136.82712	 	180.82077	688.27716	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
74	149.74529	145.54402	 	181.38203	688.2803	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
75	149.57922	154.39722	 	181.57335	688.2713	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
76	149.75696	163.64346	 	181.4514	688.2732	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
77	149.71663	173.18271	 	180.96716	688.2707	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78	149.75333	183.06667	 	181.15944	688.2831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
79	149.77478	193.23874	 	181.236	688.27264	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80	149.86156	203.77002	 	181.2773	688.2773	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81	149.76291	214.60564	 	181.69673	688.28046	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
82	149.81206	225.71277	 	181.68034	688.27106	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
83	149.85422	237.14337	 	181.11998	688.28503	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
84	149.83005	248.9532	 	181.44258	688.2779	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
85	149.8383	261.0224	 	180.98276	688.2759	 	153.25645	10.528653	 	 	 	 	 	 	 	 	 	 	 	 	 
86	149.91646	273.48972	 	181.52576	688.25964	 	152.61017	10.870056	 	 	 	 	 	 	 	 	 	 	 	 	 
87	149.9949	286.27295	 	181.49457	688.28174	 	152.06145	10.99162	 	 	 	 	 	 	 	 	 	 	 	 	 
88	149.97185	299.39545	 	181.0668	688.27045	 	151.46207	10.930894	 	 	 	 	 	 	 	 	 	 	 	 	 
89	150.0541	312.64777	 	180.78372	688.26447	 	151.3552	11.15847	 	 	 	 	 	 	 	 	 	 	 	 	 
90	150.11957	326.39944	 	181.24542	688.27454	 	150.92627	11.245308	 	 	 	 	 	 	 	 	 	 	 	 	 
91	150.26454	340.36426	 	181.197	688.2602	 	150.60933	11.26	 	 	 	 	 	 	 	 	 	 	 	 	 
92	150.26353	354.68518	 	180.92241	688.27264	 	150.46841	11.289474	 	 	 	 	 	 	 	 	 	 	 	 	 
93	150.0867	369.24857	 	181.40958	688.2718	 	150.48425	11.290027	 	 	 	 	 	 	 	 	 	 	 	 	 
94	150.21976	384.1401	 	181.20766	688.2724	 	150.4895	11.287401	 	 	 	 	 	 	 	 	 	 	 	 	 
95	150.27676	399.4205	 	181.2858	688.26855	 	150.516	11.145333	 	 	 	 	 	 	 	 	 	 	 	 	 
96	150.14832	415.00766	 	181.3253	688.261	 	151.044	11.012	 	 	 	 	 	 	 	 	 	 	 	 	 
97	150.2224	430.75238	 	181.35376	688.26776	 	151.2285	10.868279	 	 	 	 	 	 	 	 	 	 	 	 	 
98	150.33809	446.83017	 	180.9529	688.26337	 	151.3552	10.767759	 	 	 	 	 	 	 	 	 	 	 	 	 
99	150.43968	463.32858	 	181.3593	688.2637	 	152.04224	10.679836	 	 	 	 	 	 	 	 	 	 	 	 	 
100	150.46382	480.04605	 	180.95474	688.25507	 	152.47437	10.423077	 	 	 	 	 	 	 	 	 	 	 	 	 
101	150.51666	497.01666	 	181.30835	688.26337	 	152.25568	10.267045	 	 	 	 	 	 	 	 	 	 	 	 	 
102	150.44257	514.2264	 	181.62154	688.25055	 	152.80116	10.038012	 	 	 	 	 	 	 	 	 	 	 	 	 
103	150.57613	531.9256	 	181.09703	688.2466	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
104	150.68881	549.7308	 	181.1493	688.2471	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
105	150.64789	567.8627	 	181.37953	688.2548	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
106	150.72345	586.3571	 	180.92493	688.2561	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
107	150.72858	605.00714	 	181.43184	688.2508	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
108	150.71378	623.8913	 	180.65138	688.25903	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
109	150.857	642.2633	 	180.74704	688.2778	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
110	150.74818	639.9583	 	180.97922	688.3009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111	150.6078	633.3736	 	180.91612	688.29736	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
112	150.30762	626.95715	 	180.71507	688.3024	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
113	150.15497	620.769	 	181.12459	688.29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
114	149.91086	615.23645	 	181.08107	688.2911	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
115	149.81773	610.06726	 	181.30835	688.2623	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
116	149.68619	604.89734	 	179.69588	688.21545	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
117	149.6594	600.44305	 	180.06244	688.21	 	 	 	 	152.77928	9.785285	 	 	 	 	 	 	 	 	 	 
118	149.34398	596.1955	 	180.06914	688.27386	 	 	 	 	152.237	9.976878	 	 	 	 	 	 	 	 	 	 
119	149.07062	592.2194	 	181.00542	688.28357	 	 	 	 	152.04985	10.200854	 	 	 	 	 	 	 	 	 	 
120	148.7876	588.5526	 	180.8507	688.2545	 	 	 	 	151.82664	10.202005	 	 	 	 	 	 	 	 	 	 
121	148.7444	585.13806	 	180.58623	688.2361	 	 	 	 	151.568	10.245043	 	 	 	 	 	 	 	 	 	 
122	148.56296	581.99817	 	180.65605	688.2537	 	 	 	 	151.5085	10.310198	 	 	 	 	 	 	 	 	 	 
123	148.39687	579.3324	 	180.9597	688.293	 	 	 	 	150.6017	10.316384	 	 	 	 	 	 	 	 	 	 
124	148.28821	576.99725	 	180.17842	688.3227	 	 	 	 	150.59804	10.334734	 	 	 	 	 	 	 	 	 	 
125	148.1734	574.7752	 	180.70522	688.2937	 	 	 	 	150.8047	10.439058	 	 	 	 	 	 	 	 	 	 
126	147.94263	572.8588	 	180.62169	688.24817	 	 	 	 	150.75989	10.502825	 	 	 	 	 	 	 	 	 	 
127	147.64442	571.383	 	180.85654	688.26447	 	 	 	 	150.37288	10.5706215	 	 	 	 	 	 	 	 	 	 
128	147.44556	570.1661	 	180.95241	688.2626	 	 	 	 	150.4	10.675	 	 	 	 	 	 	 	 	 	 
129	147.32385	569.42847	 	180.94695	688.2642	 	 	 	 	150.32913	10.707283	 	 	 	 	 	 	 	 	 	 
130	147.22743	568.6697	 	180.2609	688.2588	 	 	 	 	150.55916	10.511268	 	 	 	 	 	 	 	 	 	 
131	147.05556	568.4745	 	181.0342	688.2607	 	 	 	 	150.46901	10.488732	 	 	 	 	 	 	 	 	 	 
132	146.78676	568.4728	 	179.96219	688.2458	 	 	 	 	150.46399	10.522161	 	 	 	 	 	 	 	 	 	 
133	146.57942	568.8411	 	180.86575	688.24524	 	 	 	 	150.23239	10.53662	 	 	 	 	 	 	 	 	 	 
134	146.50543	569.5634	 	180.24265	688.2395	 	 	 	 	150.26602	10.508356	 	 	 	 	 	 	 	 	 	 
135	146.39743	570.53845	 	181.3535	688.2484	 	 	 	 	150.17613	10.508523	 	 	 	 	 	 	 	 	 	 
136	146.23827	571.84656	 	180.5878	688.26764	 	 	 	 	149.93417	10.502801	 	 	 	 	 	 	 	 	 	 
137	145.98718	573.4121	 	181.32054	688.2795	 	 	 	 	150.0618	10.601124	 	 	 	 	 	 	 	 	 	 
138	145.73529	575.31433	 	180.76259	688.2717	 	 	 	 	149.75485	10.638504	 	 	 	 	 	 	 	 	 	 
139	145.4558	577.52026	 	180.97122	688.258	 	 	 	 	149.63889	10.572222	 	 	 	 	 	 	 	 	 	 
140	145.43738	580.0709	 	181.10492	688.2623	 	 	 	 	149.15395	10.611716	 	 	 	 	 	 	 	 	 	 
141	145.20818	583.01117	 	180.70154	688.30725	 	 	 	 	149.24931	10.677112	 	 	 	 	 	 	 	 	 	 
142	145.14925	586.06903	 	180.63393	688.3123	 	 	 	 	149.09894	10.695188	 	 	 	 	 	 	 	 	 	 
143	145.00659	589.5132	 	180.98645	688.28656	 	 	 	 	149.05405	10.732432	 	 	 	 	 	 	 	 	 	 
144	144.80943	593.3245	 	180.66931	688.25024	 	 	 	 	149.08981	10.727882	 	 	 	 	 	 	 	 	 	 
145	144.64906	597.3736	 	180.41937	688.23615	 	 	 	 	149.21545	10.735772	 	 	 	 	 	 	 	 	 	 
146	144.59695	601.74713	 	179.86046	688.2526	 	 	 	 	148.80933	10.804	 	 	 	 	 	 	 	 	 	 
147	144.29468	606.4943	 	180.28732	688.2809	 	 	 	 	148.48378	10.867568	 	 	 	 	 	 	 	 	 	 
148	144.36234	611.46173	 	180.60876	688.2466	 	 	 	 	148.72075	10.87766	 	 	 	 	 	 	 	 	 	 
149	144.06055	616.7715	 	180.22374	688.2395	 	 	 	 	148.73404	10.787234	 	 	 	 	 	 	 	 	 	 
150	143.90776	622.40875	 	179.69048	688.2205	 	 	 	 	148.7533	10.721636	 	 	 	 	 	 	 	 	 	 
151	143.66542	628.6767	 	180.9604	688.24023	 	 	 	 	148.72974	10.875675	 	 	 	 	 	 	 	 	 	 
152	143.43309	635.26764	 	181.27682	688.265	 	 	 	 	148.66756	10.691489	 	 	 	 	 	 	 	 	 	 
153	143.41608	641.9875	 	181.075	688.2902	 	 	 	 	148.89131	10.73913	 	 	 	 	 	 	 	 	 	 
154	143.2081	647.1994	 	180.59389	688.29913	 	 	 	 	148.68056	10.619445	 	 	 	 	 	 	 	 	 	 
155	143.04077	642.6631	 	180.41484	688.30676	 	 	 	 	148.73033	10.578651	 	 	 	 	 	 	 	 	 	 
156	142.91849	640.45123	 	180.68852	688.2909	 	 	 	 	148.80986	10.392958	 	 	 	 	 	 	 	 	 	 
157	142.80287	638.46954	 	180.57384	688.2937	 	 	 	 	148.64326	10.325215	 	 	 	 	 	 	 	 	 	 
158	142.71124	636.7606	 	180.52083	688.3125	 	 	 	 	148.54843	10.311966	 	 	 	 	 	 	 	 	 	 
159	142.55942	635.52716	 	180.82127	688.3081	 	 	 	 	148.85072	10.282609	 	 	 	 	 	 	 	 	 	 
160	142.62733	634.47284	 	180.63326	688.28766	 	 	 	 	149.11143	10.262857	 	 	 	 	 	 	 	 	 	 
161	142.37224	633.6874	 	179.67413	688.2362	 	 	 	 	149.19452	10.341498	 	 	 	 	 	 	 	 	 	 
162	142.27016	633.4194	 	180.50209	688.23376	 	 	 	 	149.18605	10.264535	 	 	 	 	 	 	 	 	 	 
163	142.22385	633.41425	 	180.64316	688.24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
164	142.1678	633.5475	 	181.30344	688.2669	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
165	142.1112	634.1825	 	180.50862	688.28125	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
166	141.88136	635.11017	 	179.79904	688.2603	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
167	141.75464	636.2285	 	181.10425	688.2543	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168	141.67487	637.7869	 	181.00215	688.27527	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
169	141.59781	639.6568	 	180.78401	688.2954	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
170	141.54834	641.91833	 	180.66812	688.3024	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171	141.4168	646.5	 	180.4879	688.3174	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
172	141.16954	648.0977	 	180.93695	688.2924	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
173	141.07143	647.08154	 	180.89021	688.29346	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
174	140.95425	644.31537	 	180.57901	688.29114	 	 	 	 	 	 	 	147.30173	10.502873	 	 	 	 	 	 	 
175	140.8301	643.60516	 	181.12433	688.28827	 	 	 	 	 	 	 	147.41808	10.579096	 	 	 	 	 	 	 
176	140.8459	643.2508	 	180.83983	688.2846	 	 	 	 	 	 	 	147.37714	10.6	 	 	 	 	 	 	 
177	140.68689	643.282	 	181.05064	688.27264	 	 	 	 	 	 	 	147.15819	10.672317	 	 	 	 	 	 	 
178	140.63051	643.6142	 	180.34183	688.2537	 	 	 	 	 	 	 	146.95125	10.647633	 	 	 	 	 	 	 
179	140.47365	646.11346	 	179.90733	688.23926	 	 	 	 	 	 	 	146.67094	10.662394	 	 	 	 	 	 	 
180	140.47188	647.365	 	179.97253	688.2192	 	 	 	 	 	 	 	146.4972	10.7493	 	 	 	 	 	 	 
181	140.38873	648.2175	 	181.2754	688.25934	 	 	 	 	 	 	 	146.44505	10.807693	 	 	 	 	 	 	 
182	140.29771	648.1809	 	181.42274	688.2629	 	 	 	 	 	 	 	146.55495	10.895604	 	 	 	 	 	 	 
183	140.15373	647.6667	 	180.643	688.27637	 	 	 	 	 	 	 	146.14658	10.809589	 	 	 	 	 	 	 
184	140.06999	647.65295	 	180.64027	688.25665	 	 	 	 	 	 	 	146.13612	10.801887	 	 	 	 	 	 	 
185	139.84236	647.98785	 	181.39116	688.2737	 	 	 	 	 	 	 	145.91257	10.773224	 	 	 	 	 	 	 
186	139.79887	648.3881	 	180.37787	688.3004	 	 	 	 	 	 	 	145.59894	10.7620325	 	 	 	 	 	 	 
187	139.68492	648.665	 	180.10486	688.3278	 	 	 	 	 	 	 	145.91667	10.715054	 	 	 	 	 	 	 
188	139.60281	648.54083	 	180.83917	688.30304	 	 	 	 	 	 	 	145.92857	10.751323	 	 	 	 	 	 	 
189	139.49146	648.47437	 	180.60274	688.3066	 	 	 	 	 	 	 	145.9169	10.77248	 	 	 	 	 	 	 
190	139.33333	648.6554	 	181.1177	688.28076	 	 	 	 	 	 	 	146.05405	10.632432	 	 	 	 	 	 	 
191	139.19449	648.739	 	180.93488	688.2761	 	 	 	 	 	 	 	145.70708	10.478202	 	 	 	 	 	 	 
192	139.18175	648.75037	 	180.79318	688.25903	 	 	 	 	 	 	 	145.90872	10.333788	 	 	 	 	 	 	 
193	139.2159	648.8221	 	181.32101	688.26526	 	 	 	 	 	 	 	146.25	10.335165	 	 	 	 	 	 	 
194	139.07983	648.902	 	180.74974	688.25665	 	 	 	 	 	 	 	145.92587	10.295148	 	 	 	 	 	 	 
195	138.88591	648.90845	 	181.05246	688.2655	 	 	 	 	 	 	 	145.92119	10.241848	 	 	 	 	 	 	 
196	138.75983	648.93677	 	180.5	688.2463	 	 	 	 	 	 	 	145.99176	10.197803	 	 	 	 	 	 	 
197	138.69608	648.86414	 	180.38655	688.2395	 	 	 	 	 	 	 	145.69719	10.167605	 	 	 	 	 	 	 
198	138.64923	648.88354	 	180.28421	688.24316	 	 	 	 	 	 	 	145.85014	10.172269	 	 	 	 	 	 	 
199	138.58824	648.993	 	181.19818	688.27124	 	 	 	 	 	 	 	145.8324	10.097183	 	 	 	 	 	 	 
200	138.4249	649.03827	 	181.49033	688.26776	 	 	 	 	 	 	 	146.01695	10.163842	 	 	 	 	 	 	 
201	138.28511	649.05054	 	181.28833	688.2764	 	 	 	 	 	 	 	146.03632	10.173184	 	 	 	 	 	 	 
202	138.15309	648.98315	 	181.14769	688.26904	 	 	 	 	 	 	 	145.97058	10.116246	 	 	 	 	 	 	 
203	138.08073	648.91504	 	181.09328	688.2863	 	 	 	 	 	 	 	145.84358	10.153631	 	 	 	 	 	 	 
204	137.96893	649.02686	 	180.79475	688.3024	 	 	 	 	 	 	 	145.89833	10.093315	 	 	 	 	 	 	 
205	137.92291	648.99786	 	180.84314	688.2963	 	 	 	 	 	 	 	145.741	10.106648	 	 	 	 	 	 	 
206	137.80533	649.0476	 	180.52495	688.2961	 	 	 	 	 	 	 	145.90834	10.141666	 	 	 	 	 	 	 
207	137.63503	649.0907	 	180.96767	688.278	 	 	 	 	 	 	 	146.21588	10.1350975	 	 	 	 	 	 	 
208	137.56433	649.13354	 	181.22086	688.26044	 	 	 	 	 	 	 	145.94383	9.990411	 	 	 	 	 	 	 
209	137.47758	649.15265	 	181.19658	688.25964	 	 	 	 	 	 	 	146.21309	9.995822	 	 	 	 	 	 	 
210	137.44818	649.17505	 	180.81477	688.26874	 	 	 	 	 	 	 	146.13788	9.942897	 	 	 	 	 	 	 
211	137.38129	649.19135	 	180.79926	688.2572	 	 	 	 	 	 	 	146.24373	9.873259	 	 	 	 	 	 	 
212	137.26741	649.2326	 	180.82948	688.23346	 	 	 	 	 	 	 	146.33798	9.784916	 	 	 	 	 	 	 
213	137.11646	649.24756	 	180.35251	688.2333	 	 	 	 	 	 	 	146.40057	9.75	 	 	 	 	 	 	 
214	136.96454	649.2886	 	179.81866	688.2421	 	 	 	 	 	 	 	146.39801	9.701133	 	 	 	 	 	 	 
215	136.96304	649.3159	 	181.19788	688.25104	 	 	 	 	 	 	 	146.4745	9.726629	 	 	 	 	 	 	 
216	136.90056	649.43555	 	180.59013	688.27576	 	 	 	 	 	 	 	146.76271	9.822034	 	 	 	 	 	 	 
217	136.73152	649.43024	 	181.22697	688.26447	 	 	 	 	 	 	 	146.5057	9.702857	 	 	 	 	 	 	 
218	136.55965	649.60126	 	181.03284	688.27716	 	 	 	 	 	 	 	146.56647	9.598266	 	 	 	 	 	 	 
219	136.4162	649.6718	 	180.61267	688.2898	 	 	 	 	 	 	 	146.65805	9.629311	 	 	 	 	 	 	 
220	136.30197	649.7233	 	181.20627	688.2786	 	 	 	 	 	 	 	146.7906	9.565527	 	 	 	 	 	 	 
221	136.20084	649.69104	 	180.99028	688.28076	 	 	 	 	 	 	 	146.86151	9.567056	 	 	 	 	 	 	 
222	136.13202	649.7472	 	180.70477	688.28876	 	 	 	 	 	 	 	147.11145	9.406627	 	 	 	 	 	 	 
223	135.99373	649.8431	 	180.42465	688.27826	 	 	 	 	 	 	 	147.18182	9.348485	 	 	 	 	 	 	 
224	135.85664	649.7168	 	179.9182	688.2941	 	 	 	 	 	 	 	147.46646	9.222561	 	 	 	 	 	 	 
225	135.73497	649.74615	 	181.1802	688.2615	 	 	 	 	 	 	 	147.7	9.2375	 	 	 	 	 	 	 
226	135.66899	649.75977	 	180.7447	688.25104	 	 	 	 	 	 	 	147.70186	9.10559	 	 	 	 	 	 	 
227	135.59557	649.8407	 	180.80064	688.26013	 	 	 	 	 	 	 	147.67572	9.135783	 	 	 	 	 	 	 
228	135.55801	649.79694	 	181.00053	688.25183	 	 	 	 	 	 	 	147.89047	9.144444	 	 	 	 	 	 	 
229	135.3047	649.70636	 	180.36484	688.2455	 	 	 	 	 	 	 	147.70589	8.980392	 	 	 	 	 	 	 
230	135.14731	649.7531	 	180.51154	688.23975	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
231	135.01657	649.7804	 	180.11089	688.2364	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
232	134.93172	649.82275	 	180.30762	688.25055	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
233	134.77855	649.8816	 	181.01173	688.25903	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
234	134.54294	649.98755	 	180.50749	688.26984	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
