Frame	X1	Y1	Flag1
Tracks 1 to 1
1	 	 	 
2	 	 	 
3	 	 	 
4	 	 	 
5	 	 	 
6	 	 	 
7	 	 	 
8	 	 	 
9	 	 	 
10	 	 	 
11	 	 	 
12	 	 	 
13	 	 	 
14	132.59587	76.479324	 
15	132.64122	80.12405	 
16	132.68774	84.12452	 
17	132.82944	88.53509	 
18	132.9359	93.0996	 
19	133.03755	97.79644	 
20	133.00894	103.1163	 
21	133.13083	108.62373	 
22	133.11905	114.284676	 
23	133.11667	120.39167	 
24	133.18288	126.654335	 
25	133.37103	133.4556	 
26	133.22961	140.43991	 
27	133.28958	147.73427	 
28	133.4342	155.29825	 
29	133.4955	163.10135	 
30	133.44318	171.26591	 
31	133.48145	179.7877	 
32	133.57765	188.63882	 
33	133.55728	197.60979	 
34	133.63461	206.9423	 
35	133.67531	216.69753	 
36	133.79456	226.84653	 
37	133.6995	236.99495	 
38	133.73425	247.62091	 
39	133.74156	258.52856	 
40	133.81758	269.7257	 
41	133.87302	281.1931	 
42	133.828	292.92133	 
43	133.84435	305.0923	 
44	133.92424	317.46695	 
45	133.78	330.1657	 
46	133.94125	343.19055	 
47	133.9868	356.38562	 
48	133.86012	369.94345	 
49	134.01929	383.9184	 
50	133.96269	397.90598	 
51	134.0375	412.3719	 
52	134.11682	427.22897	 
53	133.89355	442.21613	 
54	133.90323	457.47742	 
55	134.0	473.02335	 
56	133.9644	488.88306	 
57	133.95052	504.90616	 
58	133.95035	521.35815	 
59	133.90767	538.1725	 
60	133.94086	555.03046	 
61	133.92807	572.2965	 
62	133.9507	589.912	 
63	133.89037	603.5681	 
64	133.92952	593.3348	 
65	133.94572	584.1097	 
66	133.8211	575.5642	 
67	133.6422	567.5069	 
68	133.67273	559.4864	 
69	133.78055	551.7285	 
70	133.92725	544.0958	 
71	133.82812	537.1674	 
72	133.5921	530.5197	 
73	133.52643	524.2137	 
74	133.5414	518.195	 
75	133.51952	512.2288	 
76	133.40108	506.4613	 
77	133.52559	501.0245	 
78	133.4936	495.99893	 
79	133.55417	491.05	 
80	133.52495	486.7287	 
81	133.32716	482.69754	 
82	133.21312	478.93033	 
83	133.31781	475.48178	 
84	133.24696	472.41092	 
85	132.90718	469.5998	 
86	132.90163	466.9787	 
87	132.89479	464.54608	 
88	132.95583	462.34338	 
89	132.81673	460.57172	 
90	132.7167	459.21768	 
91	132.71031	457.80753	 
92	132.66302	456.9652	 
93	132.58102	456.4921	 
94	132.42688	456.29645	 
95	132.27014	456.4332	 
96	132.23373	456.715	 
97	132.166	457.552	 
98	132.05751	458.52533	 
99	131.99101	459.71158	 
100	131.82866	461.28558	 
101	131.78343	463.0429	 
102	131.708	465.084	 
103	131.72244	467.50803	 
104	131.58765	470.20917	 
105	131.45775	473.19818	 
106	131.34647	476.6394	 
107	131.33606	480.2213	 
108	131.19421	484.17767	 
109	131.0125	488.48334	 
110	130.97649	492.99283	 
111	130.83612	498.01566	 
112	130.64862	503.03928	 
113	130.58936	508.50424	 
114	130.46788	514.23236	 
