Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	1.9050633	598.4367	 	 	 	 	 	 	 	 	 	 
2	2.0637066	595.80115	 	 	 	 	 	 	 	 	 	 
3	1.8333334	594.53174	 	 	 	 	 	 	 	 	 	 
4	1.8870968	595.625	 	 	 	 	 	 	 	 	 	 
5	2.0578513	598.94214	 	 	 	 	 	 	 	 	 	 
6	1.9188035	598.87177	 	 	 	 	 	 	 	 	 	 
7	1.8801653	596.062	 	 	 	 	 	 	 	 	 	 
8	1.7862903	594.4556	 	 	 	 	 	 	 	 	 	 
9	1.6283185	596.7168	 	 	 	 	 	 	 	 	 	 
10	2.7424242	600.86365	 	 	 	 	 	 	 	 	 	 
11	1.7833333	595.425	 	 	 	 	 	 	 	 	 	 
12	1.8918368	596.04285	 	 	 	 	 	 	 	 	 	 
13	1.8690476	594.6865	 	 	 	 	 	 	 	 	 	 
14	2.24	598.792	 	 	 	 	 	 	 	 	 	 
15	1.8360324	595.25305	 	 	 	 	 	 	 	 	 	 
16	1.7352941	595.4496	 	 	 	 	 	 	 	 	 	 
17	2.0241935	596.9113	 	 	 	 	 	 	 	 	 	 
18	1.9545455	596.0415	 	131.25053	24.909382	 	140.9347	59.332653	 	 	 	 
19	1.7213115	593.9795	 	131.29521	24.770153	*	140.95	63.225	*	 	 	 
20	1.8319672	595.9508	 	131.01404	24.38121	*	140.81847	67.34926	*	 	 	 
21	1.86	594.728	 	131.18478	24.380434	*	140.85608	71.8113	*	 	 	 
22	2.0732217	599.85144	 	130.76637	24.227074	*	140.80937	76.447716	 	 	 	 
23	1.920168	598.3319	 	131.5735	24.464365	 	140.66228	81.38158	 	 	 	 
24	1.7360516	596.67596	 	131.39165	24.479685	 	140.63597	86.552635	 	 	 	 
25	1.8643725	595.4231	 	131.58908	24.62695	 	140.60538	92.18162	 	 	 	 
26	1.9901186	596.0099	 	131.74503	24.601545	 	140.47711	98.0286	 	 	 	 
27	1.9566929	594.6063	 	131.3581	24.273836	 	140.42757	104.01636	 	 	 	 
28	1.8347107	595.89667	 	131.78502	24.5	 	140.25838	110.61005	 	 	 	 
29	2.2304688	599.73047	 	131.24779	24.106195	 	140.17464	117.17703	 	 	 	 
30	2.0664062	596.46094	 	131.09715	24.182465	 	140.0523	124.332115	 	 	 	 
31	1.8740157	594.0866	 	130.54546	24.059809	 	139.9725	131.6325	 	 	 	 
32	2.0643153	600.1473	 	131.04846	24.320332	 	140.00127	139.25949	 	 	 	 
33	1.940678	598.6949	 	129.40886	23.822916	 	139.9653	147.19666	 	 	 	 
34	1.9377682	599.5	 	129.5053	23.767197	 	139.76894	155.57571	 	 	 	 
35	1.867713	601.08746	 	129.45148	23.710243	 	139.84048	164.02815	 	 	 	 
36	1.8787234	598.79785	 	129.86578	23.721052	 	139.58968	172.77989	 	280.512	628.916	 
37	1.9853556	599.2531	 	129.61702	23.848404	 	139.5697	181.9075	 	277.7946	629.2713	 
38	2.1134453	600.9328	 	130.44911	24.06743	 	139.51358	191.33424	 	279.25735	628.75366	 
39	2.0165288	598.73553	 	130.09839	24.076818	 	139.43593	201.11838	 	277.19083	629.25574	 
40	1.9153225	595.63306	 	129.91	24.08	 	139.42592	211.04985	 	281.22983	628.8306	 
41	1.7911392	595.5675	 	124.455696	21.439873	 	139.32648	221.5	 	276.4957	629.931	 
42	2.0983605	599.0082	 	129.92674	24.176092	 	139.14809	232.11877	 	278.98276	629.06323	 
43	2.5431373	601.0529	 	130.57654	24.453087	 	138.90237	243.01184	 	277.79562	629.20074	 
44	1.954918	597.7582	 	130.48994	24.424623	 	138.9494	254.1369	 	278.08582	628.90674	 
45	2.5466926	600.3054	 	129.9837	24.369675	 	138.78963	265.5945	 	271.5275	629.36597	 
46	2.0833333	596.9405	 	130.22139	24.557215	 	138.8109	277.51282	 	278.97308	628.95	 
47	2.1601562	597.08594	 	130.19118	24.384804	 	138.71338	289.6688	 	278.16788	628.9332	 
48	2.0256917	597.0455	 	129.81265	24.529778	 	138.42581	302.1226	 	277.78372	628.83215	 
49	1.8658537	595.313	 	130.36856	24.51031	 	138.40067	314.8477	 	267.3484	629.70325	 
50	1.8829787	599.3681	 	130.567	24.450373	 	138.29523	327.8686	 	278.85458	629.0498	 
51	1.9505929	595.1403	 	130.05283	24.325552	 	138.39348	341.07043	 	277.8885	629.02875	 
52	1.7259414	594.7427	 	130.13521	24.15051	 	138.35263	354.7386	 	278.27866	629.1957	 
53	1.7857143	598.70984	 	130.67136	24.331202	 	138.09583	368.75436	 	281.09015	628.7951	 
54	2.2606177	597.0058	 	130.83923	24.22405	 	138.00177	382.84628	 	277.74014	628.93726	 
55	2.0697675	596.81006	 	131.09898	24.256346	 	137.9945	397.3095	 	277.3609	629.2707	 
56	1.8227092	594.65137	 	130.16237	23.597939	 	138.1854	411.79962	 	277.63513	629.1564	 
57	1.8455285	596.06506	 	130.62372	23.835052	 	137.82567	427.18582	 	280.63934	628.81146	 
58	2.053719	598.8182	 	129.78763	23.776882	 	137.66667	442.36047	 	277.66666	629.1061	 
59	2.1511629	596.84106	 	130.56735	23.886011	 	137.67064	457.86905	 	278.84155	629.70166	 
60	2.0755103	598.8347	 	130.99738	24.021053	 	137.46341	473.81302	 	278.3852	629.0333	 
61	1.6975807	592.621	 	131.71011	23.986702	 	137.43306	490.03973	 	277.63654	629.1753	 
62	2.112903	599.33466	 	131.84883	24.04522	 	137.08507	506.55396	 	278.6081	629.0444	 
63	2.4586465	597.5902	 	125.650604	21.009037	 	137.11702	523.0319	 	277.60294	629.02203	 
64	2.033074	596.16925	 	131.26848	23.615763	 	137.05649	540.0649	 	279.1171	628.96466	 
65	1.9388186	598.884	 	125.659874	20.838558	 	136.97322	557.39734	 	276.76337	629.7757	 
66	1.8817427	598.056	 	131.33589	23.45641	 	136.88696	574.9087	 	277.40762	629.4478	 
67	2.0944881	597.0827	 	130.08621	23.054377	 	136.85498	592.8939	 	277.27606	629.29926	 
68	2.019685	595.1575	 	131.93687	23.345959	 	136.85452	606.39404	 	277.80658	629.1204	 
69	1.8730159	595.4008	 	132.11357	23.244125	 	136.61578	595.9211	 	266.74756	629.8062	 
70	1.8360996	596.43774	 	132.39473	23.334211	 	136.74594	586.2108	 	272.35663	629.38464	 
71	2.190763	599.5964	 	132.75964	23.484575	 	136.49463	577.1989	 	277.84192	629.0331	 
72	1.6567796	593.54236	 	132.4153	23.166666	 	136.61653	568.3184	 	280.72806	628.9298	 
73	2.0577688	598.21313	 	127.1262	20.78115	 	136.56021	559.7801	 	277.72815	629.135	 
74	2.082996	599.03033	 	132.40576	23.248692	 	136.32414	551.1588	 	265.50598	629.6497	 
75	1.8730159	594.96826	 	131.88586	23.203804	 	136.32901	543.30054	 	264.44672	629.88556	 
76	1.944898	598.4102	 	132.21353	22.860743	 	136.25066	535.6391	 	266.58524	629.9754	 
77	2.1159697	596.6939	 	132.4718	22.923077	 	136.06345	528.16754	 	266.4153	629.90717	 
78	2.0144033	597.9527	 	131.76685	22.766846	 	136.09383	521.19666	 	266.24203	629.9363	 
