Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	150.42763	22.536184	 	276.9274	631.0021	 	 	 	 	 	 	 
2	147.83485	21.856165	 	276.8475	631.42664	 	 	 	 	 	 	 
3	150.23563	22.734812	 	277.75833	630.5375	 	 	 	 	 	 	 
4	150.76137	22.827923	 	277.998	630.90485	 	 	 	 	 	 	 
5	148.32764	21.972511	 	276.58572	630.2143	 	 	 	 	 	 	 
6	150.69148	22.832243	 	277.2054	630.6822	 	 	 	 	 	 	 
7	151.26442	22.93109	 	276.90378	630.6547	 	 	 	 	 	 	 
8	150.72969	22.879688	 	276.32333	630.12335	 	 	 	 	 	 	 
9	151.36452	23.117743	 	277.26892	630.80676	 	 	 	 	 	 	 
10	148.8451	22.48006	 	276.54028	630.2148	 	 	 	 	 	 	 
11	148.93373	22.21988	 	276.68246	630.4825	 	 	 	 	 	 	 
12	151.34125	23.058102	 	276.42957	630.55634	 	 	 	 	 	 	 
13	150.85182	22.988113	 	276.41196	630.55634	 	 	 	 	 	 	 
14	150.75589	22.799843	 	276.68814	630.7439	 	 	 	 	 	 	 
15	151.83116	23.2031	 	277.13867	630.146	 	 	 	 	 	 	 
16	149.23244	22.54036	 	277.41385	630.51495	 	 	 	 	 	 	 
17	151.8244	23.646456	 	276.94562	630.32806	 	 	 	 	 	 	 
18	151.99371	23.91195	 	277.25458	630.13007	 	 	 	 	 	 	 
19	152.51266	24.645569	 	276.6504	631.0714	 	 	 	 	 	 	 
20	151.21707	25.82683	 	277.0039	630.41406	 	 	 	 	 	 	 
21	152.13853	26.727707	 	277.05038	630.6822	 	 	 	 	 	 	 
22	152.80368	27.797546	 	277.10153	631.136	 	 	 	 	 	 	 
23	153.22798	29.559748	 	278.07144	630.24457	 	 	 	 	 	 	 
24	152.75684	34.35792	 	277.32144	630.7222	 	 	 	 	 	 	 
25	152.6699	36.344246	 	276.7	630.42206	 	 	 	 	 	 	 
26	153.54317	39.215828	 	277.52554	630.77234	 	 	 	 	 	 	 
27	153.42932	44.31081	 	277.8243	631.1261	 	 	 	 	 	 	 
28	153.56932	48.05042	 	276.74652	630.1042	 	 	 	 	 	 	 
29	153.65118	51.856373	 	277.43878	630.4755	 	 	 	 	 	 	 
30	153.80276	55.979744	 	276.41	630.48	 	 	 	 	 	 	 
31	154.02298	60.394966	 	276.7294	630.8369	 	 	 	 	 	 	 
32	153.99115	65.06195	 	276.3245	630.03314	 	 	 	 	 	 	 
33	154.15854	69.97007	 	277.32938	630.75397	 	 	 	 	 	 	 
34	154.23016	75.35487	 	276.2979	631.0018	 	 	 	 	 	 	 
35	154.32805	80.80769	 	276.15903	630.4836	 	 	 	 	 	 	 
36	154.48627	86.756294	 	276.38962	630.25977	 	 	 	 	 	 	 
37	154.5958	92.84112	 	276.75092	630.5473	 	 	 	 	 	 	 
38	154.67494	99.28487	 	276.99823	630.40106	 	 	 	 	 	 	 
39	154.85696	106.1088	 	276.58997	630.3685	 	 	 	 	 	 	 
40	154.9025	113.2025	 	277.3067	630.74536	 	 	 	 	 	 	 
41	155.04546	120.54293	 	276.96185	630.7839	 	 	 	 	 	 	 
42	155.04082	128.26276	 	276.99213	630.72833	 	 	 	 	 	 	 
43	155.25635	136.02031	 	277.625	630.996	 	 	 	 	 	 	 
44	155.43523	144.34456	 	277.32846	631.11676	 	 	 	 	 	 	 
45	155.39764	152.82545	 	277.2158	630.2088	 	 	 	 	 	 	 
46	155.3871	161.90323	 	278.22	629.908	 	 	 	 	 	 	 
47	155.59264	170.93597	 	277.88297	630.7085	 	 	 	 	 	 	 
48	155.65363	180.43016	 	276.08157	630.2234	 	 	 	 	 	 	 
49	155.73677	190.10724	 	277.01773	630.91846	 	 	 	 	 	 	 
50	155.83043	200.36957	 	278.07965	631.07965	 	 	 	 	 	 	 
51	156.08682	210.62874	 	276.67886	631.1585	 	 	 	 	 	 	 
52	156.05215	221.15645	 	276.69696	630.4545	 	 	 	 	 	 	 
53	156.13017	232.13905	 	276.3322	630.64764	 	 	 	 	 	 	 
54	156.09215	243.28247	 	277.489	630.7674	 	 	 	 	 	 	 
55	156.36392	254.77216	 	276.8346	630.8158	 	 	 	 	 	 	 
56	156.54793	266.65335	 	276.94696	630.49243	 	 	 	 	 	 	 
57	156.50946	278.82492	 	277.61023	630.48816	 	 	 	 	 	 	 
58	156.3428	291.19232	 	 	 	 	 	 	 	 	 	 
59	156.67361	303.90277	 	 	 	 	 	 	 	 	 	 
60	156.79079	316.8546	 	 	 	 	 	 	 	 	 	 
61	156.71254	330.12717	 	 	 	 	 	 	 	 	 	 
62	156.87589	343.8085	 	 	 	 	 	 	 	 	 	 
63	156.79242	357.63718	 	 	 	 	 	 	 	 	 	 
64	156.9562	371.90146	 	 	 	 	 	 	 	 	 	 
65	156.9291	386.18362	 	 	 	 	 	 	 	 	 	 
66	157.10754	401.04718	 	 	 	 	 	 	 	 	 	 
67	156.9942	415.92856	 	 	 	 	 	 	 	 	 	 
68	157.14062	431.35547	 	 	 	 	 	 	 	 	 	 
69	157.24902	446.9549	 	 	 	 	 	 	 	 	 	 
70	157.38608	462.7996	 	 	 	 	 	 	 	 	 	 
71	157.32628	478.99576	 	 	 	 	 	 	 	 	 	 
72	157.66158	495.32532	 	 	 	 	 	 	 	 	 	 
73	157.67796	511.94067	 	 	 	 	 	 	 	 	 	 
74	157.73982	528.96606	 	 	 	 	 	 	 	 	 	 
75	157.81859	546.1416	 	 	 	 	 	 	 	 	 	 
76	157.75893	563.64734	 	 	 	 	 	 	 	 	 	 
77	157.94017	581.3932	 	 	 	 	 	 	 	 	 	 
78	158.03017	599.43964	 	 	 	 	 	 	 	 	 	 
79	158.09161	607.38965	 	 	 	 	 	 	 	 	 	 
80	158.2791	600.8278	 	 	 	 	 	 	 	 	 	 
81	158.3	595.00476	 	 	 	 	 	 	 	 	 	 
82	158.43839	589.48816	 	 	 	 	 	 	 	 	 	 
83	158.75	584.5238	 	 	 	 	 	 	 	 	 	 
84	158.8397	579.45215	 	 	 	 	 	 	 	 	 	 
85	158.90617	574.7803	 	 	 	 	 	 	 	 	 	 
86	159.10333	570.6188	 	 	 	 	 	 	 	 	 	 
87	159.27034	566.56696	 	 	 	 	 	 	 	 	 	 
88	159.55437	562.9539	 	 	 	 	 	 	 	 	 	 
89	159.65565	559.7618	 	 	 	 	 	 	 	 	 	 
90	159.85104	556.72864	 	 	 	 	 	 	 	 	 	 
91	159.84895	553.85834	 	 	 	 	 	 	 	 	 	 
92	160.09906	551.22406	 	 	 	 	 	 	 	 	 	 
93	160.32558	548.9512	 	 	 	 	277.13098	630.76935	 	 	 	 
94	160.46504	546.8147	 	 	 	 	277.57562	630.48737	 	 	 	 
95	160.66551	544.9529	 	 	 	 	276.15854	630.7439	 	 	 	 
96	160.83797	543.62036	 	 	 	 	276.0839	630.26843	 	 	 	 
97	160.65887	542.62384	 	 	 	 	276.7293	630.282	 	 	 	 
98	160.92664	542.0011	 	 	 	 	277.2455	630.647	 	 	 	 
99	161.09375	541.6161	 	 	 	 	277.03546	630.39716	 	 	 	 
100	161.10228	541.7136	 	 	 	 	277.19232	630.62695	 	 	 	 
101	161.41818	541.58185	 	 	 	 	277.14963	630.4854	 	 	 	 
102	161.42627	542.1175	 	 	 	 	278.41306	630.5918	 	 	 	 
103	161.69725	542.55273	 	 	 	 	276.8663	630.5842	 	 	 	 
104	161.7742	543.3802	 	 	 	 	277.3031	630.639	 	 	 	 
105	161.84793	544.6774	 	 	 	 	277.40128	630.7704	 	 	 	 
106	161.9754	546.2119	 	 	 	 	276.81046	629.83575	 	 	 	 
107	162.06009	547.7245	 	 	 	 	275.8846	630.5961	 	 	 	 
108	162.33568	549.85913	 	 	 	 	277.0691	631.2317	 	 	 	 
