Frame	X1	Y1	Flag1
Tracks 1 to 1
1	99.91865	221.41072	 
2	99.91684	221.51643	 
3	100.02344	221.36328	 
4	100.25246	221.41945	 
5	99.802605	221.37575	 
6	99.98393	221.46385	 
7	99.25502	221.49599	 
8	99.53529	221.6451	 
9	99.07171	221.7655	 
10	99.116325	222.12857	 
11	99.4375	222.21875	 
12	98.9645	222.55882	 
13	99.391014	222.79637	 
14	99.31609	222.94827	 
15	98.964	223.406	 
16	99.02559	223.64174	 
17	99.149605	223.88583	 
18	98.778656	223.96048	 
19	98.87037	224.11014	 
20	98.897705	224.1195	 
21	98.96628	224.35548	 
22	98.71277	224.4497	 
23	98.9386	224.68713	 
24	98.9387	224.63985	 
25	98.75989	224.55273	 
26	98.69423	224.82115	 
27	98.73359	224.95174	 
28	99.128845	224.8923	 
29	98.68027	225.14137	 
30	98.77821	225.49026	 
31	99.36441	225.97835	 
32	98.74719	226.62172	 
33	99.070885	227.76843	 
34	98.90959	228.85425	 
35	99.28374	229.60034	 
36	99.31565	231.31566	 
37	97.84904	236.61992	 
38	97.79067	239.01193	 
39	97.781876	242.23602	 
40	97.735695	245.78833	 
41	97.73129	249.38435	 
42	97.79673	253.22197	 
43	97.57944	257.36215	 
44	97.73445	262.0646	 
45	97.707634	266.7267	 
46	97.55967	271.84845	 
47	97.56747	276.97952	 
48	97.576546	282.75433	 
49	97.68093	288.52933	 
50	97.52	294.9175	 
51	97.46509	301.5	 
52	97.436386	308.4644	 
53	97.3962	315.44937	 
54	97.46382	322.95996	 
55	97.40389	330.57272	 
56	97.454544	338.79947	 
57	97.34066	347.05768	 
58	97.406075	355.63535	 
59	97.15833	364.50555	 
60	97.321724	373.7507	 
61	97.20786	383.14044	 
62	97.024216	392.84473	 
63	97.221405	402.85483	 
64	97.055214	413.3681	 
65	97.010574	424.0438	 
66	97.118904	435.14938	 
67	96.954544	446.17575	 
68	96.984276	457.80502	 
69	96.93671	469.64557	 
70	96.91456	481.67404	 
71	96.77063	494.15677	 
72	96.936066	506.7131	 
73	96.900665	519.5927	 
74	96.85906	532.95636	 
75	96.922295	546.41895	 
76	96.71034	560.0655	 
77	96.755974	574.34985	 
78	96.828674	588.5455	 
79	96.825966	603.48065	 
80	96.5372	604.2199	 
81	96.171234	597.15295	 
82	95.9093	590.83954	 
83	95.34976	584.9601	 
84	95.07919	579.3558	 
85	94.70283	573.88916	 
86	94.23148	568.7292	 
87	94.10277	564.03577	 
88	93.53226	559.7857	 
89	93.139725	555.54156	 
90	93.0274	551.7991	 
91	92.44977	548.33563	 
92	92.140625	544.9643	 
93	91.75565	542.0181	 
94	91.46832	539.2466	 
95	91.045654	536.7049	 
96	90.766075	534.3869	 
97	90.37912	532.66925	 
98	90.00222	531.2889	 
99	89.557144	530.2758	 
100	89.30313	529.368	 
101	88.84437	528.84656	 
