Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3 X4 Y4 Flag4
Tracks 1 to 4         
1 106.1875 301.45486 244.3834 604.6928        
2 105.46477 301.17618 243.67392 604.6739        
3 106.13095 301.65308 244.71268 604.69006        
4 105.77073 301.6675 245.34862 604.69727        
5 105.40954 301.58554 245.24774 604.67114        
6 105.82709 302.1235 244.77602 604.68555        
7 105.90476 302.40646 244.78252 604.68835        
8 105.90202 302.66217 244.79091 604.7        
9 106.35135 303.2686 245.13182 604.6818        
10 105.98311 303.6554 245.46832 604.68097        
11 106.38294 304.65216 244.9955 604.6847        
12 106.87739 306.0861 245.22 604.66        
13 107.17667 307.14334 244.86652 604.6946        
14 107.11238 308.40878 244.52222 604.68225        
15 107.31098 309.98788 245.0759 604.67413        
16 106.84429 311.29343 244.32666 604.67334        
17 112.04041 322.6432 * 244.0727 604.6762       
18 112.01163 326.01862 * 244.83784 604.6892       
19 112.14352 329.62268 * 245.02727 604.6818       
20 112.03704 333.6389 * 245.07727 604.68634       
21 112.16587 337.86276 245.44545 604.6818        
22 112.065636 342.2518 245.48624 604.68805        
23 112.17153 346.86252 244.95248 604.69006        
24 112.166664 352.17902 243.19298 604.6886        
25 112.28895 357.35928 245.26576 604.67566        
26 112.312805 363.05173 244.0351 604.6754        
27 112.357864 368.89594 243.24779 604.6991        
28 112.3995 375.3417 244.11063 604.68585        
29 112.37563 381.8401 244.81004 604.6485        
30 112.33896 388.66623 244.85747 604.68555        
31 112.31671 395.7318 244.65837 604.6946        
32 112.31843 403.15042 243.70175 604.6711        
33 112.34807 410.9254 245.42825 604.6659        
34 112.26901 419.0634 244.48642 604.6946        
35 112.25211 427.47748 245.20589 604.67194        
36 112.505714 436.04858 245.18494 604.6918        
37 112.45184 444.85977 244.20924 604.6718 90.26471 285.28677      
38 112.55218 454.14636 243.29654 604.67316 90.57317 285.34552      
39 112.46821 463.45953 242.53479 604.70435 89.87594 284.7857      
40 112.58187 473.20175 242.4913 604.7 90.22414 285.01035      
41 112.49707 483.20383 243.39957 604.68774 89.176926 284.19232      
42 112.527275 493.6 244.00885 604.68585 90.44326 285.11703      
43 112.46894 504.24533 244.90541 604.6847 89.89568 284.7374      
44 112.453415 515.2267 243.64667 604.7 90.8 285.47333      
45 112.5405 526.53735 244.45154 604.6718 90.990326 285.65485      
46 112.50944 537.88995 243.91629 604.71265 88 283.39517      
47 112.62829 549.6645 245.19545 604.6909 90.828766 285.60275      
48 112.430695 561.83 245.25676 604.67114 90.77044 285.6698      
49 112.43867 574.204 245.98402 604.66895 90.291664 285.20834      
50 112.63492 577.6389 253.14467 604.57104 89.80657 284.91605      
51 112.60043 572.4236 243.36957 604.6783 90.5 285.47202      
52 112.5576 568.341 245.78125 604.6518 89.66428 284.91428      
53 112.613686 564.6694 243.87886 604.6806 91.16451 285.98386      
54 112.49769 561.5116 245.24654 604.70276 90.68841 285.81158      
55 112.53226 558.6728 244.44144 604.69366 90.19863 285.43835      
56 112.71528 555.9282 241.06126 604.62646 91.51948 286.23376      
57 112.670166 553.7331 241.04546 604.62646 91.12069 285.8517      
58 112.71495 551.7944 243.67949 604.6539 90.9315 285.89725      
59 112.471634 550.28253 245.28082 604.6918 91.549644 286.37943      
60 112.43824 548.9941 245.57982 604.71124 90.62403 285.68604      
61 112.61778 548.02423 245.17741 604.7074 90.910255 286.06412      
62 112.56309 547.2196 244.72478 604.70184 90.12585 285.39795      
63 112.567444 546.607 244.65668 604.7166 91.01095 285.81387      
64 112.57059 546.4035 244.95982 604.6786 90.7028 285.5      
65 112.62791 546.5256 242.03688 604.6475 90.52581 285.20322      
66 112.70283 546.8066 241.25502 604.63654 90.23826 284.802      
67 112.58796 547.5764 241.32996 604.6498 90.4125 284.95      
68 112.40071 548.6017 243.48712 604.6545 90.67219 285.1755      
69 112.52804 550.06775 243.70512 604.6496 90.79091 285.28787      
70 112.61429 551.75 245.15315 604.67114 90.09722 284.64584      
71 112.48139 553.5884 244.46297 604.72687 90.56875 285.0125      
72 112.44326 555.8144 247.30289 604.6923 90.38125 285.0875      
73 112.46037 558.3881 245.38531 604.68805 90.996895 285.382      
74 112.46722 561.14636 244.87328 604.7074 90.84247 285.02054      
75 112.4078 564.3747 245.6166 604.6569 90.3543 284.63907      
76 112.44508 567.5801 245.1982 604.67114 91.13277 285.2966      
77 112.41928 571.7377 245.35527 604.6404 90.54516 284.64838      
78 112.423225 576.4823 244.72511 604.6429 90.513794 284.60345      
79 112.517715 576.6988 243.78206 604.6368 90.468155 284.51273      
