Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	137.47897	29.155716	 	 	 	 	 	 	 	 	 	 
2	137.28288	29.498722	 	 	 	 	 	 	 	 	 	 
3	137.38516	30.232903	 	 	 	 	 	 	 	 	 	 
4	137.26794	31.047436	 	 	 	 	 	 	 	 	 	 
5	137.4066	32.029266	 	 	 	 	 	 	 	 	 	 
6	137.59314	33.167892	 	 	 	 	 	 	 	 	 	 
7	137.86597	34.453487	 	 	 	 	 	 	 	 	 	 
8	137.96164	35.7972	 	 	 	 	 	 	 	 	 	 
9	138.09634	37.40244	 	 	 	 	 	 	 	 	 	 
10	138.5888	39.60462	 	 	 	 	 	 	 	 	 	 
11	144.1096	55.307934	*	129.65523	21.29403	 	 	 	 	 	 	 
12	143.99893	59.08422	*	129.50635	20.484127	 	 	 	 	 	 	 
13	144.0043	63.16379	*	130.04037	20.453417	 	 	 	 	 	 	 
14	143.98172	67.409676	*	130.67911	20.14179	 	 	 	 	 	 	 
15	143.86623	71.95175	*	129.04259	19.840694	 	 	 	 	 	 	 
16	143.91759	76.823074	 	129.87216	19.590614	 	 	 	 	 	 	 
17	143.76457	82.05605	 	129.82298	19.52795	 	 	 	 	 	 	 
18	143.69818	87.57289	 	130.64375	19.771875	 	 	 	 	 	 	 
19	143.72275	93.21564	 	130.74161	19.704699	 	 	 	 	 	 	 
20	143.5525	99.09189	 	130.75313	19.315624	 	 	 	 	 	 	 
21	143.62201	105.47369	 	130.59846	19.61077	 	 	 	 	 	 	 
22	143.49274	112.12954	 	131.05162	19.535484	 	 	 	 	 	 	 
23	143.46518	119.004974	 	131.43437	19.50625	 	 	 	 	 	 	 
24	143.47469	126.38608	 	130.28	19.306667	 	 	 	 	 	 	 
25	143.32474	133.7371	 	130.0032	19.182692	 	 	 	 	 	 	 
26	143.39351	141.65324	 	130.8545	19.573578	 	 	 	 	 	 	 
27	143.26302	149.8802	 	130.80646	19.622581	 	 	 	 	 	 	 
28	143.30592	158.26819	 	130.66118	19.539474	 	 	 	 	 	 	 
29	143.15147	167.10054	 	130.42284	19.541801	 	 	 	 	 	 	 
30	143.1371	175.88979	 	130.07742	19.280645	 	 	 	 	 	 	 
31	143.05833	185.26389	 	129.79355	19.43871	 	 	 	 	 	 	 
32	143.08757	194.80226	 	128.75484	19.161291	 	 	 	 	 	 	 
33	142.85942	204.65652	 	129.97336	19.509405	 	 	 	 	 	 	 
34	142.86578	215.03392	 	129.70679	19.388136	 	 	 	 	 	 	 
35	142.88643	225.5531	 	129.29355	19.458065	 	 	 	 	 	 	 
36	142.85542	236.25903	 	123.71176	16.147058	 	 	 	 	 	 	 
37	142.65663	247.41566	 	125.347015	17.27612	 	 	 	 	 	 	 
38	142.76729	258.8176	 	125.168	17.668	 	 	 	 	 	 	 
39	142.66241	270.57645	 	129.77597	19.422077	 	 	 	 	 	 	 
40	142.62091	282.59476	 	124.916664	16.869047	 	 	 	 	 	 	 
41	142.50668	294.81104	 	125.21591	17.223484	 	 	 	 	 	 	 
42	142.3467	307.25958	 	123.447365	15.403509	 	 	 	 	 	 	 
43	142.26306	320.35715	 	129.38957	19.607363	 	 	 	 	 	 	 
