Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	2.2727273	103.90909	 	140.80208	253.23215	 	280.39838	625.48376	 	 	 	 
2	2.2692308	104.033936	 	140.62117	252.90146	 	280.01492	625.0597	 	 	 	 
3	2.311659	104.024666	 	140.98734	253.39865	 	280.3252	625.30084	 	 	 	 
4	2.299107	104.03571	 	140.71439	253.14172	 	280.08267	625.4764	 	 	 	 
5	2.2757847	104.35202	 	141.28152	253.64369	 	279.74277	624.84784	 	 	 	 
6	2.328194	104.226875	 	140.71255	253.24037	 	280.24902	625.2336	 	 	 	 
7	2.2727273	104.031815	 	141.94992	254.43991	 	280.375	625.375	 	 	 	 
8	2.3181818	104.28788	 	140.95093	253.92105	 	279.79962	625.1779	 	 	 	 
9	2.2787611	104.07522	 	143.0268	255.73277	 	280.45044	625.3739	 	 	 	 
10	2.3553193	104.11276	 	141.39554	255.2493	 	280.31104	625.4134	 	 	 	 
11	2.3638299	104.12128	 	141.7552	256.22537	 	280.48276	625.73706	 	 	 	 
12	2.3445377	104.59664	 	141.92725	257.10583	 	279.83084	625.27325	 	 	 	 
13	2.3613446	104.44958	 	142.23062	258.24902	 	280.66	625.70886	 	 	 	 
14	2.4277108	104.01004	 	142.30124	259.04907	 	280.02692	625.1654	 	 	 	 
15	2.4163346	104.46414	 	144.60883	271.04208	*	280.13864	625.44116	 	 	 	 
16	2.42607	104.519455	 	144.58542	274.2396	*	280.09183	625.4347	 	 	 	 
17	2.4375	104.51172	 	144.72833	277.76215	*	280.4868	625.8568	 	 	 	 
18	2.5225563	104.51504	 	144.8499	281.44168	*	280.23334	625.5417	 	 	 	 
19	2.5259259	104.792595	 	144.98077	285.47864	*	279.91016	625.2539	 	 	 	 
20	2.5297399	104.6487	 	144.99237	289.6656	*	280.2992	625.40576	 	 	 	 
21	2.5656934	104.63869	 	145.09242	294.26837	 	280.43362	625.4425	 	 	 	 
22	2.622302	104.431656	 	145.19507	299.18835	 	280.0388	625.3041	 	 	 	 
23	2.6478872	104.72535	 	145.25447	304.44196	 	279.6613	625.03046	 	 	 	 
24	2.6524823	104.202126	 	145.37386	309.98624	 	280.24222	625.5356	 	 	 	 
25	2.64539	104.393616	 	145.43103	315.95288	 	280.0099	625.20355	 	 	 	 
26	2.6903114	104.361595	 	145.59567	322.19247	 	279.78845	625.3461	 	 	 	 
27	2.732082	104.039246	 	145.52563	328.39743	 	280.34937	625.49164	 	 	 	 
28	2.6924398	104.201035	 	145.74826	335.0406	 	280.13095	625.127	 	 	 	 
29	2.7108843	103.5034	 	145.80162	342.029	 	280.25418	625.50415	 	 	 	 
30	2.6993127	103.55842	 	145.88257	349.5242	 	280.43005	625.40125	 	 	 	 
31	2.7483222	103.37248	 	145.98921	357.2506	 	280.14203	625.33655	 	 	 	 
