Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3
Tracks 1 to 3
1	133.78714	28.085518	 	282.49716	627.7131	 	9.805994	630.53156	 
2	133.4038	28.12152	 	282.79938	628.07715	 	9.875394	630.3391	 
3	133.74904	28.200645	 	283.0368	627.7209	 	9.337545	631.6516	 
4	133.58035	27.84487	 	282.6738	627.4886	 	10.076271	630.0141	 
5	134.23544	28.088608	 	282.72455	628.11676	 	9.661194	630.1746	 
6	134.17587	27.805277	 	282.56784	627.94836	 	9.854037	630.6429	 
7	134.15863	27.77411	 	282.77493	628.1224	 	9.891975	630.51544	 
8	134.23038	27.812658	 	282.8194	628.0194	 	9.0958185	631.09235	 
9	134.29851	27.676617	 	283.02853	627.6622	 	10.252213	630.27875	 
10	134.23341	27.92347	 	282.92856	627.74316	 	9.52623	631.0869	 
11	134.84987	27.974554	 	283.09402	627.5985	 	9.675497	631.3609	 
12	134.38214	27.745657	 	282.49442	627.35516	 	10.18915	630.3739	 
13	134.91379	28.05811	 	283.0077	627.7646	 	9.775081	630.56793	 
14	134.82593	28.053087	 	282.69168	627.33057	 	10.052023	629.94507	 
15	134.99246	28.320353	 	282.60263	627.88416	 	10.0104475	630.3478	 
16	135.34358	28.514103	 	282.90787	628.0136	 	9.537288	631.3746	 
17	135.68552	28.709658	 	283.03726	628.0559	 	9.866242	630.67834	 
18	135.95477	29.232412	 	282.74496	627.8487	 	9.589404	631.0464	 
19	135.92876	29.59125	 	282.89078	628.05383	 	9.775229	630.1605	 
20	136.28894	30.448492	 	282.8818	627.7455	 	9.232639	631.2639	 
21	143.47646	36.897175	 	283.05927	627.959	 	9.359155	631.45776	 
22	137.54202	32.62125	 	283.2933	627.7097	 	10.10559	630.6118	 
23	137.51175	33.670387	 	282.4253	627.9138	 	9.778996	630.431	 
24	141.52754	38.050964	 	282.83536	628.08234	 	9.977816	630.6809	 
25	141.17958	39.043926	 	282.53265	628.05194	 	9.820988	630.3827	 
26	141.3822	41.83508	 	283.10974	627.8415	 	9.391156	631.3231	 
27	143.82578	54.81134	*	283.01352	627.78827	 	9.94012	630.3533	 
28	143.90909	58.481403	*	282.5117	627.93274	 	10.201492	630.20447	 
29	143.9935	62.489178	*	283.19775	627.82153	 	9.868771	630.75916	 
30	143.894	66.737686	*	282.75	628.2317	 	10.137771	630.55884	 
31	143.98811	71.21922	*	282.69116	627.9471	 	9.519672	631.1	 
32	144.00647	76.086205	 	282.92297	627.90784	 	9.350847	631.3	 
33	144.06483	81.176926	 	282.32248	628.1065	 	9.86858	630.1435	 
34	144.1967	86.541756	 	282.8206	627.7206	 	9.369281	631.08496	 
35	144.21365	92.28076	 	283.12732	627.8323	 	9.237411	631.518	 
36	144.12727	98.225	 	283.0389	627.7305	 	9.95122	630.2195	 
37	144.30229	104.5069	 	283.00607	627.8151	 	9.962006	630.22644	 
38	144.2494	111.13246	 	282.65497	627.6725	 	9.809091	630.41815	 
39	144.30576	117.98681	 	282.7714	627.85986	 	9.596774	629.97217	 
40	144.40776	125.07524	 	283.1078	627.7036	 	9.853847	630.3277	 
41	144.51244	132.61443	 	283.1142	627.94446	 	9.6722975	631.3108	 
42	144.52	140.3425	 	283.03775	628.0786	 	9.440972	631.3403	 
43	144.55357	148.36479	 	282.994	627.7922	 	9.27377	631.09015	 
44	144.5	156.80402	 	282.35956	627.57025	 	9.683735	630.2922	 
45	144.65504	165.5491	 	282.93695	627.5909	 	9.754491	630.08984	 
46	144.62987	174.35194	 	282.69186	627.7849	 	9.339229	630.9148	 
47	144.65489	183.72011	 	282.65384	627.9497	 	9.9937105	630.44025	 
48	144.66489	193.29256	 	282.93362	627.8186	 	9.989362	630.52734	 
49	144.70766	202.99727	 	282.78702	627.85345	 	9.509967	631.23755	 
50	144.82869	213.29387	 	282.5522	627.9551	 	9.851682	630.38684	 
51	144.75	223.65341	 	282.858	627.7278	 	10.072756	630.435	 
52	144.7536	234.57492	 	282.8314	627.78156	 	9.463935	631.04095	 
53	144.78902	245.57803	 	282.92984	627.6224	 	9.76284	630.0982	 
54	144.77975	256.9643	 	282.96725	627.628	 	9.345637	631.1644	 
55	144.93881	268.67014	 	282.32	628.2371	 	9.8026705	630.26263	 
56	144.97151	280.6329	 	283.05792	628.02136	 	9.660714	631.4786	 
57	145.03015	292.73175	 	282.67972	627.6971	 	9.519481	631.19806	 
58	144.91158	305.2524	 	282.11218	627.5969	 	10.234072	630.054	 
59	144.96512	318.40366	 	282.76785	627.8363	 	9.716666	631.39667	 
60	145.18439	331.35715	 	282.76572	627.7714	 	10.04142	630.2574	 
61	145.16443	344.72482	 	282.6982	627.9793	 	10.16877	630.58514	 
62	145.11617	358.4697	 	282.1326	627.70166	 	9.3	631.0672	 
63	145.13574	372.50345	 	282.997	627.8892	 	9.517065	631.34985	 
64	145.17021	386.8227	 	283.1137	627.9766	 	9.923424	630.3889	 
65	145.32222	401.3185	 	283.1183	628.0836	 	9.295139	631.1493	 
66	145.3172	416.2025	 	282.46045	627.55084	 	9.552631	631.2138	 
67	145.04105	431.40298	 	282.59146	628.2835	 	9.950658	630.5263	 
68	145.203	446.9436	 	282.8284	627.88165	 	9.940729	630.4909	 
