Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
101	2.2692308	597.3755	 	 	 	 	107.17614	25.075758	 	107.043045	458.19095	 	 	 	 	 	 	 
102	1.8088803	594.5425	 	 	 	 	107.49611	25.180933	 	106.80317	458.6584	 	 	 	 	 	 	 
103	2.1751826	597.65326	 	 	 	 	107.003784	24.994318	 	106.61086	459.51996	 	 	 	 	 	 	 
104	1.9477612	596.6306	 	 	 	 	107.067566	24.951738	 	106.56209	460.51108	 	 	 	 	 	 	 
105	2.0472972	592.0845	 	 	 	 	107.125	25.072762	 	106.10133	461.95435	 	 	 	 	 	 	 
106	2.1354516	593.7943	 	 	 	 	107.0959	24.891062	 	105.93326	463.48032	 	 	 	 	 	 	 
107	2.2854545	599.7545	 	 	 	 	106.58113	24.826416	 	105.68	465.45776	 	 	 	 	 	 	 
108	2.0608857	596.5922	 	 	 	 	106.40173	24.704239	 	105.30537	467.68344	 	 	 	 	 	 	 
109	2.050173	592.6557	 	 	 	 	107.23166	25.017374	 	105.08145	470.24887	 	 	 	 	 	 	 
110	1.9894366	594.4401	 	 	 	 	113.96548	28.079065	 	104.79638	473.18777	 	 	 	 	 	 	 
111	2.3376622	592.974	 	 	 	 	107.088005	24.983559	 	104.797295	476.32657	 	 	 	 	 	 	 
112	2.0663083	594.3853	 	 	 	 	106.70155	25.054264	 	104.484055	479.90546	 	 	 	 	 	 	 
113	2.1514084	595.4049	 	 	 	 	106.76717	25.269083	 	104.218185	483.7409	 	 	 	 	 	 	 
114	2.0263157	596.6767	 	 	 	 	105.89544	25.064638	 	103.93488	488.09302	 	 	 	 	 	 	 
115	2.2425373	600.4366	 	 	 	 	106.16976	25.230984	 	103.727066	492.54358	 	 	 	 	 	 	 
116	2.122302	596.46405	 	 	 	 	106.27012	25.12069	 	103.3907	497.1442	 	 	 	 	 	 	 
117	2.1830065	591.58826	 	 	 	 	106.80411	25.326492	 	103.187645	501.95688	 	 	 	 	 	 	 
118	2.059727	592.99146	 	 	 	 	107.00191	25.291985	 	103.1	507.18	 	 	 	 	 	 	 
119	2.1245735	592.1928	 	 	 	 	107.11628	25.242249	 	102.80622	512.6651	 	 	 	 	 	 	 
120	2.0551472	596.6948	 	 	 	 	107.12934	25.225868	 	102.5024	518.46155	 	 	 	 	 	 	 
121	2.205036	597.3057	 	 	 	 	106.60919	25.086206	 	102.27358	524.76416	 	 	 	 	 	 	 
122	2.172598	596.07294	 	 	 	 	106.98762	25.14	 	102.043686	530.9369	 	 	 	 	 	 	 
123	2.1142857	596.1429	 	 	 	 	106.588974	24.991297	 	101.80673	537.5299	 	 	 	 	 	 	 
124	2.21777	596.4164	 	 	 	 	107.061066	25.12977	 	101.73058	544.5291	 	 	 	 	 	 	 
125	 	 	 	 	 	 	106.723045	25.178438	 	101.39216	552.0466	 	 	 	 	 	 	 
126	 	 	 	 	 	 	106.32836	25.251865	 	101.13275	559.68115	 	10.149215	606.22516	 	 	 	 
127	 	 	 	 	 	 	105.61213	25.264706	 	100.85062	567.6753	 	9.619047	602.58203	 	 	 	 
128	 	 	 	 	 	 	105.69021	25.428436	 	100.64358	575.84	 	1.9760147	594.11255	 	 	 	 
129	 	 	 	 	 	 	105.7188	25.548824	 	100.347664	584.3821	 	1.9861112	591.6875	 	 	 	 
130	 	 	 	 	 	 	105.46757	25.624325	 	100.29902	593.2427	 	2.3373702	597.58997	 	 	 	 
131	 	 	 	 	 	 	105.32189	25.46846	 	99.96065	602.9676	 	2.0093634	597.85583	 	 	 	 
132	 	 	 	 	 	 	105.95198	25.748587	 	99.703125	608.8906	 	2.0189004	591.07043	 	 	 	 
133	 	 	 	 	 	 	105.91111	25.705555	 	99.653694	602.8433	 	2.1930692	592.38116	 	 	 	 
134	 	 	 	 	 	 	105.11974	25.664534	 	99.452286	598.2863	 	2.1086957	595.90216	 	 	 	 
135	 	 	 	 	 	 	105.07963	25.607407	 	99.17457	593.69183	 	2.3795621	600.1715	 	 	 	 
136	 	 	 	 	 	 	105.46898	25.85219	 	98.98085	589.7553	 	2.1912751	592.08386	 	 	 	 
137	 	 	 	 	 	 	105.21904	25.660812	 	98.940605	586.04645	 	2.0754385	594.72455	 	 	 	 
138	 	 	 	 	 	 	105.09293	25.76394	 	98.72581	582.7645	 	2.0608108	591.86487	 	 	 	 
139	 	 	 	 	 	 	105.07435	25.940521	 	98.508514	579.9681	 	2.161017	591.9814	 	 	 	 
140	 	 	 	 	 	 	104.88364	25.992727	 	98.273506	577.5342	 	2.304054	595.17566	 	 	 	 
141	 	 	 	 	 	 	104.206406	25.898577	 	98.10421	575.24316	 	2.1236558	596.2814	 	 	 	 
142	 	 	 	 	 	 	103.58451	26.059858	 	97.90725	573.34436	 	2.1942446	597.2266	 	 	 	 
143	 	 	 	 	 	 	103.568344	26.028776	 	97.78026	571.5616	 	2.6241379	598.4414	 	 	 	 
144	 	 	 	 	 	 	103.331825	25.977396	 	97.69077	569.8669	 	2.0278811	596.44794	 	 	 	 
145	 	 	 	 	 	 	103.284454	25.964664	 	97.45789	568.62213	 	2.226984	589.4905	 	 	 	 
146	 	 	 	 	 	 	113.146805	30.325531	 	97.21908	567.5545	 	2.1983051	592.44574	 	 	 	 
147	 	 	 	 	 	 	103.815605	25.897163	 	97.09958	566.6426	 	2.2307692	596.965	 	 	 	 
148	 	 	 	 	 	 	103.600174	25.809315	 	97.018906	566.3151	 	2.193662	596.3873	 	 	 	 
149	 	 	 	 	 	 	103.89115	26.156637	 	96.75519	566.32574	 	2.144951	591.33386	 	 	 	 
150	 	 	 	 	 	 	103.711395	26.130514	 	96.70755	566.54193	 	2.0018182	595.37274	 	 	 	 
151	 	 	 	 	 	 	103.351326	26.26991	 	96.512474	567.2734	 	2.0326798	589.14703	 	 	 	 
152	 	 	 	 	 	 	103.613106	26.666965	 	96.264465	568.2872	 	2.078767	593.1747	 	 	 	 
153	 	 	 	 	 	 	103.430016	26.73757	 	96.05252	569.67224	 	2.147482	595.8885	 	 	 	 
154	 	 	 	 	 	 	103.01091	26.854546	 	95.88348	571.2097	 	1.9555556	594.1074	 	 	 	 
155	 	 	 	 	 	 	102.40196	26.756685	 	95.61628	573.07294	 	1.9548873	595.2481	 	 	 	 
156	 	 	 	 	 	 	102.24645	26.718084	 	95.46025	574.9686	 	2.1777408	592.1312	 	 	 	 
157	 	 	 	 	 	 	102.63557	26.830986	 	95.34664	577.13446	 	2.2222223	596.6632	 	 	 	 
158	 	 	 	 	 	 	103.28788	26.984848	 	95.200424	579.70044	 	1.9105263	591.0614	 	 	 	 
159	 	 	 	 	 	 	112.857895	31.329473	 	94.94231	582.49146	 	31.279093	608.94574	 	 	 	 
160	 	 	 	 	 	 	103.65412	26.97491	 	94.84047	585.55566	 	1.960481	590.4244	 	 	 	 
161	 	 	 	 	 	 	103.50534	26.850534	 	94.70129	589.0396	*	2.2021277	597.117	 	 	 	 
162	 	 	 	 	 	 	102.89356	26.73077	 	94.62128	592.88513	*	1.8483146	595.2041	 	 	 	 
163	 	 	 	 	 	 	103.12811	26.928825	 	94.34458	597.43866	*	1.9832215	590.97314	 	 	 	 
164	 	 	 	 	 	 	113.07021	31.67234	 	94.12028	602.31116	 	2.2161715	591.76074	 	 	 	 
165	 	 	 	 	 	 	102.29791	26.886759	 	93.87479	608.9784	 	2.1245487	596.8141	 	 	 	 
166	 	 	 	 	 	 	101.82929	26.92461	 	93.71346	610.7266	 	2.2833333	594.2267	 	 	 	 
167	 	 	 	 	 	 	112.795746	32.02979	 	93.51487	607.28436	 	1.9318181	596.45074	 	 	 	 
168	 	 	 	 	 	 	112.83122	32.040085	 	93.21616	605.2801	 	2.2823129	595.94556	 	 	 	 
169	 	 	 	 	 	 	101.818184	26.874126	 	93.00285	603.63336	 	2.2340066	593.6414	 	 	 	 
170	 	 	 	 	 	 	102.11855	27.006872	 	92.79615	602.3346	 	2.3204226	598.26056	 	 	 	 
171	 	 	 	 	 	 	102.134445	26.782953	 	92.525	601.225	 	2.0622895	590.4495	 	 	 	 
172	 	 	 	 	 	 	102.82496	26.862658	 	92.25432	600.5077	 	2.0993378	591.86426	 	 	 	 
173	 	 	 	 	 	 	102.84561	27.0	 	91.981766	600.143	 	2.164311	596.7297	 	 	 	 
174	 	 	 	 	 	 	103.15647	26.893885	 	91.791985	599.9809	*	2.1180556	595.14233	 	 	 	 
175	 	 	 	 	 	 	113.11978	31.57912	 	91.61324	600.2582	 	2.124161	592.1342	 	 	 	 
176	 	 	 	 	 	 	112.65632	31.574947	 	91.2935	600.9283	*	2.0148516	589.9752	 	 	 	 
177	 	 	 	 	 	 	102.33158	26.852633	 	90.95698	601.8614	 	2.0067115	591.0302	 	 	 	 
178	 	 	 	 	 	 	102.39354	27.051483	 	90.73428	603.3933	 	2.278169	597.6303	 	 	 	 
179	 	 	 	 	 	 	102.30803	27.16143	 	90.39036	604.84406	 	2.229097	593.102	 	 	 	 
180	 	 	 	 	 	 	102.31644	27.083916	 	90.18421	606.8214	 	2.0646257	592.4762	 	 	 	 
181	 	 	 	 	 	 	101.898636	26.881601	 	89.97611	610.5412	 	1.9266212	590.2372	 	 	 	 
182	 	 	 	 	 	 	102.33938	26.850605	 	89.62683	611.1585	 	2.1689897	594.90765	 	 	 	 
183	 	 	 	 	 	 	102.7038	26.96114	 	89.4164	610.3066	 	2.2380953	595.53064	 	 	 	 
184	 	 	 	 	 	 	102.60978	26.88422	 	89.190674	609.71606	 	2.1206896	595.2621	 	 	 	 
185	 	 	 	 	 	 	102.541595	26.798094	 	88.756714	609.09393	 	31.63972	611.9112	 	 	 	 
186	 	 	 	 	 	 	102.512024	26.620275	 	88.53993	608.83777	 	33.2971	612.92444	 	 	 	 
187	 	 	 	 	 	 	102.71109	26.573345	 	88.26105	609.11865	 	2.286207	596.66205	 	 	 	 
188	 	 	 	 	 	 	103.14799	26.563047	 	87.891304	609.872	*	2.1713288	596.61536	 	 	 	 
189	 	 	 	 	 	 	103.65625	26.777779	 	87.75323	610.6839	 	2.3417509	596.98486	 	268.9325	626.9916	 
190	 	 	 	 	 	 	102.583336	26.443262	 	87.38764	611.2127	*	2.1567657	591.3185	 	290.5909	623.2668	 
191	 	 	 	 	 	 	112.730446	31.252644	 	87.07468	611.0308	 	2.2031803	596.3799	 	270.92273	626.49774	 
192	 	 	 	 	 	 	102.68674	26.749563	 	86.793076	611.08295	 	2.2473683	595.5421	 	290.4294	623.99414	 
193	 	 	 	 	 	 	102.63415	26.801394	 	86.574486	611.37006	 	1.9476534	594.0632	 	272.61884	626.0942	 
194	 	 	 	 	 	 	102.18557	26.503437	 	86.13158	611.3437	 	1.9172413	589.9448	 	290.38214	623.10077	 
195	 	 	 	 	 	 	102.78125	26.619791	 	85.98237	611.3958	 	2.150165	592.00824	 	270.23956	627.4066	 
196	 	 	 	 	 	 	102.31786	26.286339	 	85.77143	611.2746	 	2.013245	589.50665	 	269.64618	627.6253	 
197	 	 	 	 	 	 	112.911514	30.939232	 	85.397316	611.30096	 	2.1442952	591.40607	 	290.40625	623.5039	 
198	 	 	 	 	 	 	103.11938	26.413494	 	85.15293	611.3732	 	2.4563758	597.1577	 	269.3176	626.9264	 
199	 	 	 	 	 	 	102.887215	26.16785	 	84.72596	611.1891	*	2.3371336	592.53906	 	290.7738	622.9048	 
200	 	 	 	 	 	 	102.98759	26.23227	 	84.46508	611.0349	 	2.1913183	589.6833	 	268.2187	627.9264	 
201	 	 	 	 	 	 	103.49282	26.370735	 	84.23108	611.186	*	2.1558442	591.526	 	291.10956	621.253	 
202	 	 	 	 	 	 	103.18421	26.185965	 	83.83863	611.27264	 	31.288424	612.5599	 	268.18652	627.83997	 
203	 	 	 	 	 	 	112.01991	30.3239	 	83.67468	611.38464	 	2.2226028	594.6404	 	290.5	622.7803	 
