Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	85.15275	249.07495	 	 	 	 	 	 	 	 	 	 
2	85.26628	249.43486	 	 	 	 	 	 	 	 	 	 
3	85.22904	249.76706	 	 	 	 	 	 	 	 	 	 
4	85.01326	249.6572	 	 	 	 	 	 	 	 	 	 
5	85.21094	250.02539	 	 	 	 	 	 	 	 	 	 
6	85.50577	250.11539	 	 	 	 	 	 	 	 	 	 
7	85.424385	250.38658	 	 	 	 	 	 	 	 	 	 
8	85.45322	250.9035	 	 	 	 	 	 	 	 	 	 
9	85.266235	250.94342	 	 	 	 	 	 	 	 	 	 
10	85.55671	251.93857	 	 	 	 	 	 	 	 	 	 
11	85.73062	252.76276	 	 	 	 	 	 	 	 	 	 
12	85.802025	253.99908	 	 	 	 	 	 	 	 	 	 
13	86.06732	255.035	 	 	 	 	 	 	 	 	 	 
14	86.345474	256.54086	 	 	 	 	 	 	 	 	 	 
15	86.5	257.97974	 	 	 	 	 	 	 	 	 	 
16	84.58243	263.3872	 	 	 	 	 	 	 	 	 	 
17	84.491264	266.27728	 	 	 	 	 	 	 	 	 	 
18	84.54525	269.61087	 	 	 	 	 	 	 	 	 	 
19	84.48416	273.2828	 	 	 	 	 	 	 	 	 	 
20	84.72171	276.86722	 	 	 	 	 	 	 	 	 	 
21	84.68664	281.0438	 	 	 	 	 	 	 	 	 	 
22	84.67321	285.40994	 	 	 	 	 	 	 	 	 	 
23	84.75295	290.06738	 	 	 	 	 	 	 	 	 	 
24	84.78436	295.0	 	 	 	 	 	 	 	 	 	 
25	84.874695	300.2713	 	 	 	 	 	 	 	 	 	 
26	84.76683	305.91107	 	 	 	 	 	 	 	 	 	 
27	84.840744	311.65802	 	 	 	 	 	 	 	 	 	 
28	84.8875	317.805	 	283.9823	628.34515	 	 	 	 	 	 	 
29	84.92538	324.25623	 	283.75345	628.9378	 	 	 	 	 	 	 
30	84.95588	330.83087	 	283.63065	628.5766	 	 	 	 	 	 	 
31	85.11282	337.82822	 	283.8419	628.2906	 	 	 	 	 	 	 
32	85.08398	345.08658	 	283.9178	628.0911	 	 	 	 	 	 	 
33	85.1114	352.6347	 	283.66592	627.8668	 	 	 	 	 	 	 
34	85.1114	360.443	 	283.75107	628.32684	 	 	 	 	 	 	 
35	85.36376	368.81064	 	283.78503	628.72894	 	 	 	 	 	 	 
36	85.27393	377.27658	 	283.77585	628.2414	 	 	 	 	 	 	 
37	85.228264	386.02716	 	283.70773	628.69806	 	 	 	 	 	 	 
38	85.27747	395.1566	 	283.81604	628.73114	 	 	 	 	 	 	 
39	85.35185	404.38318	 	284.2143	628.3476	 	 	 	 	 	 	 
40	85.31579	414.27777	 	283.48755	628.22614	 	 	 	 	 	 	 
41	85.26627	424.3432	 	284.4805	628.30975	 	 	 	 	 	 	 
42	85.42219	434.4049	 	283.57172	628.2215	 	 	 	 	 	 	 
43	85.53846	444.77515	 	283.5043	627.90515	 	 	 	 	 	 	 
44	85.49697	455.66364	 	283.84082	628.0067	 	 	 	 	 	 	 
45	85.52959	466.52072	 	283.79742	628.43536	 	 	 	 	 	 	 
46	85.68209	478.08807	 	283.71335	628.35333	 	 	 	 	 	 	 
47	85.78704	489.7963	 	283.6991	628.63574	 	 	 	 	 	 	 
48	85.741486	501.76935	 	283.5405	628.0425	 	 	 	 	 	 	 
49	85.69559	513.90063	 	283.90723	627.99774	 	 	 	 	 	 	 
50	85.62102	526.46814	 	283.5324	628.6528	 	 	 	 	 	 	 
51	85.96203	539.2658	 	283.78635	628.13434	 	 	 	 	 	 	 
52	85.74183	552.34644	 	283.63022	628.6907	 	 	 	 	 	 	 
53	85.851616	565.6613	 	283.85654	628.3217	 	19.623854	196.99083	 	 	 	 
54	85.94805	579.57465	 	283.3952	628.3865	 	19.302752	196.71101	 	 	 	 
55	86.043976	593.49677	 	284.23892	628.8941	 	19.485508	197.08937	 	 	 	 
56	86.01852	607.3588	 	283.87726	628.44543	 	19.352678	196.9509	 	 	 	 
57	86.31971	606.5524	 	283.75925	628.7037	 	19.311321	196.85849	 	 	 	 
58	86.586395	601.3877	 	283.73944	628.9883	 	18.969767	196.7186	 	 	 	 
59	86.67439	596.904	 	283.93127	628.3294	 	19.086363	196.55455	 	 	 	 
60	86.92	593.02	 	283.77908	628.6163	 	20.371286	197.40594	 	 	 	 
61	87.05556	589.31555	 	283.90182	628.51825	 	21.198277	197.9569	 	 	 	 
62	87.29464	585.63617	 	283.72937	628.59174	 	19.679724	196.71198	 	 	 	 
63	87.66703	582.478	 	283.61505	628.5	 	21.310484	198.06049	 	 	 	 
64	87.74945	579.8554	 	284.2745	628.58826	 	20.256638	197.19026	 	 	 	 
65	88.04204	577.354	 	284.02805	628.35046	 	18.738533	195.91743	 	 	 	 
66	88.30531	575.11945	 	284.17908	628.18835	 	19.02381	196.24286	 	 	 	 
67	88.454445	573.2137	 	283.76364	627.9409	 	19.244291	196.65982	 	 	 	 
68	88.63756	571.5131	 	283.80768	628.02136	 	21.109959	198.07677	 	 	 	 
69	88.79933	570.23615	 	283.51794	628.63007	 	18.983253	196.28468	 	 	 	 
70	89.02538	568.9327	 	284.29047	628.1619	 	19.246412	197.01674	 	 	 	 
71	89.284645	567.9392	 	283.33533	628.0542	 	19.512447	196.62863	 	 	 	 
72	89.543106	567.31683	 	283.4622	628.3782	 	19.127274	195.97273	 	 	 	 
73	89.71692	567.116	 	283.77826	628.13916	 	18.53941	195.5739	 	 	 	 
74	89.919914	567.1558	 	283.89545	628.36365	 	20.067099	196.72943	 	 	 	 
