Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	1.7947761	587.33954	 	290.44067	620.3347	 	 	 	 	 	 	 
2	1.9534883	592.82947	 	289.84982	619.2072	 	 	 	 	 	 	 
3	2.1402879	589.0036	 	290.294	621.0408	 	 	 	 	 	 	 
4	1.6692308	586.0	 	290.31195	620.8034	 	 	 	 	 	 	 
5	1.8176895	586.29785	 	290.2541	619.9262	 	 	 	 	 	 	 
6	1.7620968	592.52014	 	290.21487	620.28925	 	 	 	 	 	 	 
7	2.3269231	594.1308	 	290.66446	619.98444	 	 	 	 	 	 	 
8	1.6	590.70416	 	290.73334	621.23334	 	 	 	 	 	 	 
9	1.8333334	592.11176	 	290.29584	620.1875	 	 	 	 	 	 	 
10	1.6673306	591.1056	 	290.35233	620.5042	 	 	 	 	 	 	 
11	1.7185185	586.3148	 	290.11304	621.63477	 	 	 	 	 	 	 
12	1.8799284	587.7437	 	289.71838	620.71075	 	 	 	 	 	 	 
13	1.8720931	592.3721	 	289.63254	621.8735	 	 	 	 	 	 	 
14	1.6825095	586.74335	 	290.3692	620.41986	 	 	 	 	 	 	 
15	1.8294574	591.1512	 	289.83984	620.70703	 	 	 	 	 	 	 
16	1.8	586.69257	 	290.07144	621.00397	 	 	 	 	 	 	 
17	1.7218045	586.3797	 	290.35425	620.2409	 	 	 	 	 	 	 
18	1.7931727	592.2108	 	289.89743	621.57263	 	 	 	 	 	 	 
19	1.8306773	592.36053	 	290.7176	620.2963	 	 	 	 	 	 	 
20	1.7168674	590.88153	 	290.4123	620.636	 	 	 	 	 	 	 
21	2.1225681	594.2082	 	290.12082	621.3417	 	 	 	 	 	 	 
22	1.7489796	592.60614	 	290.3729	619.93646	 	77.11743	216.75424	 	89.04526	248.14459	 
23	2.048	592.528	 	290.5	620.0546	 	76.78	216.5075	*	89.056564	251.70135	*
24	2.0236363	587.30725	 	289.63208	620.4887	 	77.22127	216.14792	*	89.23696	255.52948	*
25	1.8320158	592.1443	 	290.54453	619.72266	 	76.858536	215.88292	*	89.267654	259.80978	*
26	1.8192308	590.44617	 	290.05554	620.21826	 	76.25635	215.51776	*	89.353546	264.41077	 
27	2.6030927	589.5069	 	290.41565	619.2671	 	77.29012	215.73703	 	89.276474	269.1753	 
28	1.828125	592.0586	 	290.0684	621.7863	 	77.30977	215.5797	 	89.44118	274.2294	 
29	1.8228346	591.3937	 	289.77686	621.9793	 	77.23698	215.27605	 	89.25656	279.6408	 
30	1.8949275	588.36957	 	289.6751	620.90466	 	77.05556	215.09596	 	89.41726	285.1525	 
31	1.6422764	590.8943	 	290.14807	620.4442	 	77.28684	215.04736	 	89.38969	291.22183	 
32	1.8657588	591.8074	 	290.03815	620.16266	 	77.17016	215.11519	 	89.42439	297.50488	 
33	1.784585	591.37354	 	290.21008	620.2521	 	77.21208	215.06299	 	89.572464	303.9976	 
34	1.7528301	588.44714	 	289.8047	621.7461	 	77.448456	215.26546	 	89.62285	310.7236	 
35	2.5664337	590.3881	 	290.12857	620.2388	 	78.329895	215.52061	 	89.53491	318.00375	 
36	2.2183099	588.0599	 	289.91367	620.255	 	78.038055	215.65749	 	89.64467	325.4467	 
37	1.5745099	587.8059	 	289.9721	621.5086	 	77.372284	215.60054	 	89.719574	333.07407	 
38	1.8137255	592.01764	 	289.76938	621.54895	 	77.67016	216.00523	 	89.645836	341.13022	 
39	1.803502	591.83075	 	290.36752	620.5598	 	78.03281	216.1483	 	89.81217	349.44708	 
40	1.9007093	586.90424	 	289.88553	620.6446	 	77.978035	216.29845	 	89.740105	358.05936	 
41	1.7217742	591.6734	 	290.47873	619.95105	 	77.52926	216.24467	 	89.883156	367.0788	 
42	2.028302	592.5566	 	290.16666	619.61383	 	77.71805	216.39725	 	89.877716	376.0788	 
43	1.7030652	587.569	 	290.14166	620.4042	 	77.02574	216.54607	 	89.91989	385.6768	 
44	1.7244898	591.9204	 	290.13486	620.8817	 	77.70998	216.73885	 	89.88592	395.49155	 
45	1.9418604	593.3798	 	290.41595	619.9286	 	77.52393	216.65692	 	90.00852	405.4517	 
46	1.7304833	586.1208	 	290.11966	622.0171	 	77.27519	216.78682	 	90.02631	415.90643	 
47	1.8443984	594.2469	 	290.2414	620.7845	 	77.30739	216.57124	 	90.03754	426.65915	 
48	2.176923	592.9077	 	290.1653	620.496	 	78.35714	216.89682	 	90.0044	437.48828	 
49	1.6730769	586.8615	 	290.0926	620.9362	 	76.954796	216.61234	 	90.065346	448.77356	 
50	1.7371541	591.5474	 	289.87698	620.7143	 	78.001366	216.91962	 	90.152435	460.2927	 
51	1.7415094	587.15283	 	290.49112	620.2733	 	77.5566	216.66711	 	90.23832	472.1137	 
52	1.9254545	587.1254	 	289.78897	620.4772	 	78.02835	216.57732	 	90.22136	484.1904	 
53	1.8396226	588.26984	 	290.30252	621.4286	 	78.584656	216.5	 	90.19159	496.69937	 
54	2.9444444	595.24554	 	290.0754	620.377	 	78.53694	216.43932	 	90.40506	509.1614	 
55	1.7603774	588.3	 	290.0498	620.25696	 	78.354164	216.35156	 	90.37898	522.2516	 
56	1.870518	593.0777	 	290.07523	621.7522	 	78.889206	216.36932	 	90.50654	535.44446	 
57	1.7965779	588.8498	 	290.23685	621.2368	 	78.59631	216.03542	 	90.48371	548.8974	 
58	1.9103585	593.26495	 	290.06467	621.9655	 	78.08572	215.88857	 	90.490036	562.6794	 
59	1.742915	592.415	 	290.30972	621.1991	 	78.7033	215.84616	 	90.39836	576.67706	 
60	1.788	592.012	 	290.0372	620.7438	 	78.3477	215.72414	 	90.61221	591.071	 
61	1.6828358	586.55225	 	289.79166	621.32086	 	79.209496	215.85754	 	90.800934	606.29065	 
62	2.5899282	593.33813	 	289.7066	621.6942	 	79.0973	215.85405	 	90.82054	600.0214	 
63	1.8436294	591.66986	 	290.1181	620.16534	 	78.86066	215.50546	 	90.91289	591.741	 
64	1.736	591.596	 	291.16	622.46	 	78.70448	215.4748	 	91.02927	584.4756	 
65	2.125	588.23926	 	289.8618	621.14636	 	78.97911	215.55292	 	91.188995	577.55023	 
66	1.8242188	591.8008	 	290.16803	620.9221	 	78.9958	215.54482	 	91.39156	570.81085	 
67	1.6186441	591.7288	 	290.65695	620.19507	 	78.80476	215.5127	 	91.46798	564.36945	 
68	2.351852	590.3222	 	290.34738	618.8213	 	78.31792	214.9104	 	91.51655	558.1383	 
69	1.7648084	583.12024	 	290.12082	620.85834	 	78.35269	215.13173	 	91.704765	552.4	 
70	1.6902986	586.0858	 	289.80676	620.747	 	78.76023	215.18129	 	91.74408	546.93604	 
71	1.9178572	587.3179	 	289.88077	621.4163	 	79.1027	215.27568	 	91.78735	541.70917	 
