Frame X1 Y1 Flag1 X2 Y2 Flag2
Tracks 1 to 2   
1 112.69904 291.1449    
2 112.998405 291.36145    
3 113.45968 291.60645    
4 113.65816 291.97116    
5 113.853035 292.45895    
6 113.91653 293.04214    
7 114.36901 293.8019    
8 114.41896 294.9846    
9 114.438385 295.98816    
10 119.14083 301.80246    
11 118.955025 303.04672    
12 119.03927 304.9991    
13 121.15094 312.67453 *   
14 121.2598 316.18872 *   
15 121.54444 319.92468 *   
16 121.4975 323.6725 *   
17 121.51786 327.90308 *   
18 121.68252 332.47943    
19 121.78061 337.2908    
20 121.88919 342.32703    
21 121.85526 347.8421    
22 121.97121 353.50784    
23 121.979675 359.38077    
24 122.055855 365.718    
25 122.34469 372.2684    
26 122.489075 378.96722    
27 122.330986 386.17886    
28 122.56937 393.54047    
29 122.54348 401.33478    
30 122.6303 409.4485    
31 122.7044 417.9214    
32 122.84251 426.60703    
33 122.900604 435.68375    
34 122.858025 444.70062    
35 122.92073 454.23474    
36 122.883644 464.12265    
37 123.04341 474.16882    
38 122.99351 484.46753    
39 123.25238 495.12222    
40 123.12418 506.2255    
41 123.18276 517.37244    
42 123.15085 528.9237    
43 123.25517 540.85175    
44 123.32578 553.1446    
45 123.29004 565.621    
46 123.39629 577.5642    
47 123.25104 578.50415    
48 123.33182 573.2682    
49 123.23585 569.2099    
50 122.93961 565.413    
51 122.86 562.15    
52 122.812805 558.90643    
53 122.91439 556.2667    
54 122.57824 553.9059    
55 122.569824 551.9464    
56 122.333336 550.3865    
57 122.24378 548.96515    
58 122.1526 547.8102    
59 122.13614 546.9629    
60 121.92611 546.197    
61 121.9534 545.8048    
62 121.84804 545.87744    
63 121.62562 546.21924    
64 121.45037 546.97644    
65 121.410446 547.95026    
66 121.40842 549.099    
67 121.16015 550.80804    
68 120.95657 552.6836    
69 120.825066 554.77045    
70 120.69506 557.07776    
71 120.56266 559.886    
72 120.5925 562.9525    
73 120.47311 566.6198    
74 120.25463 570.3935    
75 120.1712 574.4252    
76 120.033066 579.4238    
77 120.011856 579.12646    
78 119.98276 576.6336    
79 119.65 575.337    
80 119.54415 574.4073    
81 119.45175 573.7281    
82 119.27263 573.39185    
83 119.22284 573.3692    
84 119.23009 573.61945    
85 119.16297 574.09424    
86 118.94978 575.08954    
87 118.81304 576.37177    
88 118.94355 578.5726    
89 118.62008 579.5138    
90 118.655815 578.7229    
91 118.56173 577.7737    
92 118.45358 577.1667    
93 118.335075 577.21606    
94 118.23747 578.1132    
95 118.09449 579.1378    
96 118.02251 579.3415    
97 117.96365 579.0914    
98 117.80375 578.91815    
99 117.79666 578.99115    
100 117.73622 579.313    
101 117.68288 579.3074    
102 117.51775 579.05817    
103 117.45136 579.15564    
104 117.42593 579.36743    
105 117.34795 579.19006    
106 117.16926 579.107    
107 117.185036 579.15356    
108 117.00386 579.25867    
109 117.0193 579.1467    
110 116.88716 579.3249    
111 116.71984 579.358    
112 116.62941 579.24115    
113 116.61628 579.18604    
114 116.60506 579.3424    
115 116.525444 579.19275    
116 116.484314 579.1824    
117 116.525444 579.1106    
118 116.24354 579.22363    
119 116.3389 579.2603    
120 116.30792 579.1673    
121 116.3008 579.34863    
122 116.19981 579.268    
123 116.15278 579.3512    
124 116.19745 579.2839    
125 116.19745 579.2092    
126 116.134384 579.3399    
127 116.14243 579.2426    
128 116.12253 579.26086    
129 116.146484 579.125    
130 116.25781 579.1328    
131 116.28432 579.21375    
132 116.25547 579.2853    
133 116.20276 579.3228    
134 116.25391 579.24414    
135 116.230995 579.307    
136 116.23137 579.4235    
137 116.25781 579.2754    
138 116.175835 579.27014    
139 116.22189 579.2732    
140 116.31262 579.3205    
141 116.41829 579.321    
142 116.3457 579.3242    
143 116.43164 579.2324    
144 116.48256 579.20544    
145 116.50789 579.24164    
146 116.537254 579.22546    
147 116.52145 579.41815    
148 116.66374 579.3499    
149 116.607 579.3327    
150 116.62353 579.3157    
151 116.66828 579.3259    
152 116.79435 579.2856    
153 116.73032 579.2582    
154 116.81384 579.2368    
155 116.84638 579.2378    
156 116.90467 579.15564    
157 117.01751 579.142    
158 117.0029 579.2002    
159 117.03516 579.1543    
160 117.05315 579.2264    
161 117.05106 579.2707    
162 117.04528 579.2996    
163 117.00097 579.39124    
164 117.0814 579.2093    
165 117.18164 579.2832    
166 117.15958 579.1344    
167 117.23828 579.18164    
168 117.32456 579.25635    
169 117.37452 579.1892    
170 117.38846 579.18463    
171 117.40448 579.23486    
172 117.58235 579.11176    
173 117.38372 579.3023    
174 117.4387 579.27014    
175 117.42427 579.32526    
176 117.45516 579.37915    
177 117.486404 579.3291    
178 117.51572 579.3723    
179 117.45761 579.2765    
180 117.51961 579.16077    
181 117.595146 579.15436    
182 117.52353 579.16864    
183 117.59055 579.1181    
184 117.56628 579.1218    
185 117.6409 579.2319    
186 117.62451 579.3035    
187 117.46693 579.17316    
188 117.447266 579.33203    
189 117.54449 579.3878    
190 117.48058 579.3486    
191 117.46346 579.3173    
192 117.48047 579.2793    
193 117.439804 579.23206    
194 117.58789 579.19336    
195 117.49225 579.1841    
196 117.560905 579.3389    
197 117.527504 579.08545    
198 117.43945 579.1699    
199 117.55284 579.2104    
200 117.48646 579.24854    
201 117.39942 579.3162    
202 117.42969 579.32227    
203 117.41279 579.3488    
204 117.3709 579.3073    
205 117.38632 579.3478    
206 117.39474 579.33234    
207 117.41346 579.2981    
208 117.38566 579.2248    
209 117.321014 579.17316    
210 117.427734 579.1621    
211 117.37451 579.1667    
212 117.421875 579.1953    
213 117.339455 579.19055    
214 117.30077 579.23694    
215 117.34333 579.3104    
216 117.31605 579.2691    
217 117.196915 579.28186    
218 117.270874 579.3427    
219 117.21677 579.2476    
220 117.31055 579.2285    
221 117.31783 579.26166    
222 117.29808 579.23267    
223 117.390175 579.2129    
224 117.29608 579.1588    
225 117.29183 579.18286    
226 117.30389 579.2767    
227 117.31346 579.32886    
228 117.305824 579.2651    
229 117.21456 579.2806    
230 117.27476 579.3544    
231 117.34736 579.3298    
232 117.25 579.21704    
233 117.28876 579.2035    
234 117.29806 579.3369    
235 117.2842 579.19366    
236 117.39105 579.2782    
237 117.41423 579.1842    
238 117.33789 579.22656    
239 117.37597 579.2868    
240 117.34436 579.2179    
241 117.333336 579.2157    
242 117.32398 579.3008    
243 117.30777 579.31165    
244 117.24659 579.24854    
245 117.387375 579.3233    
246 117.397484 579.15375    
247 117.429825 579.2407    
248 117.35658 579.24457    
249 117.435295 579.1745    
250 117.458984 579.166    
251 117.381325 579.2276    
252 117.39105 579.2004    
253 117.46109 579.27625    
254 117.34931 579.1752    
255 117.314316 579.2292    
256 117.33205 579.26447    
257 117.34109 579.32367    
258 117.28544 579.3276    
259 117.25432 579.214    
260 117.38109 579.30896    
261 117.33922 579.251    
      
Track Length Distance traveled Nr of Frames
1 70.46077 11.6239195 261   
2 390.27832 288.14343 261   
