Frame	X1	Y1	Flag1
Tracks 1 to 1
1	127.746216	45.40234	 
2	126.97936	45.247005	 
3	127.008064	45.283604	 
4	127.33062	45.490517	 
5	128.10367	45.36742	 
6	127.45417	45.355556	 
7	127.58678	45.272728	 
8	127.40482	45.268097	 
9	127.9533	45.313187	 
10	134.366	47.690956	 
11	134.1617	47.73715	 
12	127.2875	45.295834	 
13	127.8844	45.70195	 
14	134.16667	47.950497	 
15	127.239784	45.62534	 
16	128.18234	45.95584	 
17	128.45601	46.234604	 
18	134.1931	49.043102	 
19	127.87147	46.730225	 
20	128.72708	47.051674	 
21	127.35497	46.779007	 
22	129.30981	47.62184	 
23	127.634674	47.227795	 
24	134.07047	50.15365	 
25	134.48438	50.491318	 
26	134.49661	50.521996	 
27	132.9048	50.3976	 
28	133.94652	51.028015	 
29	118.07211	42.233017	 
30	117.58757	41.931953	 
31	134.14604	51.11512	 
32	128.6197	48.939415	 
33	127.830444	48.641415	 
34	134.29866	51.733223	 
35	132.96382	51.79112	 
36	129.75487	49.694904	 
37	134.01433	52.368465	 
38	128.09798	50.03026	 
39	130.49364	51.086647	 
40	128.7145	50.69318	 
41	128.53812	50.97214	 
42	128.2922	50.935787	 
43	134.1228	54.966667	 
44	131.75673	54.97385	 
45	128.01846	53.02557	 
46	133.76224	57.30095	 
47	133.71617	58.62286	 
48	133.99539	60.206154	 
49	134.58755	62.34946	 
50	134.26274	64.64968	 
51	134.26372	66.5	 
52	131.73965	76.28432	 
53	131.65813	79.86303	 
54	131.681	83.882355	 
55	131.62212	88.26498	 
56	131.43503	92.63225	 
57	131.37878	97.67949	 
58	131.31754	102.90995	 
59	131.24083	108.07702	 
60	131.00488	113.880486	 
61	130.9005	119.981575	 
62	130.82042	126.30103	 
63	130.68605	132.82558	 
64	130.55093	139.78687	 
65	130.3685	147.12192	 
66	130.41644	154.71564	 
67	130.25623	162.5554	 
68	130.2831	170.68874	 
69	130.09831	179.02528	 
70	129.96939	187.64577	 
71	129.73099	196.73685	 
72	129.93845	206.02553	 
73	129.98758	215.73293	 
74	129.6282	225.58653	 
75	129.53503	235.61783	 
76	129.38715	246.02037	 
77	129.34918	256.8082	 
78	129.27888	267.92905	 
79	129.00853	279.4454	 
80	128.8614	291.07544	 
81	128.94983	302.87717	 
82	128.5783	315.11923	 
83	128.4709	327.77637	 
84	128.47348	340.51514	 
