Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5
Tracks,1,to,5,,,,,,,,,,,,
180,163.0078,636.7039,,,,,,,,,,,,,
181,162.90398,636.63776,,,,,,,,,,,,,
182,162.78722,636.7622,,,,,,,,,,,,,
183,162.64864,636.80115,,,,,,,,,,,,,
184,162.52753,636.7346,,,,,,,,,,,,,
185,162.34947,636.6021,,,,,,,,,,,,,
186,162.2454,636.6011,,,,,,,,,,,,,
187,162.05219,636.5515,,,,,,,,,,,,,
188,161.88258,636.53955,,,,,,,,,,,,,
189,161.79024,636.43933,,,,,,,,,,,,,
190,161.69368,636.62384,,,,,,,,,,,,,
191,161.50533,636.5984,,,,,,,,,,,,,
192,161.23343,636.7507,,,,,,,,,,,,,
193,161.15787,636.7655,,,,,,,,,,,,,
194,160.94724,636.79285,,,,,,,,,,,,,
195,160.80577,636.8635,,,,,,,,,,,,,
196,160.55215,636.912,,,,,,,,,,,,,
197,160.36745,636.8688,,,,,,,,,,,,,
198,160.2212,636.7801,,,,,,,,,,,,,
199,160.00523,636.82855,,,,,,,,,,,,,
200,159.84686,636.87695,,,,,,,,,,,,,
201,159.65395,636.8342,,,,,,,,,,,,,
202,159.56685,636.8093,,,,,,,,,,,,,
203,159.39516,636.86304,,,,,,,,,,,,,
204,159.2335,636.8694,,,,,,,,,,,,,
205,159.07425,636.8285,,,,,,,,,,,,,
206,158.92293,636.9097,,,,,,,,,,,,,
207,158.7983,636.81934,,,,,,,,,,,,,
208,158.56807,636.82196,,,,,,,,,,,,,
209,158.40576,636.9254,,,,,,,,,,,,,
210,158.12466,636.88715,,,,,,,,,,,,,
211,157.87665,636.8609,,,,,,,,,,,,,
212,157.7199,636.98035,,,,,,,,,,,,,
213,157.54575,636.9719,,,,,,,,,,,,,
214,157.37157,636.97577,,,,,,,,,,,,,
215,157.19829,636.89,,,,,,,,,,,,,
216,157.10184,636.8824,,,,,,,,,,,,,
217,156.944,636.89923,,,,,,,,,,,,,
218,156.92146,636.96594,,,,,,,,,,,,,
219,156.77785,636.8709,,,,,,,,,,,,,
220,156.54948,636.8906,,,,,,,,,,,,,
221,156.40407,636.8522,,,,,,,,,,,,,
222,156.24805,636.9334,,,,,,,,,,,,,
223,156.0288,636.90576,,,,,,,,,,,,,
224,155.78459,636.9769,,,,,,,,,,,,,
225,155.62566,636.95026,,,,,,,,,,,,,
226,155.4253,636.95874,,,,,,,,,,,,,
227,155.2747,636.9717,,,,,,,,,,,,,
228,155.10027,636.9535,,,,,,,,,,,,,
229,154.89342,637.0355,,,,,,,,,,,,,
230,154.81621,637.0191,,,,,,,,,,,,,
231,154.63106,637.01245,,,,,,,,,,,,,
232,154.51564,637.0137,,,,,,,,,,,,,
233,154.30896,637.05334,,,,,,,,,,,,,
234,154.11911,637.1296,,,,,,,,,,,,,
235,153.94211,637.0684,,,,,,,,,,,,,
236,153.71916,637.03674,,,,,,,,,,,,,
237,153.6017,637.0176,,,,,,,,,,,,,
238,153.35583,636.9993,,,,,,,,,,,,,
239,153.26471,637.06604,,,,,,,,,,,,,
240,153.0046,637.12946,,,,,,,,,,,,,
241,152.821,637.0271,,,,,,,,,,,,,
242,152.66776,637.1173,,,,,,,,,,,,,
243,152.38672,637.2839,,,,,,,,,,,,,
244,152.1532,637.3344,,,,,,,,,,,,,
245,151.9485,637.4192,,,,,,,,,,,,,
246,151.67035,637.37384,,,,,,,,,,,,,
247,151.49347,637.30023,,,,,,,,,,,,,
248,151.33356,637.3453,,,,,,,,,,,,,
249,151.1322,637.28143,,,,,,,,,,,,,
250,150.9366,637.2111,,,,,,,,,,,,,
251,150.72337,637.3273,,,,,,,,,,,,,
252,150.58759,637.27515,,,,,,,,,,,,,
253,150.17801,637.3678,,,,,,,,,,,,,
254,149.95537,637.4004,,,,,,,,,,,,,
255,149.61328,637.375,,,,,,,,,,,,,
256,149.3899,637.4715,,,,,,,,,,,,,
257,149.22229,637.4713,,,,,,,,,,,,,
258,148.82942,637.4948,,,,,,,,,,,,,
259,148.53539,637.5682,,,,,,,,,,,,,
260,148.23177,637.70966,,,,,,,,,,,,,
261,147.92653,637.76526,,,,,,,,,,,,,
262,147.67336,637.7445,,,,,,,,,,,,,
263,147.4283,637.6252,,,,,,,,,,,,,
264,147.11111,637.6938,,,,,,,,,,,,,
265,146.73216,637.6764,,,,,,,,,,,,,
266,146.47536,637.7283,,,,,,,,,,,,,
267,146.20091,637.8056,,,,,,,,,,,,,
268,145.8865,637.7607,,,,,,,,,,,,,
269,145.5974,637.7779,,,,,,,,,,,,,
270,145.21298,637.7844,,,,,,,,,,,,,
271,144.8601,637.7642,,,,,,,,,,,,,
272,144.44301,637.864,,,,,,,,,,,,,
273,144.11818,637.8987,,,,,,,,,,,,,
274,143.82213,637.9191,,,,,,,,,,,,,
275,143.43814,638.0335,,,,,,,,,,,,,
276,143.03093,638.0683,,,,,,,,,,,,,
277,142.68895,638.036,,,,,,,,,,,,,
278,142.33958,638.05884,,,,,,,,,,,,,
279,141.91893,638.0266,,,,,,,,,,,,,
280,141.6018,638.13403,,,,,,,,,,,,,
281,141.23969,638.0915,,,,,,,,,,,,,
