Frame,X1,Y1,Flag1,X2,Y2,Flag2
Tracks,1,to,2,,,
1,158.40625,19.962702,,,,
2,158.34157,19.991423,,,,
3,158.22424,20.064646,,,,
4,158.25656,20.172728,,,,
5,158.17609,20.274975,,,,
6,158.12967,20.324419,,,,
7,158.07938,20.393831,,,,
8,157.95555,20.484848,,,,
9,157.88509,20.620968,,,,
10,157.82297,20.724674,,,,
11,157.78629,20.79234,,,,
12,157.75937,20.933638,,,,
13,157.90384,20.99494,,,,
14,157.92366,21.137007,,,,
15,158.06926,21.25733,,,,
16,158.11856,21.389002,,,,
17,158.20523,21.47183,,,,
18,158.2819,21.567337,,,,
19,158.35931,21.628542,,,,
20,158.48589,21.998991,,,,
21,158.6289,22.381168,,,,
22,158.95879,22.763159,,,,
23,159.31926,23.656189,,,,
24,159.739,24.448376,,,,
25,160.01866,25.300373,,,,
26,160.5,26.276293,,,,
27,160.91615,27.33232,,,,
28,161.39577,28.694916,,,,
29,161.06354,44.556858,*,,,
30,161.13025,48.0916,*,,,
31,161.1927,51.87182,*,,,
32,161.22633,56.155766,*,,,
33,161.21428,60.5,*,,,
34,161.32956,65.17826,,,,
35,161.25699,70.26923,,,,
36,161.43085,75.82092,,,,
37,161.47505,81.28966,,,,
38,161.50362,87.36438,,,,
39,161.51828,93.65722,,,,
40,161.50185,100.39464,,,,
41,161.52412,107.34045,,,,
42,161.67293,114.47744,,,,
43,161.60919,122.09004,,,,
44,161.55019,129.97684,,,,
45,161.64981,138.11284,,,,
46,161.63861,146.62079,,,,
47,161.71053,155.4008,,,,
48,161.65182,164.62146,,,,
49,161.80122,173.99796,,,,
50,161.77858,183.64345,,,,
51,161.80463,193.72058,,,,
52,161.72697,204.15953,,,,
53,161.72993,214.94469,,,,
54,161.77292,225.82751,,,,
55,161.77594,237.12694,,,,
56,161.77928,248.76802,,,,
57,161.7719,260.68433,,,,
58,161.85254,272.91013,,,,
59,161.78404,285.40375,,,,
60,161.83253,298.33014,,,,
61,161.7265,311.4976,,,,
62,161.7804,324.94168,,,,
63,161.77544,338.72086,,,,
64,161.78244,352.757,,,,
65,161.74872,367.0359,,,,
66,161.69841,381.69843,,,,
67,161.78192,396.75266,,,,
68,161.6315,411.9767,,,,
69,161.71138,427.53793,,,,
70,161.6856,443.3421,,,,
71,161.73463,459.43854,,,,
72,161.65909,475.9233,,,,
73,161.48271,492.6729,,,,
74,161.65588,509.54706,,,,
75,161.50893,526.7411,,,,
76,161.46385,544.3675,,,,
77,161.4052,562.1789,,,,
78,161.41411,580.3037,,,,
79,161.43864,598.5153,,,,
80,161.4696,617.18085,,,,
81,161.55669,630.40845,,,,
82,161.57646,617.7817,,,,
83,161.76556,607.8465,,,,
84,161.80309,598.6794,,,,
85,161.84908,589.71356,,,,
86,161.90695,581.1626,,,,
87,162.06767,572.5808,,,,
88,162.242,564.52,,,,
89,162.33597,556.87354,,,,
90,162.35973,549.59216,,,,
91,162.28557,542.3772,,,,
92,162.68217,535.4438,,,,
93,162.58092,528.999,,,,
94,162.61977,522.75854,,,,
95,162.59525,516.84094,,,,
96,162.89622,511.2264,,,,
97,162.92725,505.6735,,,,
98,163.04596,500.6397,,,,
99,163.0934,496.04028,,,,
100,163.19061,491.59024,,,,
101,163.38321,487.36862,,,,
102,163.5,483.5419,,,,
103,163.44075,480.01706,,,,
104,163.53009,476.93185,,,,
105,163.54448,473.91638,,,,
106,163.67575,471.28735,,,,
107,163.78873,469.0986,,,,
108,163.78345,467.1866,,,,
109,163.79982,465.47922,,,,
110,163.79225,464.05984,,,,
111,163.97986,463.08844,,,,
112,163.94502,462.45462,,,,
113,164.05826,461.87912,,,,
114,164.15338,461.6993,,,,
115,164.2487,461.83795,,,,
116,164.24696,462.45493,,,,
117,164.27681,463.2924,,,,
118,164.4843,464.2906,,,,
119,164.41191,465.7366,,,,
120,164.4375,467.44617,,,,
121,164.44948,469.56445,,,,
122,164.58392,471.98776,,,,
123,164.73386,474.7094,,,,
124,164.61307,477.765,,,,
125,164.65724,480.94168,,,,
126,164.71947,484.66815,,,,
