Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	159.70457	15.665398	 	1.0589225	583.3552	 	 	 	 	 	 	 
2	159.79967	15.708469	 	1.0680273	583.9966	 	 	 	 	 	 	 
3	159.70044	15.777778	 	1.0728813	584.0288	 	 	 	 	 	 	 
4	159.65796	15.80719	 	1.0782313	584.6803	 	 	 	 	 	 	 
5	159.5306	15.831147	 	1.0671141	583.047	 	 	 	 	 	 	 
6	159.3872	15.887201	 	1.0690236	583.3923	 	 	 	 	 	 	 
7	159.24567	15.981602	 	1.0555556	583.0993	 	 	 	 	 	 	 
8	159.18655	16.033623	 	1.0681063	583.4402	 	 	 	 	 	 	 
9	159.02774	16.111534	 	1.0685619	583.5067	 	 	 	 	 	 	 
10	158.91776	16.16883	 	1.0704699	584.755	 	 	 	 	 	 	 
11	158.60966	16.287188	 	1.0681063	583.8621	 	 	 	 	 	 	 
12	158.63928	16.392275	 	1.07	583.87665	 	 	 	 	 	 	 
13	158.5	16.454348	 	1.070946	583.8277	 	 	 	 	 	 	 
14	158.31769	16.56904	 	1.0719063	583.7274	 	 	 	 	 	 	 
15	158.09547	16.58522	 	1.0637584	582.7383	 	 	 	 	 	 	 
16	158.0123	16.703209	 	1.0596026	582.94037	 	 	 	 	 	 	 
17	157.86285	16.814835	 	1.0614618	584.0515	 	 	 	 	 	 	 
18	157.54082	16.888828	 	1.0633334	582.74664	 	 	 	 	 	 	 
19	157.34549	16.95708	 	1.0581396	582.9153	 	 	 	 	 	 	 
20	157.2221	17.013948	 	1.0704699	583.2886	 	 	 	 	 	 	 
21	157.06578	17.110695	 	1.0578232	583.6803	 	 	 	 	 	 	 
22	156.93465	17.251328	 	1.0714285	583.5964	 	 	 	 	 	 	 
23	156.85715	17.304905	 	1.06	582.69336	 	 	 	 	 	 	 
24	156.86577	17.342781	 	1.0614618	583.1412	 	 	 	 	 	 	 
25	156.63995	17.371796	 	1.0743244	583.9865	 	 	 	 	 	 	 
26	156.63405	17.569149	 	1.0652174	582.7007	 	 	 	 	 	 	 
27	156.44893	17.584044	 	1.064784	583.0548	 	 	 	 	 	 	 
28	156.43596	17.682497	 	1.0662252	582.9437	 	 	 	 	 	 	 
29	156.4017	17.774572	 	1.0622896	583.41583	 	 	 	 	 	 	 
30	156.40202	17.855698	 	1.0604026	583.6376	 	 	 	 	 	 	 
31	156.34984	17.903622	 	1.0491525	582.9373	 	 	 	 	 	 	 
32	156.26784	17.925985	 	1.0656565	583.17676	 	 	 	 	 	 	 
33	156.17484	17.929638	 	1.0641892	583.3514	 	 	 	 	 	 	 
34	156.1745	17.965315	 	1.0719063	583.1655	 	 	 	 	 	 	 
35	156.21779	17.94409	 	1.057047	582.4295	 	 	 	 	 	 	 
36	156.21443	18.077496	 	1.0581396	582.8189	 	 	 	 	 	 	 
37	156.27225	18.242584	 	1.0704699	583.2886	 	 	 	 	 	 	 
38	156.43163	18.576923	 	1.0604026	582.25836	 	 	 	 	 	 	 
39	156.79599	19.026426	 	1.0762712	584.25256	 	 	 	 	 	 	 
40	157.05801	19.79325	 	1.061873	582.47327	 	 	 	 	 	 	 
41	157.42332	20.585085	 	1.0641892	583.29395	 	 	 	 	 	 	 
42	158.14476	21.246407	 	1.061873	583.5201	 	 	 	 	 	 	 
43	158.60547	22.348757	 	1.0743244	583.9865	 	 	 	 	 	 	 
44	159.18034	23.428434	 	1.0666667	582.58	 	 	 	 	 	 	 
45	155.67845	34.491962	*	1.0704699	583.1141	 	165.38972	10.136592	 	 	 	 
46	155.51468	37.679447	*	1.070946	583.8277	 	166.59383	9.446381	 	 	 	 
47	155.41994	41.009804	*	1.0641892	583.1959	 	167.59016	8.904371	 	 	 	 
48	155.37749	44.688744	*	1.0694915	583.8763	 	169.64682	8.126039	 	 	 	 
49	155.22621	48.660267	*	1.0694915	583.8763	 	170.6108	7.517493	 	 	 	 
50	155.15666	52.941666	*	1.0704699	583.2886	 	171.60092	6.9281344	 	 	 	 
51	155.18625	57.65604	*	1.0641892	583.29395	 	171.95901	6.5262294	 	 	 	 
52	154.98904	62.479763	 	1.0694915	583.8763	 	172.46841	6.110526	 	 	 	 
53	154.92052	67.865814	 	1.06	582.5967	 	172.77675	5.721402	 	 	 	 
54	154.80849	73.2695	 	1.0518395	582.7274	 	173.05687	5.366667	 	 	 	 
55	154.69513	79.13589	 	1.0728477	582.83777	 	173.12343	4.9351463	 	 	 	 
56	154.63957	85.30212	 	1.0614618	582.9784	 	173.60313	4.616592	 	 	 	 
57	154.5888	91.8659	 	1.0629139	583.0265	 	173.62442	4.251152	 	 	 	 
58	154.55936	98.61151	 	1.0582192	583.5788	 	174.1617	3.977612	 	 	 	 
59	154.34154	105.71676	 	1.0666667	582.5733	 	 	 	 	 	 	 
60	154.31421	113.272316	 	1.0604026	582.5101	 	 	 	 	 	 	 
61	154.20204	120.87244	 	1.0629139	583.0265	 	 	 	 	 	 	 
62	154.07089	128.9915	 	1.0629139	583.0265	 	 	 	 	 	 	 
63	154.0019	137.42175	 	1.0690236	584.54376	 	 	 	 	 	 	 
64	153.94807	146.16731	 	1.0652174	582.7007	 	 	 	 	 	 	 
65	153.72728	155.11661	 	1.0704699	583.2886	 	 	 	 	 	 	 
66	153.69682	164.50597	 	1.059322	583.25256	 	 	 	 	 	 	 
67	153.6483	174.1513	 	1.0627118	584.0559	 	 	 	 	 	 	 
68	153.58943	184.11586	 	1.0622896	583.5135	 	 	 	 	 	 	 
69	153.44846	194.4567	 	1.0704699	583.2886	 	 	 	 	 	 	 
70	153.37448	204.98744	 	1.0676568	583.06104	 	 	 	 	 	 	 
71	153.32051	215.98718	 	1.0676568	583.06104	 	 	 	 	 	 	 
72	153.24193	227.03763	 	1.061873	582.54346	 	 	 	 	 	 	 
73	153.16231	238.68954	 	1.0661017	584.11694	 	 	 	 	 	 	 
74	153.08057	250.5839	 	1.0604026	582.4899	 	 	 	 	 	 	 
75	152.9527	262.6216	 	1.0694915	583.8763	 	 	 	 	 	 	 
76	152.8927	275.1347	 	1.0666667	583.65	 	 	 	 	173.93	3.89	 
77	152.81555	287.90836	 	1.0666667	582.31335	 	 	 	 	173.54785	3.8923445	 
78	152.75415	301.13895	 	1.0704699	583.2886	 	 	 	 	173.56104	4.100939	 
79	152.51184	314.42416	 	1.0704699	583.1141	 	 	 	 	173.06018	4.2546296	 
80	152.44217	328.1723	 	1.0656565	583.17676	 	 	 	 	172.99309	4.426267	 
81	152.36487	342.19043	 	1.061873	582.3763	 	 	 	 	172.75221	4.4424777	 
82	152.20781	356.54785	 	1.0589225	583.19025	 	 	 	 	172.56465	4.668103	 
83	152.33333	371.11615	 	1.0581396	582.9086	 	 	 	 	172.39177	4.7207794	 
84	152.27179	386.18976	 	1.0676568	583.06104	 	 	 	 	172.52979	4.8276596	 
85	152.17725	401.39682	 	1.0608108	582.9696	 	 	 	 	171.99583	4.8541665	 
86	152.17374	416.8581	 	1.0671141	584.2651	 	 	 	 	171.88272	4.8950615	 
87	152.0	432.69473	 	1.0662252	582.65894	 	 	 	 	171.72858	4.9653063	 
88	151.95355	448.97815	 	1.0656565	583.0791	 	 	 	 	171.7561	4.99187	 
89	151.86165	465.29727	 	1.0581396	582.9153	 	 	 	 	171.79796	5.0102043	 
90	151.82133	481.9072	 	1.0748299	584.915	 	 	 	 	171.75807	5.076613	 
91	151.73033	499.02808	 	1.0714285	582.6229	 	 	 	 	171.5281	5.0301204	 
92	151.60663	516.17145	 	1.061873	582.47327	 	 	 	 	171.48393	5.0100403	 
93	151.65073	533.74927	 	1.0577558	582.10724	 	 	 	 	171.30162	5.050607	 
94	151.59384	551.6701	 	1.0652174	583.8445	 	 	 	 	171.55394	5.047718	 
95	151.49704	569.6923	 	1.0789474	583.9507	 	 	 	 	171.5204	5.0306125	 
96	151.31009	588.16766	 	1.0723906	583.4798	 	 	 	 	171.40909	4.950413	 
97	151.37537	606.73444	 	1.0752509	583.32275	 	 	 	 	171.4347	4.9204082	 
98	151.36053	625.7077	 	1.0733334	583.54	 	 	 	 	171.42561	4.805785	 
