Frame X1 Y1 Flag1 X2 Y2 Flag2
Tracks 1 to 2   
214 153.6846 645.52203    
215 153.46173 645.6358    
216 153.21921 645.62067    
217 153.01108 645.63916    
218 152.7967 645.8211    
219 152.45915 645.67944    
220 152.21794 645.8492    
      
Track Length Distance traveled Nr of Frames
1 57.641296 14.225109 175   
2 903.62006 605.9548 192   
