Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10
314,182.896,659.56586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,183.21469,659.5634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,183.55736,659.6472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,183.77805,659.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,184.13881,659.58453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,184.46721,659.59064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,184.85611,659.64435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,185.17596,659.6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,185.45485,659.6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,185.9077,659.6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,186.19363,659.69366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,186.55121,659.61206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,186.84976,659.6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,187.14604,659.6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,187.57358,659.80975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,187.84897,659.87634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,188.24316,659.8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,188.50786,659.7738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,188.9402,659.7912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,189.13885,659.8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,189.60178,659.8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,190.026,659.89154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,190.38177,659.79456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,190.65039,659.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,191.06157,659.79065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,191.45703,659.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,191.85995,659.8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,192.2559,659.8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,192.49704,659.8458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,192.94783,659.85236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,193.42406,659.8826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,193.61101,659.89545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,194.03181,659.94135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,194.43175,659.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,194.7779,659.94025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,195.15703,660.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,195.60657,659.9861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,196.01694,659.9811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,196.3493,659.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,196.67032,659.9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,197.1743,659.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,197.59781,659.93915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,197.9347,659.9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,198.29701,660.0403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,198.67033,659.98596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,199.07674,660.03864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,199.53317,660.11304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,199.882,660.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,200.22646,660.08417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,200.69211,660.12384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,201.10362,660.17303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,201.49596,660.1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,201.883,660.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,202.2216,660.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,202.72797,660.1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,203.15894,660.1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,203.57661,660.1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,204.03514,660.10443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,204.32613,660.09296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,204.79817,660.1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,205.20825,660.1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,205.5445,660.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,205.99446,660.1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,206.37311,660.1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,206.85866,660.2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,207.18141,660.1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,207.72975,660.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,208.07689,660.1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,208.40773,660.2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,208.82492,660.26086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,209.37991,660.20435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,209.64647,660.20807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,210.03915,660.15564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,210.55812,660.2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,210.94702,660.2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,211.29254,660.23114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,211.87965,660.1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,212.15396,660.1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,212.502,660.23627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,213.03018,660.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Track,Length,Distance,traveled,Nr,of,Frames,,,,,,,,,,,,,,,,,,,,,,,,
1,9.483252,7.406435,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,195.21725,0.16318041,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,307.45148,0.7774802,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17.351645,7.923426,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1128.682,603.5427,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,8.910009,0.51894844,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.44641477,0.13774543,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.29435,0.8819534,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3.67019,1.216305,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,49.805584,47.654503,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
