Frame X1 Y1 Flag1 X2 Y2 Flag2
Tracks 1 to 2   
214 158.8322 642.8493    
215 158.73387 642.9021    
216 158.58769 643.1503    
217 158.56613 643.1488    
218 158.50227 643.18225    
219 158.50684 643.1891    
220 158.46918 643.1906    
221 158.40681 643.2352    
222 158.32805 643.2455    
223 158.28983 643.2627    
224 158.19783 643.20807    
225 158.0334 643.3358    
226 157.92825 643.5192    
227 157.75621 643.5497    
228 157.59111 643.76996    
229 157.54596 643.8935    
230 157.34865 643.9888    
231 157.26932 644.0409    
232 157.14436 644.2057    
233 157.00392 644.15546    
234 156.90424 644.3764    
235 156.77425 644.42755    
236 156.6702 644.4555    
237 156.43742 644.52014    
238 156.37611 644.56024    
239 156.32071 644.5913    
240 156.12918 644.6804    
241 155.93666 644.64    
242 155.84912 644.79626    
243 155.59956 644.8241    
244 155.45259 644.94763    
245 155.24171 645.1887    
246 154.97926 645.33734    
247 154.74393 645.2638    
248 154.5899 645.4561    
249 154.4626 645.34045    
250 154.24345 645.5415    
251 154.0674 645.6228    
252 154.04935 645.5428    
253 153.80066 645.5969    
254 153.6186 645.648    
255 153.46272 645.6864    
256 153.38852 645.76886    
257 153.09825 645.8417    
258 152.89215 645.9009    
259 152.6349 646.13275    
260 152.49783 646.0812    
261 152.26566 646.1825    
262 151.9377 646.41797    
263 151.70087 646.4484    
264 151.54628 646.4677    
265 151.27112 646.6615    
266 151.07234 646.6779    
267 151.04623 646.7075    
268 150.76637 646.6192    
269 150.65164 646.87646    
270 150.47002 646.91113    
271 150.20944 647.03235    
272 149.92401 646.97186    
273 149.71835 647.1498    
274 149.46231 647.21625    
275 149.13713 647.1551    
276 148.97357 647.2104    
277 148.63622 647.31836    
278 148.43613 647.5827    
279 148.14928 647.8424    
280 147.96089 647.8806    
281 147.67886 647.8546    
282 147.42218 647.8344    
283 147.13322 648.01514    
284 146.84647 648.1193    
285 146.60115 648.0777    
286 146.4072 648.05994    
287 146.12631 648.1545    
288 145.93523 648.2865    
289 145.67032 648.1468    
290 145.37083 648.2896    
291 145.04303 648.58093    
292 144.7283 648.5382    
293 144.35185 648.6399    
294 143.9779 648.6593    
295 143.71327 648.88367    
296 143.40349 648.9261    
297 143.17487 649.09796    
298 142.9835 649.1031    
299 142.6602 649.0714    
300 142.32912 649.2452    
301 142.07692 649.0921    
302 141.80592 649.2482    
303 141.48085 649.3639    
304 141.26346 649.2472    
305 140.89139 649.7212    
306 140.60977 649.60876    
307 140.30788 650.1069    
308 139.93887 649.82367    
309 139.73213 650.2679    
310 139.358 650.006    
311 138.9558 650.2927    
312 138.75273 650.1955    
313 138.48346 650.571    
314 138.0617 650.5748    
315 137.88963 650.83875    
316 137.58145 650.48724    
317 137.31364 650.8314    
      
Track Length Distance traveled Nr of Frames
1 62.265697 16.532423 158   
2 1044.3258 610.821 296   
