Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10
135,132.02641,560.7236,301.07642,678.20306,,,,,,,,,,,,,,,,,,,,,,,,,,
136,131.9901,565.327,301.3362,677.87067,,,,,,,,,,,,,,,,,,,,,,,,,,
137,131.83868,570.33246,301.16946,677.7343,,,,,,,,,,,,,,,,,,,,,,,,,,
138,131.74043,575.53094,301.21243,677.89056,,,,,,,,,,,,,,,,,,,,,,,,,,
139,131.6205,581.08453,301.20563,678.00214,,,,,,,,,,,,,,,,,,,,,,,,,,
140,131.51996,586.8721,301.50815,677.4265,,,,,,,,,,,,,,,,,,,,,,,,,,
141,131.4121,593.0586,301.07825,678.16956,,,,,,,,,,,,,,,,,,,,,,,,,,
142,131.40128,599.5,300.68143,678.2384,,,,,,,,,,,,,,,,,,,,,,,,,,
143,131.29036,606.3256,300.93478,678.2087,,,,,,,,,,,,,,,,,,,,,,,,,,
144,131.24129,613.2523,301.45557,678.0022,,,,,,,,,,,,,,,,,,,,,,,,,,
145,131.1056,620.51685,300.81668,678.00415,,,,,,,,,,,,,,,,,,,,,,,,,,
146,131.0118,628.6851,300.52316,677.87836,,,,,,,,,,,,,,,,,,,,,,,,,,
147,130.9553,637.3718,301.35538,677.57025,,,,,,,,,,,,,,,,,,,,,,,,,,
148,130.81613,644.97095,300.98276,678.2026,,,,,,,,,,,,,,,,,,,,,,,,,,
149,130.7508,638.4032,301.2313,678.12555,,,,,,,,,,,,,,,,,,,,,,,,,,
150,130.48366,634.3905,300.8375,678.01666,,,,,,,,,,,,,,,,,,,,,,,,,,
151,130.24135,630.8542,300.90436,678.1087,,,,,,,,,,,,,,,,,,,,,,,,,,
152,130.00912,627.3839,301.1,678.19775,,,,,,,,,,,,,,,,,,,,,,,,,,
153,129.86734,624.39966,301.0654,677.98944,,,,,,,,,,,,,,,,,,,,,,,,,,
154,129.59274,621.699,301.12552,677.9298,,,,,,,,,,,,,,,,,,,,,,,,,,
155,129.42917,619.5,301.59503,677.9525,,,,,,,,,,,,,,,,,,,,,,,,,,
156,129.25974,617.4983,300.5131,678.54803,,,,,,,,,,,,,,,,,,,,,,,,,,
157,129.05144,615.79175,300.8712,678.321,,,,,,,,,,,,,,,,,,,,,,,,,,
158,128.82167,614.465,300.6953,677.77344,,,,,,,,,,,,,,,,,,,,,,,,,,
159,128.71526,613.4542,300.47552,678.24286,,,,,,,,,,,,,,,,,,,,,,,,,,
160,128.47823,612.577,301.03165,677.9684,,,,,,,,,,,,,,,,,,,,,,,,,,
161,128.27118,612.21356,301.1228,678.0746,,,,,,,,,,,,,,,,,,,,,,,,,,
162,128.10637,612.04944,300.71738,677.8004,,,,,,,,,,,,,,,,,,,,,,,,,,
163,128.02348,612.22485,301.5,677.8391,,,,,,,,,,,,,,,,,,,,,,,,,,
164,127.8446,612.5946,300.2755,678.30817,,,,,,,,,,,,,,,,,,,,,,,,,,
165,127.540405,613.4663,301.6342,677.7381,,,,,,,,,,,,,,,,,,,,,,,,,,
166,127.3859,614.45636,301.17084,677.8542,,,,,,,,,,,,,,,,,,,,,,,,,,
167,127.21622,615.8463,301.62833,677.91595,,,,,,,,,,,,,,,,,,,,,,,,,,
168,126.98316,617.5421,300.851,677.8347,,,,,,,,,,,,,,,,,,,,,,,,,,
169,126.81239,619.6053,301.16962,678.05066,,,,,,,,,,,,,,,,,,,,,,,,,,
170,126.5839,621.9572,300.7731,677.9458,,,,,,,,,,,,,,,,,,,,,,,,,,
171,126.29181,624.58875,301.9904,678.1394,,,,,,,,,,,,,,,,,,,,,,,,,,
172,126.223335,627.875,300.9622,677.958,,,,,,,,,,,,,,,,,,,,,,,,,,
173,125.92671,631.2622,301.10416,677.67084,,,,,,,,,,,,,,,,,,,,,,,,,,
174,125.812805,634.9376,301.08295,678.3431,,,,,,,,,,,,,,,,,,,,,,,,,,
175,125.43944,641.78265,301.375,678.0893,,,,,,,,,,,,,,,,,,,,,,,,,,
176,125.28764,644.8951,300.7231,677.7191,,,,,,,,,,,,,,,,,,,,,,,,,,
177,125.14955,643.74646,300.58264,678.13635,,,,,,,,,,,,,,,,,,,,,,,,,,
178,125.13183,638.656,301.1214,677.7428,,,,,,,,,,,,,,,,,,,,,,,,,,
179,124.99606,636.9394,301.5303,677.6775,,,,,,,,,,,,,,,,,,,,,,,,,,
180,124.86984,635.7714,300.71848,678.3109,,,,,,,,,,,,,,,,,,,,,,,,,,
181,124.6898,634.75995,301.289,678.211,,,,,,,,,,,,,,,,,,,,,,,,,,
182,124.523964,633.992,300.81534,677.9772,,,,,,,,,,,,,,,,,,,,,,,,,,
183,124.31399,633.59064,301.33414,678.45264,,,,,,,,,,,,,,,,,,,,,,,,,,
184,124.224525,633.5828,301.02756,677.57086,,,,,,,,,,,,,,,,,,,,,,,,,,
185,124.117836,633.85034,301.2966,677.7415,,,,,,,,,,,,,,,,,,,,,,,,,,
186,123.91534,634.5399,301.97534,677.43274,,,,,,,,,,,,,,,,,,,,,,,,,,
187,123.78617,635.30444,301.2857,677.68066,,,,,,,,,,,,,,,,,,,,,,,,,,
188,123.58689,636.5632,300.4826,678.6739,,,,,,,,,,,,,,,,,,,,,,,,,,
189,123.47953,638.1173,301.19547,678.25,,,,,,,,,,,,,,,,,,,,,,,,,,
190,123.1952,643.0266,301.5601,677.68884,,,,,,,,,,,,,,,,,,,,,,,,,,
191,123.097404,644.5403,301.39777,677.9889,,,,,,,,,,,,,,,,,,,,,,,,,,
192,122.92288,644.74677,301.09683,677.52765,,,,,,,,,,,,,,,,,,,,,,,,,,
193,122.858055,644.0153,301.13864,677.7857,,,,,,,,,,,,,,,,,,,,,,,,,,
194,122.73877,643.52057,300.5462,678.2815,,,,,,,,,,,,,,,,,,,,,,,,,,
195,122.717896,643.24835,301.11343,677.9034,,,,,,,,,,,,,,,,,,,,,,,,,,
196,122.60769,643.38464,301.30087,678.0044,,,,,,,,,,,,,,,,,,,,,,,,,,
197,122.50128,643.78937,301.32233,677.6777,,,,,,,,,,,,,,,,,,,,,,,,,,
198,122.25128,644.2128,301.15182,677.7389,,,,,,,,,,,,,,,,,,,,,,,,,,
199,122.245804,644.48193,301.0371,678.155,,,,,,,,,,,,,,,,,,,,,,,,,,
200,122.12356,644.4565,301.68304,677.7143,,,,,,,,,,,,,,,,,,,,,,,,,,
201,122.02,644.23676,301.25848,677.7542,,,,,,,,,,,,,,,,,,,,,,,,,,
202,121.89382,644.2735,300.83746,677.9609,,,,,,,,,,,,,,,,,,,,,,,,,,
203,121.792305,644.4013,301.47272,678.0409,,,,,,,,,,,,,,,,,,,,,,,,,,
204,121.684616,644.4372,301.411,677.6525,,,,,,,,,,,,,,,,,,,,,,,,,,
205,121.5874,644.4756,301.35654,677.76086,,,,,,,,,,,,,,,,,,,,,,,,,,
206,121.56769,644.4821,300.475,678.3542,,,,,,,,,,,,,,,,,,,,,,,,,,
207,121.53346,644.40216,300.8816,678.2588,,,,,,,,,,,,,,,,,,,,,,,,,,
208,121.471756,644.4808,301.11066,677.75,,,,,,,,,,,,,,,,,,,,,,,,,,
209,121.45647,644.5384,301.54147,678.0023,,,,,,,,,,,,,,,,,,,,,,,,,,
210,121.37597,644.3889,300.6983,678.0949,,,,,,,,,,,,,,,,,,,,,,,,,,
211,121.34428,644.37,301.71213,677.52167,,,,,,,,,,,,,,,,,,,,,,,,,,
212,121.26786,644.4528,300.89825,678.14935,,,,,,,,,,,,,,,,,,,,,,,,,,
213,121.20898,644.32947,301.18018,678.3739,,,,,,,,,,,,,,,,,,,,,,,,,,
214,121.16881,644.27277,301.4419,677.52905,,,,,,,,,,,,,,,,,,,,,,,,,,
215,121.13718,644.3346,301.5476,677.7251,,,,,,,,,,,,,,,,,,,,,,,,,,
216,121.09387,644.33527,300.696,677.956,,,,,,,,,,,,,,,,,,,,,,,,,,
217,301.75687,677.90826,164.43169,3.6043644,,,,,,,,,,,,,,,,,,,,,,,,,,
218,301.72522,677.86035,164.83072,3.6056752,,,,,,,,,,,,,,,,,,,,,,,,,,
219,301.2973,678.018,166.33904,3.4275653,,,,,,,,,,,,,,,,,,,,,,,,,,
220,300.92035,678.36725,166.91548,3.4450102,,,,,,,,,,,,,,,,,,,,,,,,,,
221,301.38745,677.79004,167.31459,3.4791667,,,,,,,,,,,,,,,,,,,,,,,,,,
222,301.46362,678.0318,167.84447,3.4853861,,,,,,,,,,,,,,,,,,,,,,,,,,
223,301.82227,678.1114,167.85625,3.4791667,,,,,,,,,,,,,,,,,,,,,,,,,,
224,301.26547,677.8717,167.14449,3.6871102,,,,,,,,,,,,,,,,,,,,,,,,,,
225,301.06088,678.13477,167.14842,3.4978948,,,,,,,,,,,,,,,,,,,,,,,,,,
226,301.21982,677.9224,165.49371,3.9213836,,,,,,,,,,,,,,,,,,,,,,,,,,
227,301.3493,678.2945,163.95895,4.154737,,,,,,,,,,,,,,,,,,,,,,,,,,
228,301.11505,678.1637,163.67548,4.1659617,,,,,,,,,,,,,,,,,,,,,,,,,,
229,300.9257,677.72894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,301.29654,678.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,301.2366,678.1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,301.43103,677.63794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,301.3125,678.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,300.87656,678.023,165.8077,3.5192308,,,,,,,,,,,,,,,,,,,,,,,,,,
235,301.46445,677.98444,166.52548,3.512739,,,,,,,,,,,,,,,,,,,,,,,,,,
236,301.61353,677.70526,167.37605,3.4957983,,,,,,,,,,,,,,,,,,,,,,,,,,
237,301.22034,677.8305,167.62134,3.4874477,,,,,,,,,,,,,,,,,,,,,,,,,,
238,301.01965,678.25543,167.9625,3.48125,,,,,,,,,,,,,,,,,,,,,,,,,,
239,301.28662,677.7469,167.74008,3.4832985,,,,,,,,,,,,,,,,,,,,,,,,,,
240,301.36865,677.76697,167.0447,3.6850312,,,,,,,,,,,,,,,,,,,,,,,,,,
241,301.6036,677.8829,166.925,3.6895833,,,,,,,,,,,,,,,,,,,,,,,,,,
242,301.2034,677.8517,166.08948,3.708421,,,,,,,,,,,,,,,,,,,,,,,,,,
243,301.1824,678.0923,163.95895,4.154737,,,,,,,,,,,,,,,,,,,,,,,,,,
244,301.22247,678.12555,163.57399,4.163848,,,,,,,,,,,,,,,,,,,,,,,,,,
245,301.3355,677.9545,164.01915,3.9468086,,,,,,,,,,,,,,,,,,,,,,,,,,
246,301.11765,677.7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,301.12918,677.7792,163.87526,3.9520257,,,,,,,,,,,,,,,,,,,,,,,,,,
248,301.1125,677.9,163.76866,3.9498935,,,,,,,,,,,,,,,,,,,,,,,,,,
249,301.06305,678.43695,165.10425,3.7255318,,,,,,,,,,,,,,,,,,,,,,,,,,
250,301.4868,677.7908,165.74684,3.7088609,,,,,,,,,,,,,,,,,,,,,,,,,,
251,300.93478,678.2174,166.78964,3.5042284,,,,,,,,,,,,,,,,,,,,,,,,,,
252,301.29822,678.26685,167.04315,3.4957895,,,,,,,,,,,,,,,,,,,,,,,,,,
253,301.00214,677.98926,168.32353,3.2920167,,,,,,,,,,,,,,,,,,,,,,,,,,
254,301.2586,677.9569,168.31932,3.2920167,,,,,,,,,,,,,,,,,,,,,,,,,,
255,301.28482,677.8333,167.74008,3.4832985,,,,,,,,,,,,,,,,,,,,,,,,,,
256,301.09735,678.2478,166.21849,3.7037816,,,,,,,,,,,,,,,,,,,,,,,,,,
257,301.28632,677.6966,166.91772,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
258,301.31946,678.2639,165.95781,3.7130802,,,,,,,,,,,,,,,,,,,,,,,,,,
259,301.3109,677.62604,164.5444,3.9334037,,,,,,,,,,,,,,,,,,,,,,,,,,
260,301.1,677.81915,164.1234,3.9489362,,,,,,,,,,,,,,,,,,,,,,,,,,
261,300.8421,678.4123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,301.75345,677.9839,164.26433,3.9437368,,,,,,,,,,,,,,,,,,,,,,,,,,
263,300.76035,677.9587,163.43008,4.1694913,,,,,,,,,,,,,,,,,,,,,,,,,,
264,301.9366,678.007,164.84883,3.9397464,,,,,,,,,,,,,,,,,,,,,,,,,,
265,300.63113,678.06555,166.52548,3.512739,,,,,,,,,,,,,,,,,,,,,,,,,,
266,301.1758,678.3904,166.6589,3.5084746,,,,,,,,,,,,,,,,,,,,,,,,,,
267,300.59583,678.32916,167.37605,3.4957983,,,,,,,,,,,,,,,,,,,,,,,,,,
268,301.14444,678.17554,168.20316,3.2957895,,,,,,,,,,,,,,,,,,,,,,,,,,
269,301.222,677.7863,167.97469,3.2974684,,,,,,,,,,,,,,,,,,,,,,,,,,
270,301.80045,677.88116,168.32353,3.2920167,,,,,,,,,,,,,,,,,,,,,,,,,,
271,301.3407,678,167.85307,3.3012686,,,,,,,,,,,,,,,,,,,,,,,,,,
272,301.45023,678.16064,166.889,3.5063424,,,,,,,,,,,,,,,,,,,,,,,,,,
273,301.11603,677.9641,166.6589,3.5084746,,,,,,,,,,,,,,,,,,,,,,,,,,
274,301.0726,677.8983,165.58475,3.720339,,,,,,,,,,,,,,,,,,,,,,,,,,
275,301.19434,678.1332,164.01703,3.9468086,,,,,,,,,,,,,,,,,,,,,,,,,,
276,301.25555,678.13556,163.46829,4.1617336,,,,,,,,,,,,,,,,,,,,,,,,,,
277,301.2436,677.8632,164.26433,3.9437368,,,,,,,,,,,,,,,,,,,,,,,,,,
278,301.75455,677.9091,163.32416,4.1673727,,,,,,,,,,,,,,,,,,,,,,,,,,
279,301.28113,677.88196,164.96481,3.7302773,,,,,,,,,,,,,,,,,,,,,,,,,,
280,301.6535,677.7588,165.82347,3.717759,,,,,,,,,,,,,,,,,,,,,,,,,,
281,300.97882,678.072,166.91772,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
282,301.6613,677.91016,167.49576,3.3067942,,,,,,,,,,,,,,,,,,,,,,,,,,
283,301.13675,678.02136,167.04315,3.4957895,,,,,,,,,,,,,,,,,,,,,,,,,,
284,301.87558,678.06335,167.49576,3.3067942,,,,,,,,,,,,,,,,,,,,,,,,,,
285,300.94205,678.32404,166.91772,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
286,301.5759,677.81696,168.20316,3.2957895,,,,,,,,,,,,,,,,,,,,,,,,,,
287,300.8551,677.89185,167.97679,3.2974684,,,,,,,,,,,,,,,,,,,,,,,,,,
288,301.93192,678.06335,166.78964,3.5042284,,,,,,,,,,,,,,,,,,,,,,,,,,
289,301.8348,677.7321,165.95781,3.7130802,,,,,,,,,,,,,,,,,,,,,,,,,,
290,301.83636,677.7545,165.10425,3.7255318,,,,,,,,,,,,,,,,,,,,,,,,,,
291,301.14517,678.20044,164.40678,3.9385593,,,,,,,,,,,,,,,,,,,,,,,,,,
292,301.2361,678.37964,164.40678,3.9385593,,,,,,,,,,,,,,,,,,,,,,,,,,
293,301.50446,677.9732,164.26645,3.9437368,,,,,,,,,,,,,,,,,,,,,,,,,,
294,301.32062,678.0426,164.26645,3.9437368,,,,,,,,,,,,,,,,,,,,,,,,,,
295,300.80453,677.9033,164.89029,3.9324894,,,,,,,,,,,,,,,,,,,,,,,,,,
296,301.31448,677.9932,165.95781,3.7130802,,,,,,,,,,,,,,,,,,,,,,,,,,
297,300.925,678.12915,166.91772,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
298,301.74518,678.2836,166.91772,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
299,300.98306,678.0042,167.27101,3.4936974,,,,,,,,,,,,,,,,,,,,,,,,,,
300,301.6384,677.875,168.33405,3.112766,,,,,,,,,,,,,,,,,,,,,,,,,,
301,301.11966,678.0299,167.85307,3.3012686,,,,,,,,,,,,,,,,,,,,,,,,,,
