Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6
133,103.78597,597.89026,,,,,,,,,,,,,,,,
134,103.20811,602.26935,,,,,,,,,,,,,,,,
135,102.52555,607.08575,,,,,,,,,,,,,,,,
136,102.16,612.05817,,,,,,,,,,,,,,,,
137,101.46869,617.44293,,,,,,,,,,,,,,,,
138,100.74359,622.9414,,,,,,,,,,,,,,,,
139,100.17207,629.15765,,,,,,,,,,,,,,,,
140,99.53436,636.1237,,,,,,,,,,,,,,,,
141,98.801735,642.26636,,,,,,,,,,,,,,,,
142,98.43527,637.1602,,,,,,,,,,,,,,,,
143,97.7541,634.6721,,,,,,,,,,,,,,,,
144,97.052765,632.3844,,,,,,,,,,,,,,,,
145,96.44658,630.6035,,,,,,,,,,,,,,,,
146,95.728714,628.9925,,,,,,,,,,,,,,,,
147,95.18189,627.74536,,,,,,,,,,,,,,,,
148,94.69218,626.6429,,,,,,,,,,,,,,,,
149,94.06559,626.0877,,,,,,,,,,,,,,,,
150,93.38814,625.6763,,,,,,,,,,,,,,,,
151,92.644066,625.72375,,,,,,,,,,,,,,,,
152,92.13328,626.174,,,,,,,,,,,,,,,,
153,91.55034,626.78357,,,,,,,,,,,,,,,,
154,90.954544,627.8737,,,,,,,,,,,,,,,,
155,90.46141,629.10736,,,,,,,,,,,,,,,,
156,89.73607,630.80493,,,,,,,,,,,,,,,,
157,89.09967,632.7455,,,,,,,,,,,,,,,,
158,88.48371,634.96906,,,,,,,,,,,,,,,,
159,87.904495,637.70544,,,,,,,,,,,,,,,,
160,87.12321,643.28876,,,,,,,,,,,,,,,,
161,86.45407,642.874,,,,,,,,,,,,,,,,
162,85.81003,641.67944,,,,,,,,,,,,,,,,
163,85.25119,637.6664,,,,,,,,,,,,,,,,
164,84.65311,637.0614,,,,,,,,,,,,,,,,
165,84.09649,636.8238,,,,,,,,,,,,,,,,
166,83.54019,636.8489,,,,,,,,,,,,,,,,
167,82.83546,637.11365,,,,,,,,,,,,,,,,
168,82.26221,637.5898,,,,,,,,,,,,,,,,
169,81.35845,641.6992,,,,,,,,,,,,,,,,
170,80.590324,642.9271,,,,,,,,,,,,,,,,
171,79.96075,643.96075,,,,,,,,,,,,,,,,
172,79.49099,643.4408,,,,,,,,,,,,,,,,
173,78.5969,642.91473,,,,,,,,,,,,,,,,
174,77.942604,643.01404,,,,,,,,,,,,,,,,
175,77.17734,642.99426,,,,,,,,,,,,,,,,
176,76.54804,643.5683,,,,,,,,,,,,,,,,
177,75.92567,644.1887,,,,,,,,,,,,,,,,
178,75.29823,644.43695,,,,,,,,,,,,,,,,
179,74.64918,644.1561,,,,,,,,,,,,,,,,
180,73.94417,644.0094,,,,,,,,,,,,,,,,
181,73.34994,644.13934,,,,,,,,,,,,,,,,
182,72.642494,644.529,,,,,,,,,,,,,,,,
