Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10
16	301.89026	678.261	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	301.1395	678.00214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
18	301.3945	678.13306	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
19	300.72458	678.0678	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20	301.56696	677.9196	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21	301.11572	678.09827	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	301.28995	678.468	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	301.00204	677.91974	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	301.94345	677.8077	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	301.53897	677.6558	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	301.6216	677.8919	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	301.35202	678.1861	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	300.20355	678.18774	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	301.47223	678.0602	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	301.42886	677.5293	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	301.55356	677.97766	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
33	 	 	 	301.01932	678.0579	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	 	 	 	301.87088	677.9977	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	301.5	677.5773	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	 	 	 	301.86322	677.82074	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	 	 	 	300.78152	678.17224	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	 	 	 	301.3377	678.0965	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
39	 	 	 	301.71524	677.8408	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40	 	 	 	301.21564	678.5142	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	 	 	 	301.12662	677.92487	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
42	 	 	 	301.5926	678.05554	 	158.80269	10.069215	 	149.5396	48.51815	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
43	 	 	 	301.12552	678.0362	 	159.04356	9.828838	*	149.24507	52.32237	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	 	 	 	301.50443	678.0	 	159.2742	9.672737	*	149.04173	56.43126	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	 	 	 	301.18936	677.8149	 	159.89603	9.329676	*	148.805	60.911667	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	 	 	 	 	 	 	160.07112	9.140675	 	148.52852	65.63926	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	 	 	 	 	 	 	160.81635	8.924628	 	148.24199	70.76813	 	301.3875	677.74164	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
48	 	 	 	 	 	 	160.7036	8.713149	 	148.02226	76.24144	 	301.42557	678.2442	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	 	 	 	 	 	 	161.0981	8.625133	 	147.73103	81.98793	 	301.65454	678.0409	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50	 	 	 	 	 	 	161.18364	8.471831	 	147.49477	87.9555	 	301.0	678.20087	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51	 	 	 	 	 	 	160.89957	8.529001	 	147.28911	94.17311	 	301.1489	678.26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
52	 	 	 	 	 	 	161.18932	8.4137	 	147.01328	100.93363	 	300.72858	678.09186	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
53	 	 	 	 	 	 	161.19753	8.42465	 	146.71506	107.85663	 	300.87827	678.29565	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
54	 	 	 	 	 	 	160.9304	8.520343	 	146.50902	115.16245	 	301.8945	677.90826	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
55	 	 	 	 	 	 	161.03929	8.42465	 	146.20018	122.728516	 	300.9732	678.2143	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
56	 	 	 	 	 	 	160.5257	8.557816	 	145.7899	130.73486	 	301.81604	678.1226	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
57	 	 	 	 	 	 	160.6932	8.555202	 	145.57303	138.897	 	301.20615	678.2544	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
58	 	 	 	 	 	 	160.59767	8.64225	 	145.37924	147.43207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
59	 	 	 	 	 	 	160.70935	8.674283	 	145.09692	156.26776	 	 	 	 	301.8611	677.74536	 	 	 	 	 	 	 	 	 	 	 	 	 
60	 	 	 	 	 	 	160.35059	8.651547	 	144.70233	165.40273	 	 	 	 	301.48697	677.7261	 	 	 	 	 	 	 	 	 	 	 	 	 
61	 	 	 	 	 	 	160.23398	8.675214	 	144.46071	175.04027	 	 	 	 	301.42828	677.673	 	 	 	 	 	 	 	 	 	 	 	 	 
62	 	 	 	 	 	 	160.2067	8.675345	 	144.1507	184.80739	 	 	 	 	301.47247	678.1009	 	 	 	 	 	 	 	 	 	 	 	 	 
63	 	 	 	 	 	 	159.51598	8.760916	 	143.97783	194.95766	 	 	 	 	301.53912	677.6652	 	 	 	 	 	 	 	 	 	 	 	 	 
64	 	 	 	 	 	 	160.55908	8.534371	 	143.54294	205.4366	 	 	 	 	301.66888	677.7	 	 	 	 	 	 	 	 	 	 	 	 	 
65	 	 	 	 	 	 	159.85738	8.744963	 	143.3905	216.1095	 	 	 	 	301.3034	677.84186	 	 	 	 	 	 	 	 	 	 	 	 	 
66	 	 	 	 	 	 	160.4904	8.506403	 	143.01572	227.28825	 	 	 	 	300.92307	677.9872	 	 	 	 	 	 	 	 	 	 	 	 	 
67	 	 	 	 	 	 	160.41835	8.561506	 	142.72198	238.68182	 	 	 	 	301.55264	677.8246	 	 	 	 	 	 	 	 	 	 	 	 	 
68	 	 	 	 	 	 	160.45749	8.532944	 	142.34665	250.3704	 	 	 	 	301.79953	678.3261	 	 	 	 	 	 	 	 	 	 	 	 	 
69	 	 	 	 	 	 	160.36159	8.462446	 	142.14192	262.39084	 	 	 	 	301.63065	677.86035	 	 	 	 	 	 	 	 	 	 	 	 	 
70	 	 	 	 	 	 	160.71413	8.359743	 	141.88597	274.73904	 	 	 	 	301.24106	678.29913	 	 	 	 	 	 	 	 	 	 	 	 	 
71	 	 	 	 	 	 	160.54056	8.320704	 	141.57848	287.39685	 	 	 	 	300.51666	678.4083	 	 	 	 	 	 	 	 	 	 	 	 	 
72	 	 	 	 	 	 	160.5715	8.290822	 	141.33716	300.4289	 	 	 	 	301.52347	678.26526	 	 	 	 	 	 	 	 	 	 	 	 	 
73	 	 	 	 	 	 	160.95326	8.031522	 	141.0685	313.6758	 	 	 	 	301.3166	678.0415	 	 	 	 	 	 	 	 	 	 	 	 	 
74	 	 	 	 	 	 	161.3421	7.944683	 	140.73434	327.34454	 	 	 	 	301.20996	678.1104	 	 	 	 	 	 	 	 	 	 	 	 	 
75	 	 	 	 	 	 	161.73201	7.8029003	 	140.39952	341.122	 	 	 	 	300.97256	678.0443	 	 	 	 	 	 	 	 	 	 	 	 	 
76	 	 	 	 	 	 	162.17096	7.642551	 	140.0735	355.36987	 	 	 	 	301.0111	678.3578	 	 	 	 	 	 	 	 	 	 	 	 	 
77	 	 	 	 	 	 	161.76225	7.7025585	 	139.87288	369.8438	 	 	 	 	300.55667	678.1518	 	 	 	 	 	 	 	 	 	 	 	 	 
78	 	 	 	 	 	 	162.36617	7.4925056	 	139.42403	384.80884	 	 	 	 	300.93033	677.90576	 	 	 	 	 	 	 	 	 	 	 	 	 
79	 	 	 	 	 	 	162.24301	7.407527	 	139.297	399.91855	 	 	 	 	300.8252	677.8943	 	 	 	 	 	 	 	 	 	 	 	 	 
80	 	 	 	 	 	 	162.79189	7.192973	 	139.02538	415.17767	 	 	 	 	300.9978	678.2074	 	 	 	 	 	 	 	 	 	 	 	 	 
81	 	 	 	 	 	 	162.56667	7.251613	 	138.64833	430.98337	 	 	 	 	300.8	677.9708	 	 	 	 	 	 	 	 	 	 	 	 	 
82	 	 	 	 	 	 	162.36774	7.2150536	 	138.3866	447.09793	 	 	 	 	300.76608	678.21674	 	 	 	 	 	 	 	 	 	 	 	 	 
83	 	 	 	 	 	 	162.51402	7.2022653	 	138.11719	463.3229	 	 	 	 	300.78806	678.1502	 	 	 	 	 	 	 	 	 	 	 	 	 
84	 	 	 	 	 	 	162.37378	7.164853	 	137.76984	479.82275	 	 	 	 	300.84482	678.2931	 	 	 	 	 	 	 	 	 	 	 	 	 
85	 	 	 	 	 	 	161.52174	7.348913	 	137.59973	496.75876	 	 	 	 	300.44446	678.0952	 	 	 	 	 	 	 	 	 	 	 	 	 
86	 	 	 	 	 	 	161.8811	7.292617	 	137.23224	514.0191	 	 	 	 	300.7807	678.4737	 	 	 	 	 	 	 	 	 	 	 	 	 
87	 	 	 	 	 	 	161.87173	7.257609	 	136.85083	531.57184	 	 	 	 	300.6727	677.99396	 	 	 	 	 	 	 	 	 	 	 	 	 
88	 	 	 	 	 	 	162.2087	7.175	 	136.68767	549.1947	 	 	 	 	301.22446	678.19336	 	 	 	 	 	 	 	 	 	 	 	 	 
89	 	 	 	 	 	 	161.7	7.3205404	 	136.47191	567.23596	 	 	 	 	300.652	677.988	 	 	 	 	 	 	 	 	 	 	 	 	 
90	 	 	 	 	 	 	162.28664	7.224138	 	136.0646	585.64886	 	 	 	 	300.19788	678.4787	 	 	 	 	 	 	 	 	 	 	 	 	 
91	 	 	 	 	 	 	161.8423	7.3277717	 	135.82022	604.1573	 	 	 	 	300.45218	678.0418	 	 	 	 	 	 	 	 	 	 	 	 	 
92	 	 	 	 	 	 	161.74704	7.33603	 	135.53125	622.99713	 	 	 	 	301.36548	678.1502	 	 	 	 	 	 	 	 	 	 	 	 	 
93	 	 	 	 	 	 	161.76021	7.3526883	 	135.15486	645.15485	 	 	 	 	301.53494	677.62225	 	 	 	 	 	 	 	 	 	 	 	 	 
94	 	 	 	 	 	 	162.15622	7.197297	 	135.15384	637.66724	 	 	 	 	301.5407	678.0204	 	 	 	 	 	 	 	 	 	 	 	 	 
95	 	 	 	 	 	 	162.21335	7.1243215	 	135.08928	629.0179	 	 	 	 	301.2069	677.8276	 	 	 	 	 	 	 	 	 	 	 	 	 
96	 	 	 	 	 	 	162.15086	7.268319	 	135.02477	620.80457	 	 	 	 	301.01868	677.8652	 	 	 	 	 	 	 	 	 	 	 	 	 
97	 	 	 	 	 	 	162.47414	7.1778016	 	134.9855	613.4837	 	 	 	 	301.443	677.8114	 	 	 	 	 	 	 	 	 	 	 	 	 
98	 	 	 	 	 	 	164.40909	6.7175326	 	134.89372	606.48334	 	 	 	 	301.77982	677.9312	 	 	 	 	 	 	 	 	 	 	 	 	 
99	 	 	 	 	 	 	162.62907	6.938178	 	134.8135	599.58105	 	 	 	 	300.3171	677.8696	 	 	 	 	 	 	 	 	 	 	 	 	 
100	 	 	 	 	 	 	189.71066	6.635431	 	134.87682	593.0797	 	 	 	 	301.27216	677.8038	 	 	 	 	 	 	 	 	 	 	 	 	 
101	 	 	 	 	 	 	189.91298	6.603591	 	134.87143	586.89465	 	 	 	 	300.1144	678.8263	 	 	 	 	 	 	 	 	 	 	 	 	 
102	 	 	 	 	 	 	161.78648	7.127027	 	134.76025	581.1578	 	 	 	 	300.77823	677.88306	 	 	 	 	 	 	 	 	 	 	 	 	 
103	 	 	 	 	 	 	164.01515	6.712121	 	134.6993	575.68506	 	 	 	 	300.84015	677.7787	 	 	 	 	 	 	 	 	 	 	 	 	 
104	 	 	 	 	 	 	162.88226	6.8033953	 	134.44624	570.30646	 	 	 	 	300.58032	678.11847	 	 	 	 	 	 	 	 	 	 	 	 	 
105	 	 	 	 	 	 	161.46385	7.135268	 	134.64311	565.30566	 	 	 	 	300.31226	678.32855	 	 	 	 	 	 	 	 	 	 	 	 	 
106	 	 	 	 	 	 	162.35158	7.054713	 	134.30594	560.8042	 	 	 	 	301.1901	677.84296	 	 	 	 	 	 	 	 	 	 	 	 	 
107	 	 	 	 	 	 	163.73068	6.957143	 	134.23555	556.5473	 	 	 	 	300.39224	678.2759	 	 	 	 	 	 	 	 	 	 	 	 	 
108	 	 	 	 	 	 	163.51706	6.9520254	 	134.24171	552.4581	 	 	 	 	301.00204	677.8251	 	 	 	 	 	 	 	 	 	 	 	 	 
109	 	 	 	 	 	 	162.05028	7.10973	 	134.23218	548.6722	 	 	 	 	300.589	678.36017	 	 	 	 	 	 	 	 	 	 	 	 	 
110	 	 	 	 	 	 	161.62622	7.1300325	 	134.18858	545.2266	 	 	 	 	301.08875	678.2013	 	 	 	 	 	 	 	 	 	 	 	 	 
111	 	 	 	 	 	 	162.70668	7.0511303	 	134.01724	542.2448	 	 	 	 	300.93375	677.8213	 	 	 	 	 	 	 	 	 	 	 	 	 
112	 	 	 	 	 	 	162.67168	7.030043	 	133.95532	539.4931	 	 	 	 	300.63864	678.08405	 	 	 	 	 	 	 	 	 	 	 	 	 
113	 	 	 	 	 	 	162.485	7.074491	 	133.90103	536.86835	 	 	 	 	300.63565	677.79456	 	 	 	 	 	 	 	 	 	 	 	 	 
114	 	 	 	 	 	 	186.90659	6.7157893	 	133.85385	534.6162	 	 	 	 	300.82812	677.58594	 	 	 	 	 	 	 	 	 	 	 	 	 
115	 	 	 	 	 	 	188.11797	6.7171583	 	133.79352	532.785	 	 	 	 	300.6301	678.1057	 	 	 	 	 	 	 	 	 	 	 	 	 
116	 	 	 	 	 	 	161.11263	7.241023	 	133.65398	531.39	 	 	 	 	300.1898	678.53265	 	 	 	 	 	 	 	 	 	 	 	 	 
117	 	 	 	 	 	 	160.5528	7.448276	 	133.70953	530.1831	 	 	 	 	300.9274	677.9398	 	 	 	 	 	 	 	 	 	 	 	 	 
118	 	 	 	 	 	 	159.85161	7.539785	 	133.60017	529.1621	 	 	 	 	301.39362	677.74255	 	 	 	 	 	 	 	 	 	 	 	 	 
119	 	 	 	 	 	 	186.09216	6.348366	 	133.5661	528.5475	 	 	 	 	301.1087	678.24347	 	 	 	 	 	 	 	 	 	 	 	 	 
120	 	 	 	 	 	 	161.97713	7.0021787	 	133.44746	528.3305	 	 	 	 	300.2197	677.9583	 	 	 	 	 	 	 	 	 	 	 	 	 
121	 	 	 	 	 	 	163.07484	6.7386117	 	133.28885	528.3497	 	 	 	 	301.07916	677.9042	 	 	 	 	 	 	 	 	 	 	 	 	 
122	 	 	 	 	 	 	163.26682	6.6681128	 	133.32095	528.60474	 	 	 	 	300.4685	677.8819	 	 	 	 	 	 	 	 	 	 	 	 	 
123	 	 	 	 	 	 	162.409	6.732456	 	133.11224	529.38605	 	 	 	 	300.74783	678.3435	 	 	 	 	 	 	 	 	 	 	 	 	 
124	 	 	 	 	 	 	163.08406	6.611354	 	133.03795	530.1543	 	 	 	 	300.46185	678.38135	 	 	 	 	 	 	 	 	 	 	 	 	 
125	 	 	 	 	 	 	164.67685	6.2947598	 	132.89049	531.4677	 	 	 	 	301.375	677.9267	 	 	 	 	 	 	 	 	 	 	 	 	 
126	 	 	 	 	 	 	164.14803	6.3432016	 	132.86752	533.0316	 	 	 	 	300.8424	677.61676	 	 	 	 	 	 	 	 	 	 	 	 	 
127	 	 	 	 	 	 	162.24779	6.5763273	 	132.74744	534.8072	 	 	 	 	300.55737	678.0205	 	 	 	 	 	 	 	 	 	 	 	 	 
128	 	 	 	 	 	 	188.20564	5.862903	 	132.70898	536.9888	 	 	 	 	300.79535	678.2384	 	 	 	 	 	 	 	 	 	 	 	 	 
129	 	 	 	 	 	 	162.08586	6.4674525	 	132.76125	539.436	 	 	 	 	300.94214	677.97107	 	 	 	 	 	 	 	 	 	 	 	 	 
130	 	 	 	 	 	 	162.59978	6.363229	 	132.49475	542.0839	 	 	 	 	301.0022	678.30615	 	 	 	 	 	 	 	 	 	 	 	 	 
131	 	 	 	 	 	 	161.42247	6.660674	 	132.55191	545.2422	 	 	 	 	300.864	678.0774	 	 	 	 	 	 	 	 	 	 	 	 	 
132	 	 	 	 	 	 	191.25386	5.9177217	 	132.37413	548.5612	 	 	 	 	300.85828	677.7638	 	 	 	 	 	 	 	 	 	 	 	 	 
133	 	 	 	 	 	 	191.32695	5.813475	 	132.27113	552.26935	 	 	 	 	300.62396	678.2562	 	 	 	 	 	 	 	 	 	 	 	 	 
134	 	 	 	 	 	 	161.21704	6.5397725	 	132.2416	556.3761	 	 	 	 	300.6265	677.9783	 	 	 	 	 	 	 	 	 	 	 	 	 
135	 	 	 	 	 	 	162.28954	6.2827077	 	132.02641	560.7236	 	 	 	 	301.07642	678.20306	 	 	 	 	 	 	 	 	 	 	 	 	 
136	 	 	 	 	 	 	162.8076	6.1787744	 	131.9901	565.327	 	 	 	 	301.3362	677.87067	 	 	 	 	 	 	 	 	 	 	 	 	 
137	 	 	 	 	 	 	163.48528	6.042469	 	131.83868	570.33246	 	 	 	 	301.16946	677.7343	 	 	 	 	 	 	 	 	 	 	 	 	 
138	 	 	 	 	 	 	164.46973	5.92713	 	131.74043	575.53094	 	 	 	 	301.21243	677.89056	 	 	 	 	 	 	 	 	 	 	 	 	 
139	 	 	 	 	 	 	164.36246	5.87655	 	131.6205	581.08453	 	 	 	 	301.20563	678.00214	 	 	 	 	 	 	 	 	 	 	 	 	 
140	 	 	 	 	 	 	164.33182	5.794318	 	131.51996	586.8721	 	 	 	 	301.50815	677.4265	 	 	 	 	 	 	 	 	 	 	 	 	 
141	 	 	 	 	 	 	164.53128	5.642526	 	131.4121	593.0586	 	 	 	 	301.07825	678.16956	 	 	 	 	 	 	 	 	 	 	 	 	 
142	 	 	 	 	 	 	163.92159	5.8670454	 	131.40128	599.5	 	 	 	 	300.68143	678.2384	 	 	 	 	 	 	 	 	 	 	 	 	 
143	 	 	 	 	 	 	163.71161	5.8924913	 	131.29036	606.3256	 	 	 	 	300.93478	678.2087	 	 	 	 	 	 	 	 	 	 	 	 	 
144	 	 	 	 	 	 	162.59612	6.097254	 	131.24129	613.2523	 	 	 	 	301.45557	678.0022	 	 	 	 	 	 	 	 	 	 	 	 	 
145	 	 	 	 	 	 	192.23538	5.3289475	 	131.1056	620.51685	 	 	 	 	300.81668	678.00415	 	 	 	 	 	 	 	 	 	 	 	 	 
146	 	 	 	 	 	 	193.07121	5.3026705	 	131.0118	628.6851	 	 	 	 	300.52316	677.87836	 	 	 	 	 	 	 	 	 	 	 	 	 
147	 	 	 	 	 	 	190.57132	5.133381	 	130.9553	637.3718	 	 	 	 	301.35538	677.57025	 	 	 	 	 	 	 	 	 	 	 	 	 
148	 	 	 	 	 	 	190.89827	5.0959597	 	130.81613	644.97095	 	 	 	 	300.98276	678.2026	 	 	 	 	 	 	 	 	 	 	 	 	 
149	 	 	 	 	 	 	190.41417	5.013591	 	130.7508	638.4032	 	 	 	 	301.2313	678.12555	 	 	 	 	 	 	 	 	 	 	 	 	 
150	 	 	 	 	 	 	191.74088	5.0839415	 	130.48366	634.3905	 	 	 	 	300.8375	678.01666	 	 	 	 	 	 	 	 	 	 	 	 	 
151	 	 	 	 	 	 	190.31429	4.9714284	 	130.24135	630.8542	 	 	 	 	300.90436	678.1087	 	 	 	 	 	 	 	 	 	 	 	 	 
152	 	 	 	 	 	 	163.99942	5.6522493	 	130.00912	627.3839	 	 	 	 	301.1	678.19775	 	 	 	 	 	 	 	 	 	 	 	 	 
153	 	 	 	 	 	 	165.02019	5.44233	 	129.86734	624.39966	 	 	 	 	301.0654	677.98944	 	 	 	 	 	 	 	 	 	 	 	 	 
154	 	 	 	 	 	 	164.31808	5.6327233	 	129.59274	621.699	 	 	 	 	301.12552	677.9298	 	 	 	 	 	 	 	 	 	 	 	 	 
155	 	 	 	 	 	 	162.99594	5.8333335	 	129.42917	619.5	 	 	 	 	301.59503	677.9525	 	 	 	 	 	 	 	 	 	 	 	 	 
156	 	 	 	 	 	 	163.38187	5.6988306	 	129.25974	617.4983	 	 	 	 	300.5131	678.54803	 	 	 	 	 	 	 	 	 	 	 	 	 
157	 	 	 	 	 	 	164.66823	5.402353	 	129.05144	615.79175	 	 	 	 	300.8712	678.321	 	 	 	 	 	 	 	 	 	 	 	 	 
158	 	 	 	 	 	 	164.99345	5.206302	 	128.82167	614.465	 	 	 	 	300.6953	677.77344	 	 	 	 	 	 	 	 	 	 	 	 	 
159	 	 	 	 	 	 	163.66171	5.4322233	 	128.71526	613.4542	 	 	 	 	300.47552	678.24286	 	 	 	 	 	 	 	 	 	 	 	 	 
160	 	 	 	 	 	 	162.52486	5.7059174	 	128.47823	612.577	 	 	 	 	301.03165	677.9684	 	 	 	 	 	 	 	 	 	 	 	 	 
161	 	 	 	 	 	 	162.14993	5.6505375	 	128.27118	612.21356	 	 	 	 	301.1228	678.0746	 	 	 	 	 	 	 	 	 	 	 	 	 
162	 	 	 	 	 	 	162.55066	5.495175	 	128.10637	612.04944	 	 	 	 	300.71738	677.8004	 	 	 	 	 	 	 	 	 	 	 	 	 
163	 	 	 	 	 	 	192.00832	4.5257187	 	128.02348	612.22485	 	 	 	 	301.5	677.8391	 	 	 	 	 	 	 	 	 	 	 	 	 
164	 	 	 	 	 	 	193.9204	4.632921	 	127.8446	612.5946	 	 	 	 	300.2755	678.30817	 	 	 	 	 	 	 	 	 	 	 	 	 
165	 	 	 	 	 	 	195.3129	4.5849056	 	127.540405	613.4663	 	 	 	 	301.6342	677.7381	 	 	 	 	 	 	 	 	 	 	 	 	 
166	 	 	 	 	 	 	162.75703	5.3249693	 	127.3859	614.45636	 	 	 	 	301.17084	677.8542	 	 	 	 	 	 	 	 	 	 	 	 	 
167	 	 	 	 	 	 	163.48409	5.1634026	 	127.21622	615.8463	 	 	 	 	301.62833	677.91595	 	 	 	 	 	 	 	 	 	 	 	 	 
168	 	 	 	 	 	 	162.96437	5.2211304	 	126.98316	617.5421	 	 	 	 	300.851	677.8347	 	 	 	 	 	 	 	 	 	 	 	 	 
169	 	 	 	 	 	 	163.46228	5.1958637	 	126.81239	619.6053	 	 	 	 	301.16962	678.05066	 	 	 	 	 	 	 	 	 	 	 	 	 
170	 	 	 	 	 	 	164.3299	5.0224786	 	126.5839	621.9572	 	 	 	 	300.7731	677.9458	 	 	 	 	 	 	 	 	 	 	 	 	 
171	 	 	 	 	 	 	164.77295	5.0060387	 	126.29181	624.58875	 	 	 	 	301.9904	678.1394	 	 	 	 	 	 	 	 	 	 	 	 	 
172	 	 	 	 	 	 	164.63164	5.0301933	 	126.223335	627.875	 	 	 	 	300.9622	677.958	 	 	 	 	 	 	 	 	 	 	 	 	 
173	 	 	 	 	 	 	164.10338	5.131197	 	125.92671	631.2622	 	 	 	 	301.10416	677.67084	 	 	 	 	 	 	 	 	 	 	 	 	 
174	 	 	 	 	 	 	163.84102	5.1286407	 	125.812805	634.9376	 	 	 	 	301.08295	678.3431	 	 	 	 	 	 	 	 	 	 	 	 	 
175	 	 	 	 	 	 	163.9177	4.9717445	 	125.43944	641.78265	 	 	 	 	301.375	678.0893	 	 	 	 	 	 	 	 	 	 	 	 	 
176	 	 	 	 	 	 	163.58044	4.970297	 	125.28764	644.8951	 	 	 	 	300.7231	677.7191	 	 	 	 	 	 	 	 	 	 	 	 	 
177	 	 	 	 	 	 	162.57664	5.221879	 	125.14955	643.74646	 	 	 	 	300.58264	678.13635	 	 	 	 	 	 	 	 	 	 	 	 	 
