Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7
Tracks 1 to 7
225	136.8794	641.9962	 	 	 	 	 	 	 	 	 	 	257.92438	680.6639	 	 	 	 	 	 	 
226	136.58975	642.2181	 	 	 	 	 	 	 	 	 	 	257.61392	680.68146	 	 	 	 	 	 	 
227	136.1015	642.21356	 	 	 	 	 	 	 	 	 	 	257.29828	680.6717	 	 	 	 	 	 	 
228	135.64232	642.1267	 	 	 	 	 	 	 	 	 	 	259.8684	680.4956	 	 	 	 	 	 	 
229	135.17166	642.3677	 	 	 	 	 	 	 	 	 	 	257.9823	680.69025	 	 	 	 	 	 	 
230	134.7613	642.451	 	 	 	 	 	 	 	 	 	 	259.20892	680.76294	 	 	 	 	 	 	 
231	134.32068	642.56354	 	 	 	 	 	 	 	 	 	 	262.67273	680.5045	 	 	 	 	 	 	 
232	133.9117	642.551	 	 	 	 	 	 	 	 	 	 	265.12265	680.5047	 	 	 	 	 	 	 
233	133.52367	642.63574	 	 	 	 	 	 	 	 	 	 	262.54285	680.64764	 	 	 	 	 	 	 
234	133.1125	642.66376	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
235	132.6801	642.5403	 	 	 	 	 	 	 	 	 	 	 	 	 	261.968	680.71674	 	 	 	 
236	132.27556	642.591	 	 	 	 	 	 	 	 	 	 	 	 	 	262.42233	680.66504	 	 	 	 
237	131.8953	642.5967	 	 	 	 	 	 	 	 	 	 	 	 	 	261.85944	680.61523	 	 	 	 
238	131.54974	642.57837	 	 	 	 	 	 	 	 	 	 	 	 	 	259.72943	680.64716	 	 	 	 
239	131.17375	642.66876	 	 	 	 	 	 	 	 	 	 	 	 	 	258.87668	680.6973	 	 	 	 
240	130.69298	642.6316	 	 	 	 	 	 	 	 	 	 	 	 	 	255.93668	680.76636	 	 	 	 
241	130.33438	642.6004	 	 	 	 	 	 	 	 	 	 	 	 	 	256.80545	680.6464	 	 	 	 
242	129.93478	642.6056	 	 	 	 	 	 	 	 	 	 	 	 	 	256.71738	680.7869	 	 	 	 
243	129.4395	642.8543	 	 	 	 	 	 	 	 	 	 	 	 	 	257.54236	680.6653	 	 	 	 
244	129.0265	642.8884	 	 	 	 	 	 	 	 	 	 	 	 	 	256.65625	680.7946	 	 	 	 
245	128.5855	642.9622	 	 	 	 	 	 	 	 	 	 	 	 	 	261.07205	680.5742	 	 	 	 
246	128.16832	643.1213	 	 	 	 	 	 	 	 	 	 	 	 	 	259.79865	680.6539	 	 	 	 
247	127.70647	643.22266	 	 	 	 	 	 	 	 	 	 	 	 	 	261.5147	680.7402	 	 	 	 
248	127.21217	643.1408	 	 	 	 	 	 	 	 	 	 	 	 	 	260.74875	680.7886	 	 	 	 
249	126.791466	643.28534	 	 	 	 	 	 	 	 	 	 	 	 	 	264.2805	680.62195	 	 	 	 
250	126.30346	643.3628	 	 	 	 	 	 	 	 	 	 	 	 	 	263.39856	680.60144	 	 	 	 
251	125.97198	643.3979	 	 	 	 	 	 	 	 	 	 	 	 	 	263.80518	680.4906	 	 	 	 
252	125.58209	643.32336	 	 	 	 	 	 	 	 	 	 	 	 	 	261.045	680.6896	 	 	 	 
253	125.137695	643.3005	 	 	 	 	 	 	 	 	 	 	 	 	 	263.5574	680.64355	 	 	 	 
254	124.69829	643.35065	 	 	 	 	 	 	 	 	 	 	 	 	 	257.56912	680.7949	 	 	 	 
255	124.21798	643.45935	 	 	 	 	 	 	 	 	 	 	 	 	 	257.49554	680.70886	 	 	 	 
256	123.886696	643.3929	 	 	 	 	 	 	 	 	 	 	 	 	 	256.89474	680.7807	 	 	 	 
257	123.444374	643.43695	 	 	 	 	 	 	 	 	 	 	 	 	 	256.1996	680.73175	 	 	 	 
258	122.9458	643.40137	 	 	 	 	 	 	 	 	 	 	 	 	 	257.15256	680.6737	 	 	 	 
259	122.39655	643.516	 	 	 	 	 	 	 	 	 	 	 	 	 	257.48276	680.6638	 	 	 	 
260	121.954994	643.55304	 	 	 	 	 	 	 	 	 	 	 	 	 	257.84497	680.66156	 	 	 	 
261	121.44815	643.52344	 	 	 	 	 	 	 	 	 	 	 	 	 	258.65216	680.6174	 	 	 	 
262	120.95098	643.66425	 	 	 	 	 	 	 	 	 	 	 	 	 	259.59906	680.76416	 	 	 	 
263	120.44254	643.72614	 	 	 	 	 	 	 	 	 	 	 	 	 	261.07346	680.7038	 	 	 	 
264	119.94336	643.93	 	 	 	 	 	 	 	 	 	 	 	 	 	261.3	680.7439	 	 	 	 
265	119.36081	643.96277	 	 	 	 	 	 	 	 	 	 	 	 	 	262.1567	680.704	 	 	 	 
266	118.87561	644.07074	 	 	 	 	 	 	 	 	 	 	 	 	 	261.8793	680.7315	 	 	 	 
267	118.45838	643.9994	 	 	 	 	 	 	 	 	 	 	 	 	 	264.7647	680.59314	 	 	 	 
268	117.91162	644.06055	 	 	 	 	 	 	 	 	 	 	 	 	 	259.4855	680.843	 	 	 	 
269	117.48785	644.0565	 	 	 	 	 	 	 	 	 	 	 	 	 	259.41177	680.89215	 	 	 	 
270	116.90462	644.1707	 	 	 	 	 	 	 	 	 	 	 	 	 	257.80136	680.742	 	 	 	 
271	116.49394	644.0176	 	 	 	 	 	 	 	 	 	 	 	 	 	256.68918	680.86035	 	 	 	 
272	116.02479	644.1566	 	 	 	 	 	 	 	 	 	 	 	 	 	258.1025	680.6004	 	 	 	 
273	115.50729	644.1646	 	 	 	 	 	 	 	 	 	 	 	 	 	257.14557	680.7152	 	 	 	 
274	114.94539	644.2245	 	 	 	 	 	 	 	 	 	 	 	 	 	257.2322	680.6548	 	 	 	 
275	114.43788	644.2186	 	 	 	 	 	 	 	 	 	 	 	 	 	260.92242	680.5733	 	 	 	 
276	113.885925	644.2706	 	 	 	 	 	 	 	 	 	 	 	 	 	260.60715	680.5536	 	 	 	 
277	113.44465	644.37604	 	 	 	 	 	 	 	 	 	 	 	 	 	257.46817	680.7409	 	 	 	 
278	112.93742	644.4429	 	 	 	 	 	 	 	 	 	 	 	 	 	259.41122	680.6869	 	 	 	 
279	112.31906	644.51324	 	 	 	 	 	 	 	 	 	 	 	 	 	260.8066	680.717	 	 	 	 
280	111.80815	644.6043	 	 	 	 	 	 	 	 	 	 	 	 	 	264.2783	680.52356	 	 	 	 
281	111.33656	644.60535	 	 	 	 	 	 	 	 	 	 	 	 	 	263.02155	680.5526	 	 	 	 
282	110.81567	644.7928	 	 	 	 	 	 	 	 	 	 	 	 	 	260.35	680.795	 	 	 	 
283	110.29137	644.7302	 	 	 	 	 	 	 	 	 	 	 	 	 	261.54877	680.72925	 	 	 	 
284	109.84532	644.795	 	 	 	 	 	 	 	 	 	 	 	 	 	261.36917	680.6355	 	 	 	 
285	109.39556	644.7029	 	 	 	 	 	 	 	 	 	 	 	 	 	260.6751	680.6567	 	 	 	 
286	108.80566	644.87787	 	 	 	 	 	 	 	 	 	 	 	 	 	259.17685	680.62665	 	 	 	 
287	108.3506	644.794	 	 	 	 	 	 	 	 	 	 	 	 	 	257.4091	680.7727	 	 	 	 
288	107.8151	644.9328	 	 	 	 	 	 	 	 	 	 	 	 	 	257.12128	680.6575	 	 	 	 
289	107.378105	644.9343	 	 	 	 	 	 	 	 	 	 	 	 	 	259.84222	680.6689	 	 	 	 
290	106.77165	645.0694	 	 	 	 	 	 	 	 	 	 	 	 	 	257.14224	680.64655	 	 	 	 
291	106.246445	645.0059	 	 	 	 	 	 	 	 	 	 	 	 	 	258.05603	680.68964	 	 	 	 
292	105.738716	645.1508	 	 	 	 	 	 	 	 	 	 	 	 	 	259.45557	680.64667	 	 	 	 
293	105.2327	645.1969	 	 	 	 	 	 	 	 	 	 	 	 	 	256.64954	680.90186	 	 	 	 
294	104.63981	645.2654	 	 	 	 	 	 	 	 	 	 	 	 	 	263.04956	680.4009	 	 	 	 
295	104.14286	645.26074	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
296	103.51422	645.4183	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.68387	680.5807	 
297	103.008896	645.49524	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.1683	680.7195	 
298	102.50825	645.55536	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.2962	680.6801	 
299	102.01479	645.558	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	262.5245	680.66174	 
300	101.495255	645.6281	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.91742	680.65137	 
301	101.00411	645.7056	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.85406	680.8062	 
302	100.51637	645.6965	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.6623	680.6711	 
303	100.02687	645.8341	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.38547	680.68945	 
304	99.46231	645.8133	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.42438	680.5756	 
305	98.981224	645.8099	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.04544	680.6515	 
306	98.54751	645.88586	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.25757	680.6558	 
307	97.90093	646.0641	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.053	680.73505	 
308	97.33977	646.0392	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.54956	680.73425	 
309	96.782585	646.0767	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.53653	680.69635	 
310	96.31924	646.26825	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	260.46683	680.718	 
311	95.73523	646.3401	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.5529	680.7789	 
312	95.11751	646.4977	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.701	680.67645	 
313	94.65784	646.49194	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	262.91263	680.5971	 
314	94.11981	646.6071	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	262.20508	680.53687	 
315	93.59977	646.672	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	263.5591	680.67737	 
316	93.12301	646.6845	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.5236	680.7783	 
317	92.5539	646.6032	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	260.51913	680.73444	 
318	92.08248	646.79694	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.86987	680.66895	 
319	91.62841	646.8489	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	256.88937	680.7876	 
320	91.161385	646.816	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	260.89395	680.56494	 
321	90.49201	646.77625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	257.9888	680.7421	 
322	89.946976	646.8592	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.875	680.67413	 
323	89.38509	647.08136	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.3913	680.6261	 
324	88.89819	647.2138	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.22607	680.5913	 
325	88.352905	647.1864	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	262.17618	680.6905	 
326	87.74412	647.3578	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.1887	680.59436	 
327	87.22402	647.59607	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	262.31067	680.74274	 
328	86.64254	647.6044	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.68225	680.6121	 
329	86.10112	647.57935	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	260.51443	680.7692	 
330	85.544395	647.60657	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.11905	680.69525	 
331	85.0095	647.66315	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.26846	680.78076	 
332	84.57095	647.84924	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	260.70737	680.63824	 
333	84.01163	647.7702	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	257.9	680.9146	 
334	83.48124	647.75385	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.54956	680.7207	 
335	82.92509	647.81964	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	255.97748	680.8198	 
336	82.3699	647.9333	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	260.88223	680.6556	 
337	81.82459	648.00055	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.17117	680.6847	 
338	81.33754	648.0631	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	259.71005	680.6781	 
339	80.71634	648.0541	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	258.91122	680.757	 
340	80.16739	648.3039	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.986	680.5187	 
341	79.53377	648.3377	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.34305	680.6211	 
342	78.95425	648.4063	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	260.38516	680.76794	 
343	78.504326	648.5444	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.69324	680.7126	 
344	77.943245	648.6092	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	262.71844	680.6019	 
345	77.37595	648.6262	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	263.235	680.685	 
346	76.77273	648.8112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	261.8732	680.65314	 
347	76.43682	648.6841	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
348	75.87259	648.9604	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
349	75.225426	649.04596	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
350	74.736984	648.9623	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
351	74.297646	648.97217	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
352	73.71633	649.1872	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
353	73.082184	649.20734	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
354	72.578224	649.1459	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

Track 	Length	Distance traveled	Nr of Frames
1	1118.6002	637.3626	354
2	30.838062	0.17038622	23
3	163.69846	4.1276536	87
4	27.418888	13.177664	154
5	250.02423	0.501435	112
6	95.7493	1.1267506	60
7	71.76195	0.20271918	51
