Frame	X1	Y1	Flag1	X2	Y2	Flag2
Tracks 1 to 2
1	 	 	 	 	 	 
2	 	 	 	 	 	 
3	 	 	 	 	 	 
4	 	 	 	 	 	 
5	 	 	 	 	 	 
6	 	 	 	 	 	 
7	 	 	 	 	 	 
8	 	 	 	 	 	 
9	 	 	 	 	 	 
10	 	 	 	 	 	 
11	 	 	 	 	 	 
12	 	 	 	 	 	 
13	 	 	 	 	 	 
14	 	 	 	 	 	 
15	 	 	 	 	 	 
16	 	 	 	 	 	 
17	 	 	 	 	 	 
18	 	 	 	 	 	 
19	 	 	 	 	 	 
20	 	 	 	 	 	 
21	 	 	 	 	 	 
22	 	 	 	 	 	 
23	 	 	 	 	 	 
24	 	 	 	 	 	 
25	103.77273	24.818182	 	125.143005	63.059498	 
26	103.694214	24.42562	*	124.88166	66.78145	*
27	102.98202	22.0012	*	124.59228	70.7618	 
28	103.82516	23.677914	 	124.39849	74.99244	 
29	104.2484	23.627932	 	124.23465	79.51316	 
30	105.40192	23.879532	 	124.11573	84.313484	 
31	104.29188	21.46193	 	123.84234	89.49324	 
32	105.698235	23.59251	 	123.73502	94.74885	 
33	105.39936	23.711992	 	123.59238	100.525406	 
34	104.77015	23.33878	 	123.40443	106.469696	 
35	105.13348	23.472458	 	123.253555	112.8128	 
36	104.11174	22.748306	 	122.954765	119.41932	 
37	104.48712	22.72103	 	122.628395	126.20864	 
38	105.37474	23.685804	 	122.6067	133.35608	 
39	105.377754	23.95491	 	122.20918	140.83163	 
40	105.11297	23.972803	 	121.92711	148.67647	 
41	105.89879	24.190283	 	121.821335	156.7185	 
42	105.154945	23.262638	 	121.65958	165.11702	 
43	105.81966	24.098272	 	121.58108	173.8081	 
44	105.43958	24.25625	 	121.17828	182.71448	 
45	105.08108	21.908108	 	121.11714	192.01714	 
46	105.245766	24.845339	 	120.9338	201.47183	 
47	105.50676	24.22973	 	120.69364	211.36995	 
48	105.20588	24.859478	 	120.538124	221.38564	 
49	105.3826	25.313417	 	120.33784	231.92342	 
50	105.090416	25.101307	 	120.122696	242.56136	 
51	102.828285	22.843435	 	119.86474	253.65198	 
52	105.170425	24.759594	 	119.8271	264.83957	 
53	104.67021	25.702127	 	119.49361	276.6949	 
54	106.30691	25.963415	 	119.176285	288.45514	 
55	106.24174	26.076447	 	119.1463	300.71866	 
56	106.404274	26.528513	 	118.839806	313.267	 
57	105.5237	24.485783	 	118.68493	325.9863	 
58	105.57692	26.181913	 	118.2	338.93448	 
59	104.86214	25.90535	 	118.25874	352.48602	 
60	105.809425	26.196722	 	117.977196	366.16666	 
61	105.7376	26.46281	 	117.8741	379.98203	 
62	106.20339	26.430084	 	117.37266	394.29025	 
63	104.40638	26.212767	 	117.26448	408.5695	 
64	106.05556	26.643435	 	116.921684	423.5482	 
65	106.3755	26.95783	 	116.9786	438.56226	 
66	104.9	25.661798	 	116.74701	453.99402	 
67	105.396805	24.109337	 	116.61157	469.64877	 
68	105.63376	26.578556	 	116.333336	485.61667	 
69	105.452774	26.666325	 	116.198746	501.67572	 
70	106.122406	26.763485	 	115.961205	518.1638	 
71	104.139534	24.741861	 	115.77273	535.0195	 
72	105.895164	26.663307	 	115.43939	551.92426	 
73	105.92012	26.606508	 	115.23894	569.1283	 
74	104.27922	25.190475	 	115.14	586.5845	 
75	106.626236	27.097633	 	115.04756	602.848	 
76	106.28812	27.016832	 	114.74627	598.1045	 
77	106.32835	26.939121	 	114.57591	589.7356	 
78	107.16735	27.424025	 	114.57162	581.9032	 
79	106.87274	27.471945	 	114.45288	574.555	 
80	106.85509	27.56334	 	114.44615	567.3128	 
81	107.87826	27.702173	 	114.26823	560.22656	 
82	106.6167	27.683098	 	114.02713	553.4328	 
83	109.58154	28.83691	 	114.139595	547.0355	 
84	106.289474	27.479757	 	114.04684	541.2013	 
85	107.82591	28.390688	 	113.80348	535.32336	 
86	106.89798	28.122223	 	113.68593	530.0729	 
87	106.022835	26.723743	 	113.36633	524.8985	 
88	106.73878	28.72653	 	113.44915	520.02545	 
89	105.2885	27.329569	 	113.19903	515.2597	 
90	107.18303	28.469326	 	113.15848	510.61795	 
91	109.28656	29.343874	 	113.1	506.26385	 
92	107.70418	27.62529	 	113.04699	502.48795	 
93	107.87352	28.855732	 	112.99641	499.28897	 
94	108.29747	29.107595	 	112.74039	496.18268	 
95	107.12618	29.012335	 	112.61574	493.45602	 
96	107.566414	29.314041	 	112.530304	490.8613	 
97	109.595146	30.294174	 	112.33841	488.72482	 
98	91.98485	24.439394	 	112.19929	486.54535	 
99	109.91165	30.32136	 	112.09216	484.77188	 
100	109.87232	30.27388	 	111.96154	483.37103	 
101	109.293106	29.743296	 	111.93056	482.2801	 
102	107.49454	28.886156	 	111.7477	481.26376	 
103	108.43905	28.928572	 	111.678085	480.4589	 
104	109.65686	29.558823	 	111.44639	480.22028	 
105	110.42277	29.930895	 	111.37215	480.2854	 
106	110.91322	29.77066	 	111.25688	480.58026	 
107	109.61284	29.336576	 	111.07737	481.50232	 
108	107.93303	28.70734	 	110.86794	482.5632	 
109	107.88388	28.761036	 	110.86175	483.7788	 
110	107.980225	28.601694	 	110.75527	485.3829	 
111	109.67969	29.041016	 	110.635635	487.123	 
112	108.07464	27.663599	 	110.50463	489.12268	 
113	111.24534	29.686335	 	110.417244	491.41266	 
114	110.58245	29.252644	 	110.13023	494.00232	 
115	108.44151	28.409433	 	109.959206	496.84732	 
116	109.10721	28.319735	 	109.85211	500.21362	 
117	127.34821	36.11607	 	109.73991	503.7613	 
118	108.94045	28.095463	 	109.62114	507.5594	 
119	110.934875	27.376379	 	109.48558	511.76202	 
120	110.08483	28.533932	 	109.51703	516.264	 
121	109.42096	28.163603	 	109.24402	521.13635	 
122	108.53536	27.71611	 	108.94146	526.1707	 
123	108.77238	27.791828	 	108.87255	531.65686	 
124	109.78084	28.126186	 	108.82353	537.1323	 
125	110.15825	27.919418	 	108.6975	542.81	 
126	110.670296	27.755445	 	108.3875	548.9975	 
127	109.87331	27.449709	 	108.25126	555.40955	 
128	109.675	26.216667	 	108.15404	562.1237	 
129	111.52095	27.879047	 	108.03165	569.1076	 
130	112.73791	27.96615	 	107.99874	576.4672	 
131	111.09245	27.039623	 	107.90506	583.91266	 
132	111.38336	26.981836	 	107.73333	591.9846	 
133	111.65476	26.974207	 	107.6319	600.91724	 
134	111.11677	26.328342	 	107.403885	606.53143	 
135	110.78405	26.875486	 	107.382355	601.31305	 
136	110.93438	26.854898	 	107.3535	597.2601	 
137	111.093636	26.998127	 	107.300446	593.38916	 
138	112.35227	27.149622	 	107.39509	590.08704	 
139	112.79762	27.275793	 	107.15996	586.98096	 
140	112.048874	27.161654	 	107.065994	584.28076	 
141	112.57782	27.116732	 	107.03111	581.8933	 
142	113.97012	27.810757	 	107.105446	579.78796	 
143	113.22659	27.262173	 	107.018845	578.07874	 
144	112.63035	27.359922	 	107.05556	576.4	 
145	113.94156	27.12987	 	107.02018	575.4058	 
146	112.89924	27.5	 	106.83987	574.6111	 
147	112.39655	27.346743	 	106.647255	574.1352	 
148	111.97701	27.264368	 	106.617256	573.7301	 
149	113.588234	27.439075	 	106.61487	573.65765	 
150	112.90341	27.53409	 	106.599335	573.8819	 
151	113.312744	27.397684	 	106.60352	574.30835	 
152	112.237526	26.952866	 	106.59471	575.1123	 
153	112.22921	26.983559	 	106.55765	576.3027	 
154	112.19444	27.079365	 	106.372765	577.7656	 
155	112.62758	27.25047	 	106.36813	579.3527	 
156	112.260666	27.166048	 	106.30837	581.3921	 
157	112.7594	27.30639	 	106.29691	583.60376	 
158	112.80882	27.283089	 	106.23556	586.14	 
159	112.18441	27.121674	 	106.18162	589.1973	 
160	112.40891	27.281008	 	106.204445	592.4155	 
161	111.13289	26.95698	 	106.07826	595.95	 
162	111.33203	26.908203	 	106.01592	600.086	 
163	111.6332	27.094595	 	105.979164	605.4318	 
164	111.415596	27.059633	 	106.06093	607.7079	 
165	110.28049	25.457317	 	105.977615	605.7015	 
166	111.08969	26.937023	 	105.97047	603.3656	 
167	112.94082	27.606123	 	105.931175	602.2105	 
168	112.97976	28.07085	 	105.879875	601.3522	 
169	113.43542	28.345402	 	105.9187	600.67883	 
170	111.59263	27.66068	 	105.88229	600.4517	 
171	111.44063	27.726345	 	105.965866	600.46185	 
172	113.49219	28.324219	 	105.90612	600.9347	 
173	111.79808	27.890385	 	105.88618	601.6545	 
174	110.53668	27.69691	 	105.783134	602.747	 
175	111.521736	28.132412	 	105.72925	604.3399	 
176	110.75142	27.777884	 	105.812386	607.0206	 
177	109.30631	26.108421	 	105.73529	608.10785	 
178	110.49806	27.567698	 	105.80824	607.7222	 
179	111.39619	27.006355	 	105.80688	607.2143	 
180	111.49585	27.713694	 	105.807556	606.8471	 
181	107.942345	25.72432	 	105.86299	607.0676	 
182	110.697395	27.742086	 	105.79453	607.4365	 
