Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3
Tracks 1 to 3
1	14.24026	632.1857	 	215.30891	638.00635	 	 	 	 
2	13.383783	631.5	 	220.30919	638.03357	 	 	 	 
3	13.824538	631.4499	 	213.05219	638.0791	 	 	 	 
4	10.658228	630.3038	 	229.33928	634.926	 	 	 	 
5	15.377006	631.7273	 	211.83444	638.0927	 	 	 	 
6	13.597982	632.28674	 	211.2116	638.0267	 	 	 	 
7	14.379121	631.7198	 	220.98239	638.0317	 	 	 	 
8	10.897163	631.8511	 	215.24751	638.0548	 	 	 	 
9	13.002941	631.41473	 	213.35034	638.085	 	 	 	 
10	12.757062	631.1808	 	212.98639	638.10205	 	 	 	 
11	15.729651	632.7762	 	213.15094	638.02203	 	 	 	 
12	14.565041	631.58673	 	221.41386	638.06555	 	 	 	 
13	13.605263	631.27893	 	243.3125	634.375	 	 	 	 
14	15.02093	631.3465	 	215.46815	638.0032	 	 	 	 
15	15.143939	631.5833	 	242.18628	634.19745	 	 	 	 
16	14.728643	631.5603	 	216.26254	638.0318	 	 	 	 
17	14.574627	632.3627	 	214.7215	638.0407	 	 	 	 
18	14.068245	631.7145	 	214.1431	638.06903	 	 	 	 
19	14.893292	632.5579	 	214.0583	638.10425	 	 	 	 
20	14.768817	631.8145	 	233.72589	635.1143	 	 	 	 
21	15.200507	631.6726	 	230.4433	634.75	 	 	 	 
22	13.661095	632.3723	 	213.3432	638.10626	 	 	 	 
23	15.1125	632.8219	 	222.21863	638.07794	 	 	 	 
24	14.743316	631.4278	 	215.83446	638.0541	 	 	 	 
25	10.167984	631.5158	 	226.94269	638.0415	 	 	 	 
26	10.451128	630.6692	 	221.25848	638.0887	 	 	 	 
27	14.799704	632.132	 	214.09375	638.1007	 	 	 	 
28	14.026882	631.4758	 	231.57712	634.5386	 	 	 	 
29	15.597626	632.3417	 	232.11845	634.60974	 	 	 	 
30	14.806306	632.8093	 	229.92819	635.04047	 	 	 	 
31	15.246518	632.6783	 	228.38858	635.15216	 	 	 	 
32	15.502538	631.65735	 	212.78938	638.04987	 	 	 	 
33	13.621622	631.4676	 	215.2533	638.0296	 	 	 	 
34	13.742253	631.42114	 	214.27133	638.09045	 	 	 	 
35	14.121359	632.18933	 	212.25333	638.09	 	 	 	 
36	13.943479	631.55505	 	221.27695	638.07623	 	 	 	 
37	14.505935	632.12317	 	232.55688	635.7874	 	 	 	 
38	14.95245	632.7305	 	230.45349	634.60333	 	 	 	 
39	14.175063	631.64105	 	218.94595	638.02026	 	 	 	 
40	15.405263	631.66315	 	215.62152	638.0833	 	 	 	 
41	14.010769	632.48157	 	214.41696	638.0848	 	 	 	 
42	14.116797	631.54987	 	213.69667	638.0733	 	 	 	 
43	13.613259	631.116	 	228.28378	635.05133	 	106.18435	25.226791	 
44	13.551771	631.42645	 	215.42905	638.0642	 	126.355896	37.574234	*
45	15.191326	631.45917	 	213.7	638.09656	 	124.39348	75.652176	*
46	15.056851	632.535	 	215.70494	638.0936	 	124.25388	80.194016	 
47	15.062691	632.82416	 	213.46527	638.1111	 	124.17785	84.85347	 
48	14.811171	631.8617	 	243.08453	634.1074	 	124.14978	90.10793	 
49	10.529963	630.81836	 	213.52888	638.1318	 	124.10185	95.50463	 
50	10.609375	630.3875	 	215.65163	638.1101	 	124.0907	101.27907	 
51	14.011936	631.59283	 	214.28276	638.08966	 	124.043945	107.14608	 
52	10.576642	630.7956	 	216.5	638.0901	 	123.99879	113.60654	 
53	14.524194	631.60754	 	221.99446	638.0572	 	123.82039	120.27184	 
54	9.621569	631.4686	 	231.33511	634.67816	 	123.79412	126.98775	 
55	10.654386	630.7526	 	214.67708	638.09375	 	123.474686	134.38101	 
56	13.33871	631.4648	 	213.32796	638.1308	 	123.46623	141.74156	 
57	15.022667	631.916	 	213.95578	638.09186	 	123.53333	149.66411	 
58	14.595717	631.3464	 	237.15117	634.4845	 	123.450264	157.87958	 
59	10.059322	632.02966	 	221.432	638.128	 	123.44666	166.16933	 
60	13.929775	631.56744	 	219.09091	638.04895	 	123.251335	174.81818	 
61	14.825	631.96387	 	234.0625	635.0568	 	123.065575	183.87431	 
62	10.294788	630.38275	 	214.19388	638.0748	 	123.015236	193.17313	 
63	15.1	632.9492	 	213.70946	638.0845	 	123.13188	202.66812	 
64	13.16185	631.57227	 	217.42308	638.0664	 	123.05718	212.62317	 
65	14.247923	631.9626	 	216.9728	638.05444	 	122.90237	222.92604	 
66	14.428753	631.50256	 	213.14214	638.07526	 	122.77941	233.48529	 
67	14.582317	631.8049	 	214.31271	638.11487	 	122.82508	244.06656	 
68	16.042936	632.83795	 	211.20589	638.08496	 	122.59697	255.08788	 
69	9.996241	631.6203	 	213.28397	638.10626	 	122.67242	266.47806	 
70	14.666241	631.633	 	214.30937	638.07526	 	122.61599	278.17398	 
71	13.701102	631.7066	 	214.22241	638.0485	 	122.548386	290.26453	 
72	14.262857	632.3714	 	216.38435	638.06464	 	122.47713	302.50327	 
