Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	56.80788	241.18	 	285.30487	627.8171	 	13.451064	630.32764	 	 	 	 
2	57.13827	241.31729	 	285.7157	627.36273	 	13.460825	630.1227	 	 	 	 
3	56.915756	241.43091	 	285.025	627.8688	 	13.917879	630.3233	 	 	 	 
4	57.458076	241.89458	 	285.66882	627.1818	 	13.312236	630.1477	 	 	 	 
5	57.47333	242.30121	 	285.65823	626.7785	 	13.219409	630.2025	 	 	 	 
6	58.867268	243.21649	 	285.2	627.63336	 	13.4706545	630.7032	 	 	 	 
7	57.6071	243.38327	 	285.2613	627.5	 	13.245652	630.5391	 	 	 	 
8	58.172035	244.15593	 	285.02048	627.77484	 	13.358948	630.2642	 	 	 	 
9	58.372684	245.43982	 	285.7053	627.5927	 	13.797132	630.24384	 	 	 	 
10	72.183624	257.27744	*	285.40195	627.6438	 	13.392473	630.3172	 	 	 	 
11	59.447014	248.38501	*	285.4363	627.14966	 	13.389597	630.3896	 	 	 	 
12	59.50336	249.73628	 	285.55884	627.3039	 	13.160714	630.4554	 	 	 	 
13	71.40832	269.95416	*	285.36826	627.43414	 	13.206499	630.3134	 	44.437344	229.04135	 
14	71.43913	273.65436	*	285.00323	627.7258	 	13.259912	630.5815	 	21.45045	217.491	 
15	71.578094	277.54556	*	285.15433	627.49384	 	13.318565	630.25104	 	43.91878	227.934	*
16	71.68282	281.64316	*	285.51974	627.3158	 	13.223311	630.46515	 	20.668224	214.58879	 
17	71.89561	286.04065	*	285.85098	627.5199	 	13.082782	630.447	 	43.399742	226.95758	*
18	71.98026	290.5943	*	285.5909	627.2818	 	13.699179	630.309	 	22.467592	215.06944	 
19	71.96485	295.76303	*	285.40125	627.00616	 	13.296909	630.6126	 	19.313131	213.40909	 
20	72.12156	300.97937	 	285.39157	627.68677	 	13.362366	630.4183	 	21.1	214.05122	 
21	72.23744	306.6758	 	285.5629	627.52515	 	13.447917	630.2021	 	43.574467	226.58511	*
22	72.30227	312.54544	 	285.14	627.76666	 	13.441667	630.2479	 	24.327309	216.82129	 
23	72.42644	318.77817	 	284.65607	627.5058	 	13.300847	630.2585	 	26.89051	218.927	 
24	72.54918	325.12762	 	285.00302	627.5909	 	13.173289	630.5618	 	24.618853	217.12296	 
25	72.547844	331.96173	 	285.42404	626.7975	 	13.171053	630.4583	 	24.873077	217.92308	 
26	72.7654	338.9526	 	285.46155	627.64105	 	13.351294	630.3578	 	43.910126	225.90253	*
27	72.84375	346.3654	 	285.63043	626.8354	 	13.646586	630.0542	 	43.039043	225.26071	 
28	72.90096	354.02414	 	285.41876	626.9	 	13.2680855	630.34045	 	27.05597	218.05225	 
29	72.94697	361.97726	 	285.47314	626.8423	 	13.178816	630.6754	 	24.622362	215.90929	 
30	73.10349	370.29303	 	284.68674	627.69275	 	13.185267	630.4554	 	43.58772	225.8584	*
31	73.25434	378.70844	 	284.5723	627.6566	 	13.326722	630.18896	 	25.663498	217.40114	 
32	73.43267	387.56732	 	285.5063	627.11633	 	13.779352	630.1032	 	42.9467	225.22334	*
33	73.53046	396.6802	 	285.11874	627.28125	 	13.271488	630.0618	 	24.01938	216.91473	 
34	73.484	405.972	 	286.00757	627.00757	 	13.109091	630.58185	 	21.995327	214.71028	 
35	73.53968	415.79102	 	284.64368	628.0402	 	13.2855625	630.3174	 	26.172794	218.46692	 
36	73.57317	425.8279	 	284.5059	627.8	 	13.121145	630.48016	 	43.158165	225.80612	*
37	73.827126	436.06915	 	285.11676	627.46405	 	13.47166	630.01416	 	42.646095	225.31108	 
38	74.02973	446.54596	 	284.65976	627.4941	 	13.294606	630.1722	 	43.444862	225.901	 
39	74.1105	457.36465	 	285.13416	627.86584	 	13.261905	630.3312	 	23.504202	216.14285	 
40	74.14167	468.47778	 	285.31412	627.12177	 	13.6591835	630.24695	 	43.33871	225.95906	*
41	74.28212	480.1648	 	284.48315	628.06744	 	13.773663	630.1893	 	23.588	216.228	 
42	74.38604	491.75357	 	285.5861	627.59937	 	13.356558	630.1004	 	25.451492	217.12314	 
43	74.52279	503.45157	 	286.0374	627.0578	 	13.521276	630.2702	 	24.595617	216.94621	 
44	74.65116	515.79944	 	285.5382	627.4363	 	13.796451	630.23694	 	25.167938	217.74046	 
45	74.63905	528.3964	 	285.6284	627.1554	 	13.430885	630.5756	 	24.57819	216.92798	 
46	74.79412	541.1294	 	285.5	627.1928	 	13.824435	630.2002	 	26.366413	217.87787	 
47	74.799416	554.2645	 	284.97305	627.33234	 	13.345161	630.3731	 	22.394958	215.04202	 
48	75.01929	567.7611	 	285.57645	627.13055	 	13.529082	630.6812	 	24.064516	216.69354	 
49	75.18421	581.2924	 	284.84103	627.71967	 	13.539175	630.35156	 	43.001312	225.54987	*
50	75.30523	595.1977	 	285.48102	627.2975	 	13.754132	630.2872	 	22.26724	216.64655	 
51	75.374374	609.43134	 	285.93225	626.6097	 	13.955269	630.0865	 	26.596655	218.7565	 
52	75.13692	603.71906	 	284.90588	627.64703	 	13.530364	630.1336	 	25.443182	217.82576	 
53	74.899574	598.0534	 	285.7416	626.6745	 	13.69	630.102	 	26.928572	218.94737	 
54	74.742424	593.4502	 	286.08783	626.97296	 	13.55383	630.22876	 	26.043306	218.62599	 
55	74.3249	588.99786	 	285.5	627.5	 	13.683468	629.83466	 	26.46679	218.92067	 
56	74.21154	584.9167	 	285.44116	627.46075	 	13.432914	630.17505	 	42.75401	225.73262	*
