Frame,X1,Y1,Flag1
Tracks 1 to 1
1,22.462091,55.311028, 
2,22.809645,55.11929, 
3,23.145775,54.636543, 
4,23.56838,54.24617, 
5,23.947014,54.48494, 
6,24.410828,54.144375, 
7,24.797806,53.851097, 
8,25.254116,53.73971, 
9,25.745138,53.591095, 
10,26.204466,53.655045, 
11,26.704557,53.54854, 
12,27.254532,53.39319, 
13,27.823814,53.887222, 
14,28.444336,53.262344, 
15,29.114832,53.647846, 
16,29.695642,53.48579, 
17,30.387682,53.25743, 
18,31.175047,53.848232, 
19,31.931248,54.799225, 
20,32.91408,53.871006, 
21,34.066727,54.35786, 
22,35.26244,55.3736, 
23,36.693848,56.365055, 
24,38.375828,57.045296, 
25,40.0113,58.837315, 
26,41.856873,61.24757, 
27,43.632782,64.38631, 
28,45.36824,68.050224, 
29,46.933006,72.74676, 
30,48.93955,78.36466, 
31,58.537727,80.852615, 
32,61.298374,90.12011, 
33,64.0165,100.85145, 
34,66.85689,112.64743, 
35,69.53229,125.44399, 
36,72.32087,139.643, 
37,74.97247,154.88239, 
38,77.781044,171.28683, 
39,80.55561,188.8998, 
40,83.2945,207.5405, 
41,86.098694,227.47539, 
42,88.94561,248.58783, 
43,91.64963,270.9095, 
44,94.35714,294.35266, 
45,97.23011,319.16718, 
46,100.075424,345.2103, 
47,102.818115,372.42505, 
48,105.67087,400.94247, 
49,108.51039,430.74, 
50,111.32507,461.66602, 
51,114.264015,494.03146, 
52,117.101875,527.6381, 
53,119.93307,562.44244, 
54,122.86225,598.62305, 
55,125.72173,636.16174, 
56,128.5584,674.99414, 
57,131.32979,714.96326, 
58,134.23056,756.523, 
59,137.10315,799.1081, 
60,139.95598,843.2847, 
61,142.96133,874.52814, 
62,145.98824,873.82086, 
63,149.67203,862.78076, 
64,153.14235,849.6587, 
65,156.61888,838.5796, 
66,160.09827,828.7864, 
67,163.45248,820.2285, 
68,166.92749,812.7704, 
69,170.37625,806.62427, 
70,173.75584,801.6157, 
71,177.20291,797.9399, 
72,180.65036,795.3466, 
73,183.99672,794.1776, 
74,187.58662,794.1282, 
75,190.96942,795.09686, 
76,194.54642,797.43994, 
77,197.86504,800.8502, 
78,201.30414,805.6256, 
79,204.93893,811.5773, 
80,208.42809,818.6505, 
81,211.82326,826.8487, 
82,215.27019,836.4252, 
83,218.91446,847.31866, 
84,222.18274,859.311, 
85,225.24037,870.75726, 
86,228.91779,872.40063, 
87,232.51466,870.50116, 
88,236.15796,866.57214, 
89,240.1605,862.5, 
90,243.77649,859.2905, 
91,247.6193,858.10254, 
92,251.45149,858.0009, 
93,255.29747,858.9587, 
94,258.92776,861.97424, 
95,262.6436,865.9639, 
96,266.46436,869.4314, 
97,269.72845,870.95764, 
98,273.72723,870.18713, 
99,277.78964,868.8422, 
100,281.89215,868.0115, 
101,286.20813,867.64795, 
102,289.94318,869.5101, 
103,294.0233,870.29083, 
104,298.20416,870.5456, 
105,302.07724,870.11896, 
106,306.71628,870.5398, 
107,310.1507,869.8982, 
108, , , 
109, , , 
110, , , 
111, , , 
112, , , 
113, , , 
114, , , 
115, , , 
116, , , 
117, , , 
118, , , 
119, , , 
120, , , 
121, , , 
122, , , 
123, , , 
124, , , 
125, , , 
126, , , 
127, , , 
128, , , 
129, , , 
130, , , 
131, , , 
132, , , 
133, , , 
