Frame	X1	Y1	Flag1
Tracks 1 to 1
1	80.20715	282.37854	 
2	80.23934	282.8541	 
3	80.367546	283.75995	 
4	80.39535	284.64783	 
5	80.20444	285.6051	 
6	80.436104	286.8019	 
7	80.709625	288.34937	 
8	81.084595	290.33685	 
9	86.28781	301.06207	 
10	86.3516	304.18723	 
11	86.19768	307.66977	 
12	86.24178	311.41785	 
13	86.24651	315.47675	 
14	86.3134	319.82776	 
15	86.30907	324.44272	 
16	86.16907	329.3633	 
17	86.460396	334.56683	 
18	86.40842	340.12872	 
19	86.33709	345.88846	 
20	86.38089	352.08313	 
21	86.450905	358.562	 
22	86.42876	365.28116	 
23	86.37399	372.13806	 
24	86.41146	379.3828	 
25	86.430664	386.86533	 
26	86.412	394.87332	 
27	86.39431	402.9092	 
28	86.36313	411.23743	 
29	86.2464	420.21182	 
30	86.61966	429.26352	 
31	86.24138	438.454	 
32	86.368195	447.9957	 
33	86.46199	457.8509	 
34	86.451805	468.0	 
35	86.408554	478.4233	 
36	86.427055	489.20517	 
37	86.54878	500.2134	 
38	86.448326	511.47568	 
39	86.49059	523.1928	 
40	86.66875	534.8594	 
41	86.63738	547.123	 
42	86.324104	559.4186	 
43	86.58251	572.1271	 
44	86.59151	585.21893	 
45	86.489555	598.8603	 
46	86.65151	598.514	 
47	86.608376	591.03204	 
48	86.6769	584.3747	 
49	86.77603	578.2724	 
50	86.66089	572.30444	 
51	86.6687	566.4022	 
52	86.67848	561.077	 
53	86.661446	555.9578	 
54	86.747	551.19543	 
55	86.78266	546.83014	 
56	86.837296	542.7874	 
57	86.73005	538.7981	 
58	86.63753	535.1853	 
59	86.70892	531.8873	 
60	86.80663	528.64417	 
61	86.857796	525.63306	 
62	86.875	523.24304	 
63	86.96712	521.02155	 
64	86.798645	519.35974	 
65	86.84396	517.90094	 
66	86.74485	516.52515	 
67	86.765305	515.6678	 
68	86.8386	514.9379	 
69	87.01474	514.48865	 
70	86.846245	514.3269	 
71	86.9095	514.4548	 
72	86.863434	514.7528	 
73	86.87162	515.5045	 
74	86.84615	516.3665	 
75	86.919136	517.6777	 
76	86.94444	519.45465	 
77	86.92117	521.4595	 
78	86.9315	523.6484	 
79	86.96154	526.30884	 
80	86.91553	529.0753	 
81	87.00463	532.1088	 
82	87.00463	535.4167	 
83	86.97775	538.9754	 
84	87.07007	542.8634	 
85	87.02594	547.0731	 
86	87.146225	551.67926	 
87	86.96429	556.381	 
88	87.15952	561.5357	 
89	87.01816	566.84625	 
90	87.09856	572.5986	 
91	87.06039	578.6836	 
92	87.10437	585.1359	 
93	87.127686	591.9105	 
94	87.22345	599.35175	 
95	87.17587	603.24585	 
96	87.08111	598.71765	 
97	86.98511	595.65106	 
98	86.89787	592.8149	 
99	86.796295	590.3257	 
100	86.79039	588.22705	 
101	86.722946	586.3052	 
102	86.725105	584.9329	 
103	86.664856	583.8991	 
104	86.493546	583.0548	 
105	86.4081	582.5788	 
106	86.4154	582.48047	 
107	86.23505	582.59186	 
108	86.21957	582.61304	 
109	86.22369	583.1272	 
110	86.066666	584.08887	 
111	86.056274	585.18396	 
112	86.046844	586.65906	 
113	85.934784	588.3935	 
114	85.89655	590.6315	 
115	85.87093	593.12256	 
116	85.707115	596.0126	 
117	85.69636	599.3198	 
118	85.523895	603.6875	 
119	85.4375	603.6821	 
120	85.37132	602.40076	 
121	85.25849	601.1849	 
122	85.33135	599.9028	 
123	85.303604	599.63226	 
124	85.16	599.748	 
125	85.06635	600.9953	 
126	84.870705	602.1221	 
127	84.8286	603.2371	 
128	84.84464	603.4768	 
129	84.687164	603.30927	 
130	84.50362	603.066	 
131	84.58916	603.486	 
132	84.52124	603.8027	 
133	84.39024	603.6655	 
134	84.274025	603.40216	 
135	84.267075	603.3231	 
136	84.14436	603.29755	 
137	84.03888	603.16187	 
138	83.981285	603.3574	 
139	83.68674	603.5506	 
140	83.62807	603.62634	 
141	83.546425	603.6696	 
142	83.37986	603.7862	 
143	83.416084	603.81995	 
144	83.25309	603.7963	 
145	83.265434	603.7787	 
146	83.18327	603.77045	 
147	83.11838	603.8163	 
148	83.00441	603.7117	 
149	82.954544	603.62476	 
150	82.910934	603.82275	 
151	82.74253	603.7847	 
152	82.709305	603.80414	 
153	82.63028	603.8239	 
154	82.608345	603.9458	 
155	82.459435	603.9709	 
156	82.51585	604.2007	 
157	82.38307	604.14923	 
158	82.19824	604.1421	 
159	82.05595	604.3112	 
160	81.94347	604.2173	 
161	81.95018	604.1868	 
162	81.79319	604.1789	 
163	81.77993	604.1849	 
164	81.6865	604.1021	 
165	81.58552	604.14923	 
166	81.484344	604.1487	 
167	81.33069	604.2266	 
168	81.29225	604.2359	 
169	81.27875	604.47906	 
170	80.973595	604.412	 
171	81.02668	604.5189	 
172	80.8737	604.4948	 
173	80.785965	604.4965	 
174	80.7892	604.4721	 
175	80.67931	604.4069	 
176	80.66287	604.3021	 
177	80.564575	604.40753	 
178	80.44454	604.4463	 
179	80.3564	604.62976	 
180	80.33793	604.64136	 
181	80.27273	604.78674	 
182	80.16319	604.8785	 
183	80.0931	604.8017	 
184	80.045135	604.8559	 
185	79.984375	604.8802	 
186	79.96724	604.83795	 
187	79.882904	604.80426	 
188	79.88946	604.84863	 
189	79.8065	604.7483	 
190	79.72414	604.6793	 
191	79.686005	604.8174	 
192	79.546875	604.7882	 
193	79.51536	604.7287	 
194	79.41166	604.97705	 
195	79.27913	605.03564	 
196	79.28435	605.04956	 
197	79.22539	605.1943	 
198	79.05382	605.2031	 
199	79.035286	605.0267	 
200	78.95267	604.7909	 
