Frame	X1	Y1	Flag1
Tracks 1 to 1
1	117.65294	58.00196	 
2	117.58868	58.128304	 
3	117.55859	58.617188	 
4	117.63255	59.092594	 
5	117.476875	59.44027	 
6	117.40373	60.128685	 
7	117.461975	61.178707	 
8	117.424095	62.065464	 
9	116.24868	62.287346	 
10	117.91696	64.58834	 
11	118.47208	66.43717	 
12	117.936874	68.09468	 
13	117.02301	73.93096	 
14	118.332344	75.76824	 
15	117.24107	81.55804	 
16	117.263466	85.25878	 
17	117.31733	89.33138	 
18	117.221825	93.64388	 
19	117.34615	98.25	 
20	117.289345	103.289345	 
21	117.27778	108.655556	 
22	117.353165	114.165825	 
23	117.38491	120.078	 
24	117.42746	126.3057	 
25	117.295334	132.64767	 
26	117.3377	139.63351	 
27	117.246666	146.66533	 
28	117.23046	154.14151	 
29	117.28212	161.80447	 
30	117.16763	169.71098	 
31	117.09884	177.89536	 
32	117.0706	186.55188	 
33	116.97385	195.3277	 
34	116.89755	204.51834	 
35	116.969055	214.03094	 
36	116.976036	223.90575	 
37	116.96945	233.89229	 
38	117.044556	244.33829	 
39	116.90532	254.96512	 
40	116.84028	265.91666	 
41	116.611496	277.3711	 
42	116.58059	288.9652	 
43	116.69708	300.90146	 
44	116.71455	313.04544	 
45	116.36154	325.4654	 
46	116.50378	338.25473	 
47	116.42941	351.4098	 
48	116.46063	364.64566	 
49	116.43145	378.5	 
50	116.30932	392.19916	 
51	116.05203	406.59048	 
52	116.447365	421.27032	 
53	116.33796	435.9861	 
54	116.18037	451.0936	 
55	116.06944	466.48148	 
56	116.07746	482.36853	 
57	116.02631	498.10287	 
58	115.91584	514.3911	 
59	115.8866	530.95874	 
60	115.819374	547.75653	 
61	115.859375	564.86456	 
62	115.86403	579.7912	 
63	115.80843	575.4012	 
64	115.982414	570.1432	 
65	115.97494	565.1438	 
66	115.97354	560.6905	 
67	115.71316	556.61053	 
68	116.058205	552.5873	 
69	116.27358	549.21967	 
70	116.25936	546.06683	 
71	116.118034	543.32495	 
72	116.15535	540.9491	 
73	116.27975	538.66205	 
74	116.28961	536.7	 
75	116.3839	535.0726	 
76	116.57949	533.5897	 
77	116.65561	532.46173	 
78	116.64541	531.4847	 
79	116.67268	531.1315	 
80	116.6519	531.0646	 
81	116.59391	531.2868	 
82	116.78321	531.6228	 
83	116.72507	532.6509	 
84	116.71374	533.6603	 
85	116.6148	534.8316	 
86	116.94697	536.5833	 
87	116.954544	538.2325	 
88	116.97727	540.4621	 
89	116.96717	542.9722	 
90	117.02591	545.76166	 
91	116.95128	548.79486	 
92	117.02879	552.04974	 
93	117.0483	556.03265	 
94	117.03385	560.28906	 
95	116.91253	564.69324	 
96	117.00495	569.6881	 
97	117.13659	575.00977	 
98	117.18209	581.09357	 
99	117.120155	580.7093	 
100	117.125	577.778	 
101	117.24944	576.1585	 
102	117.20925	574.7114	 
103	117.281456	573.8135	 
104	117.314476	573.11536	 
105	117.34989	572.86646	 
106	117.31655	572.76624	 
107	117.32589	573.1786	 
108	117.322754	573.9092	 
109	117.292206	574.8723	 
110	117.282326	576.528	 
111	117.32441	577.8961	 
112	117.329315	580.50604	 
113	117.31605	581.7055	 
114	117.31641	580.8965	 
115	117.44915	579.29663	 
116	117.37137	578.6514	 
117	117.26618	578.4562	 
118	117.23361	578.68396	 
119	117.33023	579.2702	 
120	117.245094	580.8902	 
121	117.1297	582.1598	 
122	117.121155	581.87885	 
123	117.06055	581.4492	 
124	116.98837	581.1628	 
125	117.07336	581.4112	 
126	116.92586	582.09125	 
127	116.87924	582.23773	 
128	116.96869	581.963	 
129	116.95472	581.7948	 
130	116.84849	582.05493	 
131	116.93519	582.3315	 
132	116.78598	582.24207	 
133	116.73518	582.35	 
134	116.68657	582.5429	 
135	116.60319	582.6876	 
136	116.62778	582.65	 
137	116.56464	582.78326	 
138	116.48155	582.7269	 
139	116.41182	582.72327	 
140	116.43308	582.74536	 
141	116.4794	582.85583	 
142	116.412476	582.84265	 
143	116.30572	582.7743	 
144	116.2167	582.8058	 
145	116.20577	582.8892	 
146	116.131676	583.0838	 
147	116.20686	583.051	 
148	115.946526	583.12286	 
149	115.95841	583.2634	 
150	115.8922	583.20447	 
151	115.809395	583.21454	 
152	115.75182	583.3485	 
153	115.66636	583.30804	 
