Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	3.4485295	171.40442	 	106.1875	301.45486	 	244.3834	604.6928	 	 	 	 
2	3.5217392	171.36232	 	105.46477	301.17618	 	243.67392	604.6739	 	 	 	 
3	3.4635036	171.27373	 	106.13095	301.65308	 	244.71268	604.69006	 	 	 	 
4	3.5285714	171.19286	 	105.77073	301.6675	 	245.34862	604.69727	 	 	 	 
5	3.6310344	171.1207	 	105.40954	301.58554	 	245.24774	604.67114	 	 	 	 
6	3.5567377	171.15248	 	105.82709	302.1235	 	244.77602	604.68555	 	 	 	 
7	3.6689188	171.0	 	105.90476	302.40646	 	244.78252	604.68835	 	 	 	 
8	3.6879194	170.9698	 	105.90202	302.66217	 	244.79091	604.7	 	 	 	 
9	3.6756756	170.99324	 	106.35135	303.2686	 	245.13182	604.6818	 	 	 	 
10	3.7875817	170.98366	 	105.98311	303.6554	 	245.46832	604.68097	 	 	 	 
11	3.7733333	170.73334	 	106.38294	304.65216	 	244.9955	604.6847	 	 	 	 
12	3.8076923	170.6282	 	106.87739	306.0861	 	245.22	604.66	 	 	 	 
13	3.8503184	170.51274	 	107.17667	307.14334	 	244.86652	604.6946	 	 	 	 
14	3.8246753	170.35715	 	107.11238	308.40878	 	244.52222	604.68225	 	 	 	 
15	3.875796	170.28981	 	107.31098	309.98788	 	245.0759	604.67413	 	 	 	 
16	3.9025156	170.05345	 	106.84429	311.29343	 	244.32666	604.67334	 	 	 	 
17	3.9817073	169.76219	 	112.04041	322.6432	*	244.0727	604.6762	 	 	 	 
18	3.948485	169.59697	 	112.01163	326.01862	*	244.83784	604.6892	 	 	 	 
19	4.071429	169.51785	 	112.14352	329.62268	*	245.02727	604.6818	 	 	 	 
20	4.064706	169.41176	 	112.03704	333.6389	*	245.07727	604.68634	 	 	 	 
21	4.0384617	169.10947	 	112.16587	337.86276	 	245.44545	604.6818	 	 	 	 
22	4.1023393	169.07895	 	112.065636	342.2518	 	245.48624	604.68805	 	 	 	 
23	4.153179	168.77745	 	112.17153	346.86252	 	244.95248	604.69006	 	 	 	 
24	4.230337	168.83708	 	112.166664	352.17902	 	243.19298	604.6886	 	 	 	 
25	4.2288136	168.6469	 	112.28895	357.35928	 	245.26576	604.67566	 	 	 	 
26	4.357143	168.51099	 	112.312805	363.05173	 	244.0351	604.6754	 	 	 	 
27	4.2637362	168.37363	 	112.357864	368.89594	 	243.24779	604.6991	 	 	 	 
28	4.4365077	168.39948	 	112.3995	375.3417	 	244.11063	604.68585	 	 	 	 
29	4.4202127	168.31383	 	112.37563	381.8401	 	244.81004	604.6485	 	 	 	 
30	4.4421053	168.32106	 	112.33896	388.66623	 	244.85747	604.68555	 	 	 	 
31	4.3858695	168.13586	 	112.31671	395.7318	 	244.65837	604.6946	 	 	 	 
32	4.4739585	168.26562	 	112.31843	403.15042	 	243.70175	604.6711	 	 	 	 
33	4.4421053	168.1579	 	112.34807	410.9254	 	245.42825	604.6659	 	 	 	 
34	4.4897437	168.20769	 	112.26901	419.0634	 	244.48642	604.6946	 	 	 	 
35	4.580808	168.15152	 	112.25211	427.47748	 	245.20589	604.67194	 	 	 	 
36	4.515464	167.95876	 	112.505714	436.04858	 	245.18494	604.6918	 	 	 	 
37	4.610553	168.11307	 	112.45184	444.85977	 	244.20924	604.6718	 	90.26471	285.28677	 
38	4.655	168.06	 	112.55218	454.14636	 	243.29654	604.67316	 	90.57317	285.34552	 
39	4.6890545	167.91791	 	112.46821	463.45953	 	242.53479	604.70435	 	89.87594	284.7857	 
40	4.650754	167.90703	 	112.58187	473.20175	 	242.4913	604.7	 	90.22414	285.01035	 
41	4.722772	168.02475	 	112.49707	483.20383	 	243.39957	604.68774	 	89.176926	284.19232	 
42	4.712871	167.86139	 	112.527275	493.6	 	244.00885	604.68585	 	90.44326	285.11703	 
43	4.7657003	167.78502	 	112.46894	504.24533	 	244.90541	604.6847	 	89.89568	284.7374	 
44	4.8028846	167.86058	 	112.453415	515.2267	 	243.64667	604.7	 	90.8	285.47333	 
45	4.794686	167.93962	 	112.5405	526.53735	 	244.45154	604.6718	 	90.990326	285.65485	 
46	4.776699	168.02428	 	112.50944	537.88995	 	243.91629	604.71265	 	88.0	283.39517	 
47	4.8028846	168.00961	 	112.62829	549.6645	 	245.19545	604.6909	 	90.828766	285.60275	 
