Frame,X1,Y1,Flag1
1,26.948992,34.668766, 
2,27.717926,35.167896, 
3,28.341913,35.485462, 
4,29.175194,35.65229, 
5,30.056925,36.05634, 
6,30.884525,36.101513, 
7,31.649656,36.284405, 
8,32.502834,36.530064, 
9,33.36178,36.817852, 
10,34.153717,36.927856, 
11,34.885746,37.11208, 
12,35.67462,37.43872, 
13,36.21981,48.44717, 
14,37.438633,37.953575, 
15,38.450027,38.23856, 
16,39.399006,38.51308, 
17,40.840626,39.259895, 
18,42.075,39.888264, 
19,43.76811,40.99648, 
20,45.65495,42.34604, 
21,47.62794,44.257843, 
22,49.90116,46.887596, 
23,52.17062,50.27029, 
24,54.16234,54.794064, 
25,55.962822,60.164715, 
26,57.687172,66.38569, 
27,59.6914,73.798065, 
28,62.355423,82.31971, 
29,67.795334,94.249886, 
30,70.507515,105.442696, 
31,73.23261,117.86889, 
32,75.88941,131.45322, 
33,78.59239,146.05249, 
34,81.24813,162.0695, 
35,83.9979,179.08244, 
36,86.70573,197.15382, 
37,89.462425,216.48967, 
38,92.19446,237.12273, 
39,94.93387,258.70215, 
40,97.735596,281.70563, 
41,100.3821,305.89142, 
42,103.18689,331.25876, 
43,105.97432,357.79062, 
44,108.75035,385.73828, 
45,111.498146,414.75128, 
46,114.32118,445.05923, 
47,117.10194,476.65683, 
48,120.0023,509.50644, 
49,122.72993,543.6323, 
50,125.69918,579.1376, 
51,128.42555,615.82544, 
52,131.30226,653.8648, 
53,134.0628,693.1817, 
54,136.894,733.78955, 
55,139.58818,775.64233, 
56,142.65659,802.5672, 
57,145.30879,802.26294, 
58,147.81898,796.2499, 
59,150.47829,788.01587, 
60,153.04881,778.03485, 
61,155.59369,769.95404, 
62,158.17703,763.1297, 
63,160.79987,757.4383, 
64,163.25508,752.9078, 
65,165.93173,749.6564, 
66,168.39369,747.5761, 
67,171.02539,746.6337, 
68,173.5516,746.91376, 
69,176.13693,748.3447, 
70,178.78604,751.04, 
71,181.3426,754.88776, 
72,183.98624,759.8685, 
73,186.6896,765.99866, 
74,189.19196,773.4323, 
75,191.8797,781.978, 
76,194.46628,792.02606, 
77,197.2638,798.8128, 
78,199.74928,800.404, 
79,202.13268,799.25275, 
80,204.46587,797.4175, 
81,206.85945,795.9799, 
82,209.26147,795.119, 
83,211.66779,795.1444, 
84,214.06241,796.0488, 
85,216.47261,797.4442, 
86,218.9164,799.0707, 
87,221.45387,799.46814, 
88,223.76974,798.92236, 
89,226.22249,798.25275, 
90,228.5164,797.9415, 
91,230.7776,798.347, 
92,233.19437,799.0855, 
93,235.42892,799.3399, 
94,237.84747,799.0956, 
95,240.26141,798.96533, 
96,242.5632,799.02814, 
97,244.8209,799.19476, 
98,247.19589,799.4923, 
99,249.41548,799.53784, 
100,251.6989,799.4167, 
101,254.06697,799.4284, 
102,256.35168,799.4617, 
103,258.6406,799.66583, 
104,260.9432,799.7543, 
105,263.1175,799.735, 
106,265.31168,799.8364, 
107,267.67953,799.7685, 
108,270.07208,800.03564, 
109,272.22263,800.03864, 
110,274.52744,800.1719, 
111,276.79938,800.19946, 
112,278.94293,800.11774, 
113,281.20538,800.1936, 
114,283.48132,800.38745, 
115,285.72742,800.54004, 
116,287.90573,800.5827, 
117,290.20428,800.62866, 
118,292.34824,800.64954, 
119,294.24353,800.7755, 
120,295.80072,800.78937, 
121,296.98944,800.80896, 
122,298.23654,800.9087, 
123,299.44016,800.9078, 
124,300.53018,801.0607, 
125,301.68024,801.1316, 
126,302.7812,801.32135, 
127,303.8665,801.52576, 
128,304.77905,801.74426, 
