Frame X1 Y1 Flag1 X2 Y2 Flag2 X3 Y3 Flag3
Tracks 1 to 3      
85 76.677246 536.69257 284.25894 632.3899 16.92344 638.0501   
86 76.30131 535.02405 281.91556 634.11127 16.578 638.056   
87 75.97277 533.6177 282.0179 634.3733 16.980167 638.52924   
88 75.33442 532.4368 285.2163 631.9291 16.564102 638.5107   
89 75.0087 531.6326 284.87543 632.56824 16.297802 638.32416   
90 74.67966 530.93506 282.18155 634.0028 15.977223 638.1442   
91 74.46753 530.58875 282.39703 633.7629 16.526531 638.24286   
92 74.07974 530.5151 283.95532 632.48846 17.309816 638.59406   
93 73.72174 530.7826 284.42532 632.2143 16.474249 638.49786   
94 73.26221 530.99896 282.2349 633.71783 16.305784 638.30786   
95 72.91416 531.78326 284.20486 632.37103 16.113497 638.1217   
96 72.56896 532.81464 284.125 632.7113 16.743565 637.7772   
97 72.16883 534.0195 281.99228 633.9768 17.374495 638.5324   
98 71.930435 535.68695 284.28864 632.67664 16.761412 638.31744   
99 71.41921 537.9258 281.7402 633.48694 17.024794 638.5227   
100 71.1587 540.20654 281.90414 634.14764 17.142857 638.3823   
101 70.76998 542.83044 281.91623 633.9267 19.018072 638.6767   
102 70.27193 545.7171 284.70334 632.18 16.73702 638.59705   
103 69.974945 549.0621 282.13614 634.02094 17.33726 638.6799   
104 69.63187 552.3461 284.2893 632.5818 16.701735 638.6974   
105 69.334435 556.10706 280.66666 634.5821 16.530613 638.30206   
106 68.90969 560.1476 282.2433 634.4821 17.220978 638.5061   
107 68.51566 564.2696 281.4664 634.593 16.575203 638.3455   
108 68.08652 568.9157 284.38065 632.5 16.982222 638.7867   
109 67.82527 573.7989 281.54443 633.937 20.980734 638.7422   
110 67.53939 579.0733 281.2476 633.9183 23.65359 638.8072   
111 67.14286 584.404 281.4855 633.9493 24.343493 639.0107   
112 66.9308 590.27234 281.79797 633.1995 24.749216 638.9091   
113 66.42601 596.5 281.84158 633.6881 25.102585 639.1155   
114 66.04967 603.4492 282.06863 633.993 25.16723 639.2483   
115 65.69277 610.8534 * 281.63434 633.7313 24.52131 638.9623  
116 65.25793 613.71204 * 282.0309 633.9098 24.75719 639.3883 * 
117 65.21756 608.16223 281.91687 633.4082 24.373787 638.9272 *  
118 65.165344 605.0525 281.71204 634.1832 25.743698 639.3269   
119 64.92095 602.08105 284.1833 632.1862 24.482056 638.99426   
120 64.57708 599.51825 282.05234 634.2587 25.433681 639.27313   
121 64.274124 597.42816 282.0391 634.0849 25.496721 639.20984   
122 64.170784 595.53705 281.95706 634.1793 24.3672 638.8888   
123 63.914433 593.832 285.04794 631.8904 25.452137 639.2795   
124 63.948486 592.8555 284.63058 632.3185 24.439444 638.991   
125 63.635628 592 284.33383 632.06616 24.992064 639.0111   
126 63.40081 591.3583 284.80322 632.3968 25.012777 639.15247   
127 63.15306 591.3102 284.7436 632.1795 25.220509 639.5127   
128 62.978 591.394 281.69745 634.0513 23.961407 639.1895   
129 62.69919 591.70734 284.79086 632.01306 24.297853 639.20844   
130 62.504047 592.19635 281.69717 633.5258 24.128477 638.7995   
131 62.427273 592.84546 281.69495 633.8013 23.638487 638.8414   
132 62.193253 594.00714 281.10254 634.31775 25.338709 639.07904   
133 62.049297 595.3551 282.0995 633.9005 25.185623 638.9392   
134 61.811474 597.23975 284.41882 632.46106 25.513817 639.2271   
135 61.633064 599.373 283.9762 632.1667 24.924528 638.97327   
136 61.338264 602.0444 281.83914 633.687 24.673355 639.0024   
137 61.401356 604.8172 284.32132 631.9294 25.124205 639.0207   
138 61.011673 607.8599 * 284.3388 632.2791 25.368988 639.22473 * 
139 60.913208 611.26416 * 282.0222 633.57574 25.337479 639.2463 * 
140 60.59722 616.18054 * 284.28152 632.78 24.522768 639.28107 * 
141 60.23269 614.91705 * 281.95834 633.9505 24.19178 639.15924 * 
142 60.177063 611.63947 * 281.9113 633.9274 23.702303 638.84375 * 
143 59.93097 610.98883 * 281.9074 633.77515 24.181337 639.00354 * 
144 59.81835 610.3652 * 282.1173 634.1313 24.3455 639.22833 * 
145 59.62754 610.2246 * 282.20703 634.007 25.261513 639.20557 * 
146 59.361366 610.4002 * 281.7702 634.0404 25.110662 639.07513 * 
147 59.1487 611.0706 * 282.32224 633.6583 25.29 639.195 * 
148 58.93613 611.8522 * 281.32013 633.6223 24.344828 638.87146 * 
149 58.309006 615.6941 * 282.10114 634.0112 25.605621 639.4727 * 
150 58.282875 616.5688 * 281.4057 634.0608 22.685366 638.67883 * 
151 58.079597 616.36554 * 284.6278 632.6182 25.387371 639.471 * 
152 57.72121 616.4818 * 281.98737 633.952 24.60016 639.04926 * 
153 57.56347 616.5867 * 282.12228 633.9837 23.092983 639.2526 * 
154 57.28248 617.216 * 281.97794 634.05585 24.21912 639.0195 * 
155 57.049698 617.21387 * 281.93054 634.025 22.836466 639.2274 * 
156 56.795795 617.4054 * 284.36874 633.5594 24.085285 639.092 * 
157 56.49107 617.4226 * 284.03278 632.26636 23.965517 638.7476 * 
158 56.460365 617.3445 * 282.10275 634.1082 22.87069 639.0414 * 
159 56.282673 617.459 * 284.46866 632.1865 22.519096 639 * 
160 55.98879 617.5628 * 284.18555 632.70123 22.14903 639.1455 * 
161 55.76395 617.66895 * 284.05814 632.31104 24.511667 639.0383 * 
162 55.669163 617.72156 * 284.17285 632.6142 23.12324 639.05457 * 
163 55.197918 617.68304 * 283.78314 632.3434 24.422697 638.83716 * 
164 55.076694 617.69763 * 281.7429 634.1098 22.423729 638.7644 * 
165 54.849255 617.6955 * 281.88602 634.1373 22.178757 638.9128 * 
166 54.755222 617.6836 * 281.87802 634.1917 22.350847 638.878 * 
167 54.445023 617.8611 * 281.82642 633.8938 21.56419 638.69257 * 
168 54.247776 618.02673 * 284.16077 632.82446 21.785715 638.9982 * 
169 54.082966 618.15344 * 281.77838 633.74866 22.043985 638.96857 * 
170 53.85871 618.0783 * 282.38525 634.0683 21.626984 638.9691 * 
171 53.617294 617.99927 * 284.63513 632.6959 23.070076 639.4811 * 
172 53.42453 618.17053 * 284.03622 632.4768 21.748772 638.6751 * 
173 53.207832 617.78766 * 282.9161 634.0872 22.703773 639.0566 * 
174 52.849205 618.3903 * 281.56097 633.84875 21.55724 638.5808 * 
175 52.70238 618.15625 * 284.17603 632.75854 22.457294 639.105 * 
176 52.63803 618.15344 * 281.82217 633.915 21.653044 638.8391 * 
177 52.403458 618.4121 * 281.8443 633.7051 22.164394 638.76575 * 
178 52.153507 618.21783 * 281.39313 634.0496 21.918367 638.6752 * 
179 51.753258 618.43634 * 280.75668 634.8503 21.704468 638.8282 * 
180 51.699123 618.5088 * 284.64526 633.1385 21.870304 639.05096 * 
181 51.48825 618.4853 * 281.80304 634.048 21.342577 638.84344 * 
182 51.239132 618.6551 * 284.3038 632.4051 21.266256 638.9552 * 
183 51.1053 618.6605 * 284.37128 632.71124 21.255682 639.0644 * 
184 50.85942 618.729 * 284.64838 632.8258 21.851648 639.18866 * 
185 50.540962 618.9449 * 279.91742 634.654 21.641956 638.0505 * 
