Frame	X1	Y1	Flag1
Tracks 1 to 1
1	149.85329	34.842815	 
2	150.03812	34.658447	 
3	150.06708	34.826218	 
4	150.28215	34.905445	 
5	150.2973	34.942944	 
6	150.34718	34.90356	 
7	150.44864	35.0287	 
8	150.6282	35.106335	 
9	150.26106	34.905605	 
10	150.45891	35.136227	 
11	150.45059	35.091316	 
12	150.43303	35.200153	 
13	150.07988	35.107986	 
14	150.31682	35.44745	 
15	150.35541	35.56545	 
16	150.17572	35.56938	 
17	150.07744	35.76015	 
18	150.01897	36.008347	 
19	150.03822	36.206146	 
20	151.71361	37.919304	 
21	149.82878	36.67576	 
22	151.84628	38.67152	 
23	153.18457	39.847317	 
24	150.01575	37.547977	 
25	149.99405	37.909225	 
26	150.29488	38.546757	 
27	152.31905	41.16349	 
28	150.45732	40.216465	 
29	153.28802	44.006474	 
30	151.23361	42.330482	 
31	151.51881	43.509407	 
32	151.32188	44.431297	 
33	154.42635	49.57649	 
34	150.85822	58.574627	*
35	150.95494	62.124462	*
36	150.8938	65.7677	*
37	150.88495	69.736725	*
38	150.95354	74.048676	*
39	150.98099	78.57159	*
40	150.94676	83.423615	*
41	151.01694	88.56998	 
42	150.95647	94.01765	 
43	150.9717	99.76415	 
44	150.85991	105.69082	 
45	150.94638	112.06359	 
46	151.07214	118.860695	 
47	151.02238	125.70647	 
48	150.95432	132.97781	 
49	151.0478	140.48192	 
50	150.9892	148.1865	 
51	150.94716	156.39702	 
52	151.01227	164.609	 
53	150.84454	173.30392	 
54	150.87747	182.3845	 
55	150.9587	191.6453	 
56	150.83636	201.22424	 
57	150.99539	211.14923	 
58	150.91357	221.19753	 
59	150.96013	231.5276	 
60	150.77795	242.44249	 
61	150.78387	253.33226	 
62	151.00319	264.98727	 
63	150.88538	276.53656	 
64	150.9932	288.47958	 
65	150.96643	300.45407	 
66	150.79123	313.1807	 
67	150.85146	326.06158	 
68	150.72101	338.8623	 
69	150.83333	352.34644	 
70	150.64499	366.08737	 
71	150.53423	379.9981	 
72	150.71875	394.1914	 
73	150.61067	408.73715	 
74	150.61765	423.61374	 
75	150.52846	438.5691	 
76	150.36383	454.03616	 
77	150.61864	469.51273	 
78	150.64473	485.2763	 
79	150.4912	501.53964	 
80	150.38289	518.08105	 
81	150.37215	534.7968	 
82	150.43518	551.6389	 
83	150.37923	568.7367	 
84	150.16216	586.4459	 
85	150.31586	602.2677	 
86	150.14737	599.4079	 
87	150.23299	591.61255	 
88	150.21355	584.5339	 
89	150.07964	577.6201	 
90	150.12634	570.8844	 
91	150.04593	564.39764	 
92	150.01053	558.4079	 
93	150.13213	552.5389	 
94	150.05235	547.1361	 
95	149.89378	541.9042	 
96	149.98032	537.2402	 
97	149.83165	532.581	 
98	149.81421	528.283	 
99	149.74121	524.2362	 
100	149.78206	520.29486	 
101	149.84	516.28	 
102	149.789	513.3491	 
103	149.7347	510.7398	 
104	149.54	508.11	 
105	149.435	506.0075	 
106	149.39104	504.0109	 
107	149.37224	502.215	 
108	149.34422	500.85175	 
109	149.3593	499.73618	 
110	149.20352	498.88693	 
111	149.20633	498.16077	 
112	148.92355	497.7456	 
113	149.00375	497.5777	 
114	149.04974	497.85324	 
115	148.97949	498.6436	 
116	148.88597	499.59525	 
117	148.94612	500.901	 
118	148.71356	502.51004	 
119	148.4755	504.19363	 
120	148.4851	506.18982	 
121	148.5967	508.6552	 
122	148.43655	510.9264	 
123	148.4771	514.1463	 
124	148.4641	517.28973	 
125	148.35938	520.64844	 
126	148.41362	524.2984	 
127	148.22179	528.3714	 
128	148.22208	532.6948	 
129	147.95358	537.378	 
130	148.00954	542.29834	 
131	147.88171	547.7366	 
132	147.77223	553.40564	 
133	147.66931	559.045	 
134	147.72343	565.1267	 
135	147.66986	571.3658	 
136	147.54088	577.9087	 
137	147.51662	584.9709	 
138	147.268	592.1587	 
139	147.29895	599.7193	 
140	147.32938	603.2775	 
141	147.44077	598.17773	 
142	147.40338	594.49756	 
143	147.30798	591.20325	 
144	147.17154	588.2129	 
145	147.18059	585.4656	 
146	147.00244	582.9366	 
147	147.04434	580.8202	 
148	147.14108	578.8515	 
149	147.0475	577.2	 
150	146.98395	575.81854	 
151	146.84889	574.97174	 
152	146.80846	574.11444	 
153	146.83333	573.4284	 
154	146.77074	573.2512	 
155	146.92647	573.201	 
156	146.89372	573.55554	 
157	146.73367	574.4322	 
158	146.65175	575.55475	 
159	146.62312	576.995	 
160	146.70732	578.6024	 
161	146.66216	580.2371	 
162	146.50986	582.18225	 
163	146.54692	584.6975	 
164	146.46814	587.0809	 
165	146.48236	590.1801	 
166	146.5511	593.3443	 
167	146.33817	596.9879	 
168	146.39555	601.79114	 
169	146.31688	603.6667	 
170	146.29773	600.5318	 
171	146.2123	598.7715	 
172	146.3771	597.29034	 
173	146.21162	595.98834	 
174	146.31384	594.81744	 
175	146.26236	594.1447	 
176	146.40887	593.5408	 
177	146.20192	593.3486	 
178	146.17386	593.47363	 
179	146.01765	593.88586	 
180	146.18483	594.45734	 
181	146.07143	595.7048	 
182	146.2247	597.12354	 
183	146.16745	599.0024	 
184	146.04666	601.3356	 
185	145.97083	604.28876	 
186	145.95284	603.47064	 
187	146.04305	601.58167	 
188	146.08182	600.60455	 
189	146.0	600.01825	 
190	145.99887	599.81464	 
191	146.08145	600.0475	 
192	145.98064	600.5114	 
193	146.02	601.86633	 
194	146.114	603.372	 
195	146.10692	603.92566	 
196	146.12062	603.3495	 
197	146.06837	603.0705	 
198	146.08873	603.31213	 
199	145.98875	603.9397	 
200	146.08197	604.11884	 
201	146.10127	603.9156	 
202	146.2006	603.5855	 
203	146.12552	603.7407	 
204	146.16528	603.7521	 
205	146.10085	603.62604	 
206	146.1373	603.56354	 
207	146.22505	603.4796	 
208	146.19215	603.51654	 
209	146.34317	603.5081	 
210	146.3814	603.66156	 
211	146.36858	603.63965	 
212	146.31895	603.80524	 
213	146.26749	603.8107	 
214	146.333	603.79694	 
215	146.46524	603.70654	 
216	146.47551	603.6102	 
217	146.38565	603.4938	 
218	146.44695	603.2898	 
219	146.46458	603.26666	 
220	146.50206	603.35156	 
221	146.55591	603.30536	 
222	146.56406	603.33887	 
223	146.5911	603.41925	 
224	146.67047	603.4106	 
225	146.4709	603.5478	 
226	146.65146	603.5083	 
227	146.7033	603.5698	 
228	146.60811	603.34406	 
229	146.66667	603.41974	 
230	146.81262	603.2557	 
231	146.76305	603.2119	 
232	146.75726	603.1307	 
233	146.87067	603.2067	 
234	146.89462	603.2624	 
235	146.8522	603.1939	 
236	146.93658	603.2089	 
237	146.90167	603.34937	 
238	146.90956	603.31915	 
239	146.93333	603.50415	 
240	146.89426	603.34393	 
241	146.81512	603.3361	 
242	146.84511	603.2131	 
243	146.95586	603.34393	 
244	146.84303	603.1424	 
245	146.94969	603.1591	 
246	146.95073	603.1667	 
247	146.90125	602.9948	 
248	146.84534	602.9767	 
249	146.83127	603.2598	 
250	146.95341	603.1874	 
251	146.88037	603.33844	 
252	146.7935	603.28406	 
253	146.7625	603.1813	 
254	146.71988	603.3541	 
255	146.75865	603.20264	 
256	146.72887	603.20514	 
257	146.63637	603.05164	 
258	146.55275	602.9768	 
259	146.78279	602.9836	 
260	146.55263	603.0516	 
261	146.52066	602.90704	 
262	146.63376	602.99896	 
263	146.54872	602.9915	 
264	146.55286	603.18713	 
265	146.53967	603.37054	 
266	146.44846	603.35156	 
267	146.59244	603.34033	 
268	146.4311	603.27246	 
269	146.45464	603.15564	 
270	146.44978	603.05646	 
271	146.40546	603.0294	 
272	146.41045	602.8945	 
273	146.3647	603.0328	 
274	146.3072	603.0763	 
275	146.38051	602.99475	 
276	146.32947	603.00525	 
277	146.33228	603.23883	 
278	146.17299	603.3481	 
279	146.21048	603.348	 
280	146.3614	603.41046	 
281	146.19565	603.32404	 
282	146.31224	603.09705	 
283	146.24895	603.20886	 
284	146.16455	603.09705	 
285	146.20041	602.89874	 
286	146.25362	603.1646	 
287	146.28526	603.1379	 
288	146.30493	603.13654	 
289	146.14792	603.32916	 
290	146.15834	603.37085	 
291	146.2194	603.3375	 
292	146.20248	603.32025	 
293	146.11601	603.39325	 
294	146.46875	603.19165	 
295	146.34616	603.36487	 
296	146.2055	603.4068	 
297	146.2412	603.1356	 
298	146.30923	603.11646	 
299	146.31781	603.07764	 
300	146.3072	603.3432	 
301	146.34329	603.30414	 
302	146.25468	603.39813	 
303	146.37474	603.4117	 
304	146.3383	603.5362	 
305	146.37216	603.3392	 
306	146.26582	603.5591	 
307	146.3709	603.26434	 
308	146.36336	603.43994	 
309	146.38936	603.25366	 
310	146.42024	603.25256	 
311	146.48125	603.25415	 
312	146.62793	603.22705	 
313	146.61752	603.31445	 
314	146.57393	603.2741	 
315	146.55956	603.37067	 
316	146.6467	603.42975	 
317	146.66394	603.4283	 
318	146.6888	603.4315	 
319	146.7	603.5687	 
320	146.68275	603.44867	 
321	146.75626	603.4437	 
322	146.70987	603.32306	 
323	146.77916	603.2438	 
324	146.74948	603.2382	 
325	146.6893	603.11523	 
326	146.7137	603.2303	 
327	146.78189	603.27985	 
328	146.88669	603.44385	 
329	146.86777	603.5062	 
330	146.93124	603.3771	 
331	146.9217	603.4666	 
332	146.91225	603.46326	 
333	146.8719	603.4793	 
334	146.97798	603.435	 
335	146.8843	603.50415	 
336	146.92531	603.20746	 
337	146.86961	603.3522	 
338	146.90413	603.25256	 

Track 	Length	Distance traveled	Nr of Frames
1	913.7198	568.41736	338
