Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	61.98478	290.9321	 	12.78341	630.59216	 	 	 	 	 	 	 
2	76.920715	302.32202	*	13.3040085	630.6826	 	 	 	 	 	 	 
3	61.32143	290.68088	*	12.837663	630.1039	 	 	 	 	 	 	 
4	78.19035	303.17004	*	12.869305	630.67267	 	 	 	 	 	 	 
5	76.25235	302.2304	 	13.134744	630.3775	 	 	 	 	 	 	 
6	62.856876	291.97583	 	12.633495	630.64075	 	 	 	 	 	 	 
7	75.86478	302.63364	 	12.840278	630.7037	 	 	 	 	 	 	 
8	61.549397	291.3518	 	12.79646	630.44025	 	 	 	 	 	 	 
9	77.39967	303.7319	 	12.567164	630.94775	 	 	 	 	 	 	 
10	77.935814	304.4223	 	12.7675	630.91	 	 	 	 	 	 	 
11	61.421295	292.17477	 	13.010298	630.5458	 	 	 	 	 	 	 
12	77.99391	305.0739	*	12.863636	631.0012	 	 	 	 	 	 	 
13	78.043106	305.51035	 	12.556511	630.62775	 	 	 	 	 	 	 
14	77.131226	305.0648	 	12.752822	630.43677	 	 	 	 	 	 	 
15	61.1018	292.86334	*	12.93384	630.27875	 	 	 	 	 	 	 
16	61.246048	293.3657	 	12.910088	630.4079	 	 	 	 	 	 	 
17	78.30132	307.6341	 	13.4375	630.4911	 	 	 	 	 	 	 
18	62.19885	295.05978	 	13.121444	630.38403	 	 	 	 	 	 	 
19	62.591415	296.37402	 	13.113334	630.5845	 	 	 	 	 	 	 
20	78.23716	311.0589	 	13.004329	630.20996	 	23.44382	262.84082	 	 	 	 
21	78.65338	313.19324	 	13.35023	630.8018	 	26.27972	264.74127	 	 	 	 
22	78.8606	315.29544	 	13.320755	630.97406	 	23.525	261.7125	 	 	 	 
23	78.27045	316.40387	 	13.168152	630.5579	 	20.879747	259.95993	 	 	 	 
24	77.63389	326.57532	 	13.346491	630.4211	 	21.183544	260.1287	 	 	 	 
25	77.66205	330.1567	 	12.73725	630.29156	 	23.749012	262.0415	 	 	 	 
26	77.79087	334.02655	 	13.052572	630.25616	 	24.401516	262.3144	 	 	 	 
27	77.79515	338.4119	 	12.737443	630.47943	 	24.984163	263.4819	 	 	 	 
28	77.69469	342.8053	 	12.890455	630.1681	 	20.706896	259.7457	 	 	 	 
29	77.79139	347.5883	 	12.929864	630.4457	 	22.830645	261.10483	 	 	 	 
