Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	155.69878	21.946484	 	9.770677	629.3346	 	277.6919	628.4742	 	 	 	 
2	155.64742	22.196049	 	10.305785	629.5	 	276.87787	628.874	 	 	 	 
3	155.60687	22.399237	 	9.942149	629.9669	 	277.41666	628.9405	 	 	 	 
4	155.36519	22.578518	 	9.7851715	629.5114	 	278.93677	628.182	 	 	 	 
5	155.22072	22.88889	 	9.751938	629.5504	 	278.5281	628.90564	 	 	 	 
6	155.1053	23.06701	 	9.8828125	629.64844	 	277.5223	628.5818	 	 	 	 
7	154.81325	23.531626	 	9.973684	629.6165	 	275.99118	628.5565	 	 	 	 
8	155.06805	24.195267	 	9.628	629.82	 	277.39694	628.8855	 	 	 	 
9	155.19391	24.880386	 	10.161157	629.9463	 	277.88306	628.8468	 	 	 	 
10	155.47604	25.73503	 	10.098425	629.7638	 	276.74823	628.578	 	 	 	 
11	155.46898	26.70975	 	10.109848	629.5985	 	278.61584	628.5541	 	 	 	 
12	155.57018	27.953217	 	9.626482	629.7016	 	277.83597	628.9545	 	 	 	 
13	155.99573	29.361824	 	10.121622	629.75867	 	277.6	627.80347	 	 	 	 
14	156.39058	30.901663	 	9.892858	629.6627	 	279.028	628.528	 	 	 	 
15	156.59315	32.38082	 	9.746032	629.76984	 	278.00806	628.7782	 	 	 	 
16	157.54468	43.48936	*	9.838983	629.86017	 	278.4508	628.66394	 	 	 	 
17	157.58714	46.85512	*	9.890041	630.0685	 	276.38235	629.1353	 	 	 	 
18	157.49554	50.493317	*	9.75974	629.8463	 	277.91666	629.19165	 	 	 	 
19	157.52888	54.453335	*	10.0	629.85834	 	278.28296	628.6318	 	 	 	 
20	157.44456	58.601997	*	9.909962	629.3889	 	278.1498	628.6401	 	 	 	 
21	157.42152	63.002243	 	9.8	629.7077	 	277.77048	629.4221	 	 	 	 
22	157.27162	67.703995	 	10.126017	629.6057	 	277.35608	628.6439	 	 	 	 
23	157.28864	72.74545	 	9.885827	629.7992	 	277.56274	628.3819	 	 	 	 
24	157.32568	78.25917	 	10.026882	629.33514	 	277.28873	628.52466	 	 	 	 
25	157.31042	83.96208	 	9.66	629.808	 	277.60345	628.55365	 	 	 	 
26	157.25	89.85142	 	9.967742	629.5887	 	277.36365	628.9697	 	 	 	 
27	157.30861	96.14115	 	9.939689	629.644	 	277.2072	628.751	 	 	 	 
28	157.24019	102.48039	 	9.57563	630.0294	 	277.49197	628.91766	 	 	 	 
29	157.24619	109.307106	 	10.002128	629.87024	 	277.3687	629.00964	 	 	 	 
30	157.24554	116.64758	 	9.579166	629.57086	 	277.82947	628.76355	 	 	 	 
31	157.20781	123.880356	 	10.145162	629.7339	 	277.25366	628.8052	 	 	 	 
32	157.13846	131.6718	 	9.930233	629.4186	 	279.45764	628.48303	 	 	 	 
33	157.12334	139.53183	 	9.997942	629.83746	 	278.32608	628.666	 	 	 	 
34	157.09467	147.88667	 	10.002025	629.7348	 	277.57452	628.6294	 	 	 	 
35	157.04076	156.41576	 	10.041353	629.3459	 	277.125	628.86743	 	 	 	 
36	156.9626	165.29501	 	9.7490425	629.408	 	278.13812	628.8191	 	 	 	 
37	156.81143	174.57428	 	9.472603	630.81506	 	277.46124	628.7132	 	 	 	 
38	156.83527	183.83237	 	10.010121	629.63763	 	278.184	628.768	 	 	 	 
39	156.79395	193.57492	 	9.661049	629.5375	 	276.1043	629.0072	 	 	 	 
40	156.78528	203.7943	 	9.808017	629.79114	 	278.07874	628.5591	 	 	 	 
41	156.79787	214.19604	 	9.912213	629.44275	 	277.63257	628.7689	 	 	 	 
42	156.7291	224.83437	 	10.160232	629.57336	 	277.94666	628.6423	 	 	 	 
43	156.48433	235.85423	 	10.165289	629.58264	 	277.329	628.23236	 	 	 	 
44	156.5615	246.83981	 	9.830472	629.74036	 	277.5886	629.2342	 	 	 	 
45	156.48701	258.3474	 	9.163462	630.86536	 	278.13116	628.6787	 	 	 	 
46	156.53236	270.28317	 	9.929788	629.77234	 	277.46124	628.82947	 	 	 	 
47	156.46027	282.36093	 	9.824895	629.9515	 	276.79477	628.82465	 	 	 	 
48	156.33838	294.65488	 	9.966926	629.644	 	277.3421	628.8985	 	 	 	 
49	156.4929	307.27304	 	10.079766	629.60895	 	278.28683	628.56976	 	 	 	 
50	156.2695	320.51773	 	9.706406	629.0516	 	277.3905	628.53284	 	 	 	 
51	156.13986	333.56992	 	9.730769	629.7077	 	277.81836	628.3352	 	 	 	 
52	156.13272	347.02365	 	9.736	629.58	 	277.44922	628.9297	 	 	 	 
53	155.98718	360.91025	 	9.78626	629.41986	 	277.72058	628.6103	 	 	 	 
54	156.04135	375.0639	 	9.724067	629.9149	 	278.15726	628.88306	 	 	 	 
55	156.0093	389.39218	 	9.55303	629.5303	 	277.3297	628.46014	 	 	 	 
56	155.98221	404.12845	 	9.900778	629.8191	 	277.6487	628.5372	 	 	 	 
57	155.76971	419.03943	 	9.638075	629.85144	 	278.10834	629.0625	 	 	 	 
58	155.76123	434.13675	 	9.899194	629.83466	 	277.08823	628.84924	 	 	 	 
59	155.72269	449.75632	 	9.812236	629.8882	 	278.6895	628.7621	 	 	 	 
60	155.66318	465.5293	 	9.828185	629.5116	 	278.53983	628.6912	 	 	 	 
61	155.50424	481.4195	 	9.892307	629.38464	 	277.50748	628.59735	 	 	 	 
62	155.53525	497.9846	 	9.724067	630.0104	 	277.5476	629.0714	 	 	 	 
63	155.47826	514.4652	 	9.95993	629.2143	 	277.59525	628.59155	 	 	 	 
64	155.4119	531.1476	 	9.816603	629.7432	 	277.43863	628.5794	 	 	 	 
65	155.39594	548.24207	 	9.818519	629.5222	 	277.32288	628.7915	 	 	 	 
66	155.1741	565.62946	 	9.710116	629.644	 	276.92966	628.8764	 	 	 	 
67	155.27777	583.25	 	9.996124	629.54266	 	277.8577	628.7	 	 	 	 
68	155.26688	598.90796	 	9.956897	629.76294	 	279.12555	628.6542	 	 	 	 
