Frame	X1	Y1	Flag1
Tracks 1 to 1
1	110.534485	275.37128	 
2	110.55374	275.78036	 
3	110.62471	276.35913	 
4	110.80569	276.9929	 
5	111.04965	277.68243	 
6	110.9738	278.99203	 
7	110.6959	280.67538	 
8	110.827354	282.222	 
9	111.22234	284.0705	 
10	111.374725	286.45825	 
11	110.899	291.04114	 
12	111.06266	294.2775	 
13	110.945595	297.98447	 
14	110.93617	301.74734	 
15	111.03191	306.02127	 
16	111.07333	310.40134	 
17	111.23151	315.03973	 
18	111.150406	320.00406	 
19	111.18975	325.0928	 
20	111.275	330.8139	 
21	111.22965	336.5843	 
22	111.30229	342.66046	 
23	111.30229	349.13898	 
24	111.37353	355.90588	 
25	111.334785	362.9203	 
26	111.55793	370.28964	 
27	111.28019	377.98917	 
28	111.375	385.85626	 
29	111.42258	393.8774	 
30	111.43464	402.2451	 
31	111.328285	411.28787	 
32	111.254326	420.44116	 
33	111.47203	429.83215	 
34	111.57458	439.4966	 
35	111.695206	449.4452	 
36	111.68532	459.53845	 
37	111.697235	470.08823	 
38	111.710144	480.971	 
39	111.77562	491.95935	 
40	111.695656	503.3877	 
41	111.706764	515.1391	 
42	111.90824	527.18536	 
43	111.70377	539.2849	 
44	111.82184	551.7988	 
45	111.74303	564.6912	 
46	111.852715	577.84106	 
47	111.78662	591.1337	 
48	111.79474	591.3026	 
49	111.731636	583.5791	 
50	111.659546	576.6652	 
51	111.75284	569.92896	 
52	111.57584	563.89886	 
53	111.38372	557.76746	 
54	111.54237	552.0057	 
55	111.572426	546.49445	 
56	111.510956	541.3712	 
57	111.21587	536.7813	 
58	111.097824	532.37775	 
59	111.22479	528.1131	 
60	111.12666	524.244	 
61	111.09673	520.4918	 
62	111.13369	516.97864	 
63	111.2124	513.96967	 
64	111.03581	511.07028	 
65	110.940315	508.63528	 
66	110.833336	506.42188	 
67	110.85979	504.56613	 
68	110.8089	503.12827	 
69	110.72622	502.12726	 
70	110.541664	501.04428	 
71	110.55426	500.23386	 
72	110.502594	499.6606	 
73	110.49745	499.6556	 
74	110.40979	499.69846	 
75	110.43095	500.20078	 
76	110.24612	500.94818	 
77	110.27865	502.02603	 
78	110.14948	503.3866	 
79	110.12725	505.0964	 
80	109.95128	507.1436	 
81	109.703125	509.50522	 
82	109.69211	512.1579	 
83	109.497406	514.8938	 
84	109.53733	518.124	 
85	109.46817	521.4841	 
86	109.37766	525.1409	 
87	109.31383	529.0266	 
88	109.27333	533.21466	 
89	109.12398	538.1403	 
90	109.05703	543.0995	 
91	109.05163	548.22284	 
92	108.866844	553.67664	 
93	108.76373	559.4286	 
94	108.61389	565.6361	 
95	108.594444	572.13336	 
96	108.5765	578.9016	 
97	108.3414	586.0968	 
98	108.37192	593.7512	 
99	108.21889	595.8176	 
100	108.13242	590.9155	 
101	108.00237	586.82465	 
102	107.946075	582.98773	 
103	107.93672	579.69104	 
104	107.69656	576.8047	 
105	107.735146	574.1361	 
106	107.55446	571.81934	 
107	107.47783	569.78326	 
108	107.490074	568.3536	 
109	107.266914	566.911	 
110	107.174934	565.7978	 
111	107.05366	565.0951	 
112	107.01379	564.3346	 
113	106.88702	563.8798	 
114	106.6906	564.03217	 
115	106.77027	564.2273	 
116	106.6467	565.00366	 
117	106.46814	565.78674	 
118	106.42556	567.2717	 
119	106.39851	568.9505	 
120	106.088234	570.6887	 
121	106.02439	572.97314	 
122	105.82918	575.5574	 
123	105.80637	578.4314	 
124	105.67391	581.43475	 
125	105.60437	584.65533	 
126	105.545975	588.55975	 
127	105.40022	592.6131	 
128	105.411766	597.349	 
129	105.36624	595.38745	 
130	105.25378	592.8261	 
131	104.96827	590.791	 
132	104.89514	589.0938	 
133	104.75	587.65625	 
134	104.62222	586.4756	 
135	104.50445	585.60223	 
136	104.24828	584.98285	 
137	104.22146	584.758	 
138	104.158195	584.67554	 
139	104.08542	584.98517	 
140	104.00114	585.7222	 
141	103.87273	586.50226	 
142	103.88938	587.8739	 
143	103.726875	589.4361	 
144	103.652504	591.402	 
145	103.46559	593.64624	 
146	103.26143	597.22766	 
147	103.10077	598.3426	 
148	102.96502	596.0041	 
149	102.94658	594.5705	 
150	102.64675	593.53357	 
151	102.54721	592.8884	 
152	102.47034	592.375	 
153	102.38866	592.1177	 
154	102.33369	592.3721	 
155	102.144684	592.934	 
156	102.01266	593.7173	 
157	101.85	594.95624	 
158	101.6875	597.39453	 
159	101.59569	598.78894	 
160	101.548546	598.0495	 
161	101.2428	596.46295	 
162	101.23181	595.9719	 
163	101.17894	595.7209	 
164	100.98755	595.7946	 
165	100.75361	596.2588	 
166	100.72736	597.37726	 
167	100.63283	598.79034	 
168	100.65399	598.8498	 
169	100.45247	598.1711	 
170	100.29406	597.47424	 
171	100.17984	597.4941	 
172	100.066734	598.13055	 
173	99.94402	599.00476	 
174	99.92561	599.37756	 
175	99.777885	599.07275	 
176	99.54708	598.8465	 
177	99.46998	599.22986	 
178	99.44824	599.5185	 
179	99.39963	599.3513	 
180	99.290565	599.07733	 
181	99.0612	599.3456	 
182	99.03962	599.40564	 
183	98.892525	599.4514	 
184	98.82959	599.43823	 
185	98.7067	599.567	 
186	98.45379	599.72	 
187	98.31502	599.6667	 
188	98.138535	600.0266	 
189	97.98218	599.9128	 
190	97.95421	600.0271	 
191	97.80459	599.9899	 
192	97.806694	600.03534	 
193	97.710236	599.9022	 
194	97.60073	599.96704	 
195	97.60204	599.9434	 
196	97.51657	600.0378	 
197	97.4326	600.0975	 
198	97.38662	600.1673	 
199	97.21795	600.32416	 
200	97.110504	600.4656	 
201	96.976364	600.6473	 
202	96.89891	600.6475	 
203	96.85027	600.5726	 
204	96.81743	600.5532	 
205	96.61688	600.7134	 
206	96.711296	600.6821	 
207	96.70401	600.6967	 
208	96.72909	600.5745	 
209	96.51649	600.6044	 
210	96.49274	600.6887	 
211	96.49818	600.6439	 
212	96.39781	600.7719	 
213	96.348145	600.98334	 
214	96.20803	600.9179	 
215	96.09745	601.13025	 
216	96.09498	601.319	 
217	96.063965	601.24054	 
218	95.99009	601.35583	 
219	95.92058	601.4513	 
220	95.92029	601.3243	 
221	95.95027	601.3481	 
222	95.908676	601.14374	 
223	95.884476	601.2509	 
224	95.83932	601.3492	 
225	95.77738	601.4187	 
226	95.76703	601.5394	 
227	95.721825	601.53937	 
228	95.763535	601.7202	 
229	95.70856	601.6729	 
230	95.681175	601.7078	 
231	95.62544	601.71027	 
232	95.61712	601.7126	 
233	95.64388	601.7392	 
234	95.59574	601.6489	 
235	95.70604	601.6616	 
236	95.61828	601.6792	 
237	95.621216	601.6408	 
238	95.621216	601.7068	 
239	95.47902	601.8934	 
240	95.46187	602.01996	 
241	95.44494	602.0773	 
242	95.336266	602.3486	 
243	95.34127	602.3113	 
244	95.35965	602.32104	 
245	95.36783	602.36957	 
246	95.354645	602.33185	 
247	95.34833	602.4471	 
248	95.38319	602.3177	 
249	95.34192	602.2851	 
250	95.32056	602.2282	 
251	95.229965	602.3345	 
252	95.18166	602.4965	 
253	95.166084	602.6107	 
254	95.10596	602.6331	 
255	94.946205	602.6305	 
256	94.96957	602.6374	 
257	94.938934	602.7124	 
258	94.934555	602.6396	 
259	94.953445	602.82587	 
260	94.93158	602.59827	 
261	94.87653	602.60333	 
262	94.87889	602.68164	 
263	94.80329	602.64734	 
264	94.79432	602.6394	 
265	94.73785	602.64233	 
266	94.630806	602.85284	 
267	94.543106	602.8224	 
268	94.45533	603.02576	 
269	94.35	603.0931	 
270	94.315384	603.1667	 
271	94.16157	603.13776	 
272	94.07217	603.23193	 
273	94.14686	603.2046	 
274	94.039764	603.0279	 
275	94.02027	603.1098	 
276	93.85324	602.9676	 
277	93.79592	602.96936	 
278	93.644554	603.14453	 
279	93.582054	603.11365	 
280	93.49317	603.15356	 
281	93.44854	603.2513	 
282	93.296555	603.4552	 
283	93.162605	603.3348	 
284	93.120575	603.3769	 
285	93.02551	603.40137	 

Track 	Length	Distance traveled	Nr of Frames
1	634.02496	328.49704	285
