Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3
Tracks 1 to 3
1	125.04237	225.81895	 	8.605856	616.8739	 	272.91632	631.30475	 
2	124.7516	225.96474	 	8.409091	617.756	 	273.5066	631.3202	 
3	124.70968	226.1871	 	8.0390625	619.3151	 	273.0289	631.69336	 
4	124.86392	226.35918	 	9.026807	618.1247	 	272.37076	631.3517	 
5	124.71587	226.43968	 	8.188725	617.652	 	273.4865	631.4011	 
6	125.36751	226.95741	 	8.46028	617.3154	 	273.4402	631.33545	 
7	125.189384	227.3653	 	9.003597	619.9796	 	273.82666	631.4644	 
8	125.423676	227.94548	 	8.802212	620.3919	 	272.22787	631.5842	 
9	125.669014	229.04303	 	8.919432	619.6872	 	272.15652	631.6326	 
10	125.81938	230.06435	 	8.9	619.58704	 	272.84903	631.6028	 
11	125.98222	231.0255	 	9.193236	619.872	 	272.513	631.54987	 
12	125.92647	232.1603	 	9.3938055	618.52655	 	271.54724	631.40967	 
13	126.40909	233.98827	 	8.439252	616.1355	 	272.04926	631.4832	 
14	131.21126	245.16667	 	9.4	620.57074	 	272.86682	631.3603	 
15	131.35683	248.21367	 	8.855972	618.8841	 	272.4073	631.72296	 
16	131.37827	251.69348	 	9.058537	619.6244	 	273.13657	631.54846	 
17	131.45021	255.47403	 	8.25179	619.23987	 	272.38937	631.4787	 
18	131.5655	259.31006	 	9.58776	620.0335	 	273.2689	631.5089	 
19	131.77069	263.67673	 	8.706422	617.2867	 	273.1545	631.2575	 
20	131.84868	268.23685	 	8.690023	618.0083	 	273.0066	631.5329	 
21	132.03006	273.09244	 	8.541474	616.73505	 	272.1218	631.4893	 
22	132.00453	278.17874	 	8.652174	619.9517	 	273.28397	631.4777	 
23	132.2016	283.73236	 	9.112293	621.28485	 	273.10986	631.5718	 
24	132.18852	289.4321	 	8.398795	616.96027	 	272.35306	631.6294	 
25	132.22183	295.57816	 	9.008968	617.95966	 	272.30753	631.4833	 
26	132.32558	301.96744	 	9.263392	617.17413	 	272.61392	631.43036	 
27	132.53622	308.66907	 	7.668704	616.06726	 	272.49777	631.8096	 
28	132.4	315.5317	 	9.213235	617.8309	 	272.4755	631.6826	 
29	132.5049	322.65686	 	8.165888	617.8855	 	272.04895	631.55316	 
30	132.70393	330.34274	 	9.045455	621.11914	 	272.59167	631.5043	 
31	132.6956	337.99878	 	8.594037	617.1491	 	271.78876	631.64014	 
32	132.80222	346.30344	 	8.914918	619.3625	 	271.76404	631.41266	 
33	132.9386	354.63034	 	9.024475	619.95685	 	272.19724	631.549	 
34	132.87209	363.469	 	8.0703125	620.6849	 	272.39062	631.5893	 
35	132.9718	372.44617	 	9.149532	619.7523	 	272.59573	631.4234	 
36	132.99223	381.79016	 	8.169856	617.5287	 	273.23465	631.4715	 
37	133.14551	391.21692	 	8.800469	618.53754	 	272.81277	631.3	 
38	133.08511	401.0665	 	9.354838	621.2604	 	272.97708	631.32294	 
39	133.2784	411.20636	 	8.575	616.61816	 	272.143	631.6441	 
40	133.35042	421.94043	 	9.471765	621.2647	 	272.51056	631.60785	 
41	133.66147	432.6473	 	9.668224	620.42523	 	273.1998	631.38983	 
42	133.47728	443.8125	 	8.633928	616.37274	 	272.1757	631.4834	 
43	133.61696	455.10233	 	8.9637	620.2143	 	272.82977	631.2859	 
44	133.77168	466.7023	 	8.9564705	619.7094	 	271.84375	631.5021	 
45	133.76666	478.4971	 	7.8653846	616.5336	 	273.19043	631.57794	 
46	133.87941	490.69116	 	9.054324	617.2007	 	272.0232	631.4726	 
47	133.82507	503.1718	 	8.940806	620.9987	 	272.1777	631.7119	 
48	133.90549	516.0518	 	8.772947	617.8913	 	272.66595	631.434	 
49	133.97385	529.0877	 	8.638568	616.7425	 	271.99274	631.50415	 
50	134.04062	542.3187	 	8.805882	617.7447	 	273.1026	631.446	 
51	134.10645	555.98065	 	9.1228285	621.03595	 	272.75925	631.5806	 
52	134.16563	569.87463	 	9.861174	620.9018	 	271.6318	631.6402	 
53	134.32866	584.1075	 	9.802197	623.5659	 	272.597	631.51294	 
54	134.32927	598.32623	 	9.062092	616.5458	 	271.7675	631.56586	 
55	134.47127	610.0799	 	8.651659	616.61847	 	272.89093	631.3661	 
56	134.48886	600.4755	 	8.924379	617.01917	 	272.83975	631.2906	 
57	134.51428	591.4762	 	8.530445	617.9075	 	272.9083	631.3166	 
58	134.60146	583.442	 	9.157343	618.5396	 	273.38388	631.39465	 
59	134.56104	575.77466	 	8.87825	621.0792	 	272.81317	631.35315	 
60	134.78572	568.16907	 	9.344125	620.1187	 	270.87662	631.74023	 
61	134.70525	560.79596	 	8.972222	618.6458	 	270.22763	631.4503	 
62	134.90758	553.84595	 	8.877574	617.8616	 	268.61243	631.6598	 
63	135.16745	547.1297	 	9.012586	616.7586	 	272.20258	631.528	 
64	134.95668	540.7061	 	10.211584	620.6844	 	271.6497	631.5998	 
65	135.06148	534.85266	 	9.008046	616.969	 	271.92615	631.4641	 
66	135.03636	529.24316	 	8.497567	620.79443	 	273.50897	631.5919	 
67	135.12132	523.7109	 	8.1285715	620.3078	 	275.28067	631.3774	 
68	135.13448	518.5023	 	8.551095	619.53894	 	274.12445	631.3668	 
69	135.27777	513.4569	 	8.610565	620.3526	 	273.32852	631.5713	 
70	135.34668	508.60297	 	8.561758	616.8064	 	271.72003	631.72876	 
71	135.2991	504.1875	 	9.12582	617.19366	 	269.87097	631.86694	 
72	135.44014	500.0787	 	10.41796	619.69293	 	267.585	631.9585	 
73	135.65384	496.53296	 	9.359956	617.3359	 	269.7954	631.68164	 
74	135.47363	493.2011	 	9.073233	620.7677	 	272.87857	631.4059	 
75	135.58224	490.2316	 	7.8758864	616.7364	 	273.0076	631.26575	 
76	135.59534	487.45123	 	7.9065657	618.0631	 	274.1881	631.5214	 
77	135.72913	484.84903	 	8.530457	619.59644	 	273.64188	631.47253	 
78	135.75537	482.53647	 	7.9455204	617.4903	 	273.8164	631.597	 
79	135.89479	480.5347	 	8.603773	619.533	 	273.04587	631.5895	 
80	135.88661	478.9039	 	9.006912	619.2627	 	273.43118	631.3473	 
81	135.82347	477.32242	 	9.333729	621.3147	 	272.4184	631.40796	 
82	135.93283	476.32944	 	9.474299	621.8037	 	269.06436	631.6208	 
83	136.0096	475.2356	 	8.947688	619.1326	 	270.68762	631.967	 
84	136.17094	474.76923	 	9.235714	620.3214	 	268.5644	631.997	 
85	136.207	474.7548	 	9.502268	618.5136	 	269.70935	631.7236	 
86	136.19148	474.8319	 	8.760274	617.6986	 	271.57187	631.7114	 
87	136.2618	475.45065	 	8.6725	620.165	 	273.62384	631.5688	 
88	136.20064	476.27707	 	8.143939	619.2273	 	274.163	631.2489	 
89	136.25053	477.14178	 	8.621891	620.9552	 	274.2629	631.4977	 
90	136.33298	478.66702	 	7.995349	616.70233	 	273.6316	631.2741	 
91	136.45717	480.13168	 	8.958715	618.18805	 	273.1275	631.40466	 
92	136.49355	481.8613	 	9.109412	620.3918	 	272.13284	631.7678	 
93	136.52586	483.7694	 	9.195652	618.349	 	271.3218	631.58386	 
94	136.50221	486.31195	 	8.415212	617.16583	 	272.13135	631.86206	 
95	136.51082	489.14502	 	9.1675	621.03	 	270.8914	631.5225	 
96	136.5282	492.02277	 	9.018072	618.06384	 	271.09583	631.7104	 
97	136.66447	495.41446	 	8.974328	620.9939	 	270.89868	631.98804	 
98	136.73593	499.10605	 	8.710526	616.5724	 	271.54593	631.4374	 
99	136.66629	503.10974	 	9.701835	619.8991	 	272.16385	631.54016	 
100	136.69247	507.42477	 	8.486595	622.7064	 	273.77838	631.3486	 
101	136.67595	512.1147	 	8.268473	619.367	 	273.48438	631.3571	 
102	136.64732	516.9375	 	8.548544	619.7403	 	273.93207	631.3263	 
103	136.77107	522.06036	 	8.305195	620.3701	 	274.63745	631.4218	 
104	136.86	527.41113	 	9.296421	618.38367	 	271.78784	631.581	 
105	136.88637	533.0841	 	8.755459	616.15283	 	272.15216	631.4027	 
106	136.95161	538.9493	 	9.178652	617.90674	 	272.1075	631.4102	 
107	136.78505	545.222	 	9.675399	618.3747	 	272.28677	631.45734	 
108	137.04839	551.99536	 	8.85	618.29315	 	270.64194	631.911	 
109	136.92253	558.73004	 	9.968599	623.7802	 	268.25897	631.91437	 
110	137.12589	565.8082	 	10.039916	618.92645	 	271.30487	631.61993	 
111	137.05714	573.2714	 	9.057377	617.9145	 	271.2431	631.7569	 
112	137.14594	581.08374	 	9.160333	620.4335	 	271.75266	631.5361	 
113	137.06116	589.2386	 	8.79976	619.56476	 	273.4382	631.4382	 
114	137.12207	597.8193	 	8.582927	616.90247	 	274.35583	631.36725	 
115	137.11028	607.3972	 	8.184615	619.81537	 	274.63022	631.41626	 
116	137.12611	611.13684	 	7.7750645	617.91644	 	274.01877	631.5305	 
117	137.15913	603.7341	 	8.282278	620.3405	 	274.43332	631.4517	 
118	137.20474	597.70044	 	8.580091	617.6007	 	273.06406	631.72473	 
119	137.04077	592.4163	 	8.616705	617.3192	 	272.7684	631.4524	 
120	137.14348	587.50867	 	8.603865	619.5628	 	272.10217	631.50433	 
121	136.9978	583.0658	 	9.388889	621.54443	 	272.17517	631.5276	 
122	136.93196	578.62524	 	9.754807	621.5577	 	263.78705	631.95776	 
123	137.00215	574.83044	 	10.274419	620.0605	 	261.7682	632.39844	 
124	136.92406	571.154	 	9.76282	617.57477	 	264.94232	632.0231	 
125	137.12659	567.8017	 	8.852403	616.80206	 	271.25797	631.6805	 
126	136.95532	564.9936	 	9.03253	620.9747	 	272.91446	631.5219	 
127	136.81435	562.27	 	7.9660196	617.5267	 	274.05765	631.46234	 
128	136.76105	559.9316	 	7.988491	620.477	 	275.00943	631.35614	 
129	136.78601	557.76483	 	8.3877	621.0829	 	274.58334	631.49524	 
130	136.79053	555.78	 	8.184615	620.13336	 	274.236	631.472	 
131	136.85805	553.8708	 	8.885681	616.64087	 	272.20322	631.6032	 
132	136.83615	552.4852	 	9.245193	619.57935	 	268.7657	631.96655	 
133	136.95833	551.51666	 	10.119451	617.5846	 	268.77466	631.7012	 
134	136.71162	550.90454	 	9.655661	621.0448	 	270.62344	631.83746	 
