Frame	X1	Y1	Flag1
Tracks 1 to 1
1	94.32157	239.54903	 
2	93.925964	239.90569	 
3	94.195656	239.92094	 
4	93.91767	240.23695	 
5	93.97409	240.26392	 
6	93.8596	240.61919	 
7	93.90237	240.51381	 
8	93.79719	240.73093	 
9	93.63148	240.8028	 
10	93.81774	240.77681	 
11	93.54142	240.84714	 
12	93.592705	241.16469	 
13	93.619675	241.35802	 
14	93.87891	241.61914	 
15	93.818726	241.6235	 
16	93.58532	242.02579	 
17	93.90323	242.20161	 
18	93.40855	242.32108	 
19	93.6802	242.76138	 
20	93.614	242.946	 
21	93.77183	243.18452	 
22	93.705536	243.30435	 
23	93.79845	243.6124	 
24	93.77985	244.1184	 
25	93.33112	244.54555	 
26	93.626434	245.55746	 
27	93.87087	246.7	 
28	93.95591	247.64072	 
29	94.48872	249.15225	 
30	94.62909	250.70546	 
31	93.13758	255.83781	 
32	94.71455	254.48727	 
33	93.16513	262.26212	 
34	93.20047	265.62027	 
35	93.2	269.2122	 
36	93.200485	273.30435	 
37	93.370415	277.5978	 
38	93.40909	282.02087	 
39	93.44815	286.87778	 
40	93.53457	292.08517	 
41	93.55	297.6625	 
42	93.592545	303.40744	 
43	93.579895	309.39175	 
44	93.78385	315.77344	 
45	93.81876	322.34833	 
46	93.75532	329.18616	 
47	93.81383	336.46277	 
48	93.82258	343.91666	 
49	93.93869	351.68256	 
50	93.91389	359.80832	 
51	94.04046	368.1792	 
52	94.03714	376.86856	 
53	94.097145	385.70285	 
54	94.22941	395.12354	 
55	94.20414	404.54437	 
56	94.24074	414.49384	 
57	94.18608	424.70065	 
58	94.34049	435.0184	 
59	94.466156	445.62	 
60	94.294304	456.51898	 
61	94.41139	467.97784	 
62	94.58387	479.39676	 
63	94.519936	491.3638	 
64	94.664474	503.48026	 
65	94.71242	515.6863	 
66	94.58784	528.5845	 
67	94.63652	541.5444	 
68	94.78125	554.69446	 
69	94.74653	568.1667	 
70	94.916664	582.09375	 
71	94.891754	596.2835	 
72	94.99658	601.2358	 
73	95.02078	593.1944	 
74	95.04987	585.7839	 
75	95.08853	578.9414	 
76	95.094315	572.36304	 
77	95.10459	565.699	 
78	95.18091	559.6884	 
79	95.2859	553.9987	 
80	95.4175	548.71	 
81	95.43035	543.44775	 
82	95.478	538.857	 
83	95.54902	534.2966	 
84	95.539314	529.9472	 
85	95.47387	525.9656	 
86	95.6122	522.0244	 
87	95.77098	518.4161	 
