Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4
Tracks,1,to,4,,,,,,,,,
27,71.488235,272.8941,,,,,,,,,,
28,71.60277,276.60474,,,,,,,,,,
29,71.64257,280.56732,,,,,,,,,,
30,71.60956,284.66733,,,,,,,,,,
31,71.51008,289.06653,,,,,,,,,,
32,71.61554,293.90836,,,,,,,,,,
33,71.56275,298.93726,,,,,,,,,,
34,71.53689,304.25204,,,,,,,,,,
35,71.68033,309.94467,,,,,,,,,,
36,71.66977,315.90787,,,,,,,,,,
37,71.668396,321.96362,,,,,,,,,,
38,71.60042,328.59833,,,,,,,,,,
39,71.79263,335.3463,,,,,,,,,,
40,71.5766,342.55106,,,,,,,,,,
41,71.758064,349.81183,,,,,,,,,,
42,71.79654,357.5671,,,,,,,,,,
43,71.77133,365.65097,,,,,,,,,,
44,71.746666,373.84888,,,,,,,,,,
45,71.75167,382.56458,,,,,,,,,,
46,71.78222,391.37778,,,,,,,,,,
47,71.81808,400.5206,,,,,,,,,,
48,71.82494,409.96225,,,,,,,,,,
49,71.62354,419.72842,,,,,,,,,,
50,71.85814,429.83487,,,,,,,,,,
51,71.85867,440.11044,,,,,,,,,,
52,71.97836,450.57452,,,,,,,,,,
53,71.8601,461.50974,,,,,,,,,,
54,71.89468,472.61865,,,,,,,,,,
55,71.949135,484.22705,,,,,,,,,,
56,71.98,495.905,,,,,,,,,,
57,71.99876,508.00125,,,,,,,,,,
58,72.06532,520.27386,,,,,,,,,,
59,71.987434,532.91455,,,,,,,,,,
60,72.03,545.705,,,,,,,,,,
61,72.04177,558.8418,,,,,,,,,,
62,72.199005,572.28107,,,,,,,,,,
63,72.12626,586.0631,,,,,,,,,,
64,72.10802,601.1102,,,,,,,,,,
65,71.87392,608.1058,,,,,,,,,,
66,72.451416,596.12146,,,,,,,,,,
67,72.49197,589.1586,,,,,,,,,,
68,72.45344,582.59314,,,,,,,,,,
69,72.47183,576.1841,,,,,,,,,,
70,72.5121,570.125,,,,,,,,,,
71,72.47581,564.1895,,,,,,,,,,
72,72.58748,558.8101,,,,,,,,,,
73,72.76839,553.55963,,,,,,,,,,
74,72.57185,548.66766,,,,,,,,,,
75,72.62229,544.2791,,,,,,,,,,
76,72.68614,540.07623,,,,,,,,,,
77,72.6502,535.9901,,,,,,,,,,
78,72.65945,532.23425,,,,,,,,,,
79,72.84774,528.5982,,,,,,,,,,
80,72.88161,525.35126,,,,,,,,,,
81,73.066216,522.20056,,,,,,,,,,
82,73.03965,519.5387,,,,,,,,,,
83,73.011536,517.5981,,,,,,,,,,
84,72.976006,515.63245,,,,,,,,,,
85,73.07414,514.0837,,,,,,,,,,
86,73.07033,512.84106,,,,,,,,,,
87,73.16092,511.63217,,,,,,,,,,
88,73.27842,510.7601,,,,,,,,,,
89,73.29191,510.09537,,,,,,,,,,
90,73.25332,509.83777,,,,,,,,,,
91,73.26616,509.84982,,,,,,,,,,
92,73.32692,510.10193,,,,,,,,,,
93,73.445946,510.63513,,,,,,,,,,
94,73.409615,511.48077,,,,,,,,,,
95,73.578995,512.80634,,,,,,,,,,
96,73.62621,514.5039,,,,,,,,,,
97,73.67739,516.422,,,,,,,,,,
98,73.71289,518.54297,,,,,,,,,,
99,73.62671,521.0497,,,,,,,,,,
100,73.69921,523.573,,,,,,,,,,
101,73.776474,526.4549,,,,,,,,,,
102,73.8008,529.7211,,,,,,,,,,
103,73.78543,533.19464,,,,,,,,,,
104,73.834,536.9,,,,,,,,,,
105,73.89638,541.001,,,,,,,,,,
106,73.94219,545.3722,,,,,,,,,,
107,74.033066,550.0531,,,,,,,,,,
108,74.109314,554.98785,,,,,,,,,,
109,74.13,560.4,,,,,,,,,,
110,74.19355,566.0625,,,,,,,,,,
111,74.1748,572.03864,,,,,,,,,,
112,74.25353,578.1828,,,,,,,,,,
113,74.289474,584.5546,,,,,,,,,,
114,74.328575,591.1449,,,,,,,,,,
115,74.40342,598.3652,,,,,,,,,,
116,74.11216,607.9732,,,,,,,,,,
117,74.50358,602.6878,,,,,,,,,,
118,74.505615,598.35016,,,,,,,,,,
119,74.528465,594.5778,,,,,,,,,,
120,74.68618,591.4328,,,,,,,,,,
121,74.82122,588.47894,,,,,,,,,,
122,74.79791,585.8131,,,,,,,,,,
123,74.888885,583.5996,,,,,,,,,,
124,74.92155,581.6626,,,,,,,,,,
125,74.8427,579.9457,,,,,,,,,,
126,74.8871,578.5493,,,,,,,,,,
127,75.02562,577.40894,,,,,,,,,,
128,75.07736,576.4132,,,,,,,,,,
129,75.03371,575.77155,,,,,,,,,,
130,75.06226,575.43207,,,,,,,,,,
131,75.106804,575.3318,,,,,,,,,,
132,75.18311,575.45447,,,,,,,,,,
133,75.28531,575.9256,,,,,,,,,,
134,75.49622,576.82074,,,,,,,,,,
135,75.39077,578.0763,,,,,,,,,,
136,75.36553,579.7045,,,,,,,,,,
137,75.440956,581.56665,,,,,,,,,,
138,75.50381,583.6676,,,,,,,,,,
139,75.68079,585.96136,,,,,,,,,,
140,75.89429,588.4676,,,,,,,,,,
141,75.714424,591.2135,,,,,,,,,,
142,75.85947,594.41016,,,,,,,,,,
143,75.83649,597.9461,,,,,,,,,,
144,75.65933,604.8536,,,,,,,,,,
145,75.67664,607.89417,,,,,,,,,,
146,75.871925,606.99347,,,,,,,,,,
147,76.185814,602.16785,,,,,,,,,,
148,76.05797,600.5616,,,,,,,,,,
149,76.012634,599.3141,,,,,,,,,,
150,76.04128,598.489,,,,,,,,,,
151,76.04762,597.9066,,,,,,,,,,
152,76.00276,597.34344,,,,,,,,,,
153,76.135185,597.187,,,,,,,,,,
154,76.15809,597.2371,,,,,,,,,,
155,76.18508,597.8112,,,,,,,,,,
156,76.04128,598.533,,,,,,,,,,
157,76.17631,599.6591,,,,,,,,,,
158,76.074005,601.12634,,,,,,,,,,
159,75.97094,605.71014,,,,,,,,,,
160,75.957794,607.7489,,,,,,,,,,
161,75.98023,607.91583,,,,,,,,,,
162,75.942696,607.73065,,,,,,,,,,
163,76.06851,607.17346,,,,,,,,,,
164,75.923805,607.233,,,,,,,,,,
165,75.85871,607.18524,,,,,,,,,,
166,75.702835,607.76953,,,,,,,,,,
167,75.70821,608.17,,,,,,,,,,
168,75.79714,608.21,,,,,,,,,,
169,75.885735,607.73145,,,,,,,,,,
170,75.82268,607.7151,,,,,,,,,,
171,75.692474,607.76337,,,,,,,,,,
172,75.669075,607.8006,,,,,,,,,,
173,75.6443,607.829,,,,,,,,,,
174,75.55468,607.8036,,,,,,,,,,
175,75.63062,607.8179,,,,,,,,,,
176,75.54638,607.9174,,,,,,,,,,
177,75.553085,608.25323,,,,,,,,,,
178,75.48105,608.0671,,,,,,,,,,
179,75.40778,608.34436,,,,,,,,,,
180,75.29487,608.27637,,,,,,,,,,
181,75.20655,608.2023,,,,,,,,,,
182,75.320145,607.82806,,,,,,,,,,
183,75.28801,607.5541,,,,,,,,,,
184,75.12626,607.627,,,,,,,,,,
185,75.02263,607.51605,,,,,,,,,,
186,75.06871,607.44446,,,,,,,,,,
187,74.95946,607.75604,,,,,,,,,,
188,74.94878,607.8146,,,,,,,,,,
189,74.85396,607.9633,,,,,,,,,,
190,74.86273,608.03485,,,,,,,,,,
191,74.719795,608.13464,,,,,,,,,,
192,74.64,608.15857,,,,,,,,,,
193,74.773125,608.0318,,,,,,,,,,
194,74.580574,607.8741,,,,,,,,,,
195,74.57983,607.7003,,,,,,,,,,
196,74.533,607.7482,,,,,,,,,,
197,74.34012,607.532,,,,,,,,,,
198,74.18633,607.7158,,,,,,,,,,
199,74.24106,607.71747,,,,,,,,,,
200,74.13295,607.70667,,,,,,,,,,
201,74.08798,607.9177,,,,,,,,,,
202,73.96429,607.9957,,,,,,,,,,
203,73.86506,608.223,,,,,,,,,,
204,73.83525,608.2856,,,,,,,,,,
205,73.63917,608.31635,,,,,,,,,,
206,73.71571,608.3943,,,,,,,,,,
207,73.69771,608.1705,,,,,,,,,,
208,73.65208,607.92035,,,,,,,,,,
209,73.579544,607.9446,,,,,,,,,,
210,73.48873,608.0183,,,,,,,,,,
211,73.39383,607.79553,,,,,,,,,,
212,73.36099,607.944,,,,,,,,,,
213,73.31241,607.84485,,,,,,,,,,
214,73.18902,608.07916,,,,,,,,,,
215,73.15173,608.0058,,,,,,,,,,
216,73.08882,608.1934,,,,,,,,,,
217,73.02624,608.4149,,,,,,,,,,
218,72.90198,608.4802,,,,,,,,,,
219,72.8067,608.2875,,,,,,,,,,
220,72.696075,608.12744,,,,,,,,,,
221,72.717514,608.024,,,,,,,,,,
222,72.62288,608.0847,,,,,,,,,,
223,72.49155,607.9676,,,,,,,,,,
224,72.44109,608.0736,*,,,,,,,,,
225,72.43065,608.138,*,,,,,,,,,
226,72.31958,608.23004,*,,,,,,,,,
227,72.22482,608.10284,,,,,,,,,,
228,72.096886,608.2581,,,,,,,,,,
229,72.0755,608.49146,,,,,,,,,,
230,71.94413,608.5014,,,,,,,,,,
231,71.941765,608.4318,,,,,,,,,,
232,71.902336,608.1239,,,,,,,,,,
233,71.79,608.34717,,,,,,,,,,
234,71.72504,608.41,,,,,,,,,,
235,71.72979,608.2929,,,,,,,,,,
236,71.67354,608.1529,,,,,,,,,,
237,71.51572,608.0243,,,,,,,,,,
238,71.61284,608.225,*,,,,,,,,,
239,71.46181,608.23126,,,,,,,,,,
240,71.431274,608.4355,,,,,,,,,,
241,71.32976,608.3512,,,,,,,,,,
242,71.23192,608.4504,,,,,,,,,,
243,71.172226,608.82086,,,,,,,,,,
244,71.13764,608.56744,,,,,,,,,,
245,71.25106,608.5905,,,,,,,,,,
246,71.03098,608.60425,,,,,,,,,,
247,71.17236,608.28064,,,,,,,,,,
248,71.14888,608.3708,,,,,,,,,,
249,70.87902,608.35455,,,,,,,,,,
250,70.82964,608.2881,,,,,,,,,,
251,70.835205,608.291,,,,,,,,,,
Track,Length,Distance,traveled,Nr,of,Frames,,,,,,
1,173.2809,1.0852034,251,,,,,,,,,
2,478.78268,6.7330413,251,,,,,,,,,
3,96.682686,42.187214,225,,,,,,,,,
4,634.9863,335.39755,225,,,,,,,,,
